    1   -0.122978   -0.535670   -0.006050    0.025300   -0.019250    0.008800    0.023100   -0.110000   173.67   264.87    84.04    78.68   -11.38  -173.92
    2    0.111769   -0.709590   -0.028050    0.090550   -0.062500    0.039100    0.073350   -0.385900   173.72   265.04    82.79    79.66   -10.42  -172.67
    3    0.150173   -0.778480   -0.065100    0.169900   -0.104800    0.078350    0.112200   -0.725550   174.05   265.22    82.43    81.32    -8.76  -172.34
    4    0.025132   -0.790470   -0.010600    0.023140   -0.012540    0.011535    0.012685   -0.113805   175.15   265.94    83.12    83.45    -6.60  -173.07
    5   -0.031414   -0.793487   -0.014545    0.026785   -0.012240    0.014685    0.012890   -0.158320   176.22   266.76    83.89    85.00    -5.02  -173.87
    6   -0.006918   -0.776889   -0.019490    0.029540   -0.010050    0.016560    0.012415   -0.205065   177.07   267.43    84.75    86.10    -3.91  -174.73
    7    0.068604   -0.776787   -0.025950    0.032450   -0.006500    0.017760    0.013805   -0.256410   177.69   267.98    85.44    86.44    -3.57  -175.43
    8    0.140807   -0.788789   -0.031850    0.033690   -0.001840    0.018575    0.016520   -0.302505   178.19   268.45    85.87    86.37    -3.64  -175.86
    9   -0.304002   -0.778970   -0.036740    0.032115    0.004625    0.018415    0.015840   -0.338655   178.74   268.94    86.34    86.82    -3.18  -176.34
   10   -1.001496   -0.728145   -0.041430    0.029690    0.011740    0.016340    0.012090   -0.363495   179.23   269.36    87.01    87.63    -2.37  -177.01
   11   -1.801769   -0.669140   -0.047955    0.029415    0.018540    0.011160    0.009155   -0.376180   179.56   269.62    87.96    88.23    -1.77  -177.96
   12   -3.089445   -0.629862   -0.055890    0.031705    0.024185    0.004360    0.011710   -0.377730   179.69   269.73    88.88    87.98    -2.02  -178.88
   13   -4.507448   -0.597708   -0.061435    0.034090    0.027345   -0.000295    0.018020   -0.367895   179.71   269.75    89.29    87.02    -2.98  -179.29
   14   -6.450871   -0.557024   -0.064310    0.038475    0.025835   -0.003085    0.023210   -0.347680   179.44   269.48    89.37    86.00    -4.00  -179.36
   15   -8.974530   -0.488531   -0.064585    0.045360    0.019225   -0.004465    0.024385   -0.319375   178.77   268.83    89.32    85.42    -4.58  -179.32
   16  -12.828065   -0.427816   -0.064330    0.059050    0.005280   -0.005150    0.021160   -0.284025   177.24   267.29    89.30    85.48    -4.52  -179.30
   17  -19.197783   -0.424731   -0.065810    0.084375   -0.018565   -0.006370    0.015590   -0.243600   173.99   264.02    89.54    86.10    -3.90  -179.54
   18  -27.153534   -0.452074   -0.066525    0.114710   -0.048185   -0.008650    0.008620   -0.200225   348.94   258.91    89.28    87.65     2.35   179.28
   19  -37.249249   -0.461983   -0.065365    0.147935   -0.082570   -0.010825    0.003220   -0.156660   341.86   251.83    87.62    89.31     0.69   177.62
   20  -48.771618   -0.489945   -0.064545    0.183580   -0.119035   -0.012215    0.000775   -0.114685   333.61   243.59    86.95    89.71     0.29   176.95
   21  -61.805428   -0.599472   -0.068625    0.225780   -0.157155   -0.012030    0.001255   -0.075200   325.75   235.71    88.02    88.82     1.18   178.02
   22  -73.806038   -0.800973   -0.077665    0.273215   -0.195550   -0.009475    0.007040   -0.047980   140.74   230.79    89.16    86.85    -3.15  -179.16
   23  -81.875969   -0.936779   -0.085985    0.313365   -0.227380   -0.007900    0.016115   -0.034530   138.45   228.76    86.57    84.77    -5.24  -176.56
   24  -89.262177   -0.938962   -0.088945    0.340350   -0.251405   -0.007570    0.025525   -0.025680   137.13   227.76    84.78    83.14    -6.89  -174.74
   25  -96.090347   -0.866867   -0.088790    0.355300   -0.266510   -0.006805    0.032000   -0.019535   136.35   227.18    83.80    82.36    -7.68  -173.74
   26 -102.430305   -0.744923   -0.089085    0.361670   -0.272585   -0.003100    0.033745   -0.015950   135.98   226.86    83.27    82.55    -7.50  -173.21
   27 -108.346336   -0.601008   -0.090720    0.362320   -0.271600    0.005265    0.031720   -0.013390   135.82   226.64    82.76    83.59    -6.47  -172.71
   28 -112.419807   -0.515317   -0.092295    0.356265   -0.263970    0.015840    0.028560   -0.011575   135.77   226.50    82.05    84.83    -5.22  -172.01
   29 -115.687080   -0.491606   -0.091490    0.339800   -0.248310    0.027410    0.025210   -0.009690   135.76   226.38    81.02    86.10    -3.95  -171.00
   30 -118.713005   -0.505785   -0.086925    0.313400   -0.226475    0.037630    0.021905   -0.006995   135.71   226.18    79.84    87.37    -2.67  -169.83
   31 -121.620888   -0.569781   -0.078390    0.278175   -0.199785    0.045295    0.018620   -0.003455   135.57   225.83    78.59    88.71    -1.31  -168.59
   32 -124.497948   -0.615660   -0.067585    0.237465   -0.169880    0.048840    0.014855    0.001105   135.23    45.16    77.66    89.71     0.30   167.66
   33 -126.585938   -0.585392   -0.056175    0.197030   -0.140855    0.046945    0.011340    0.005820   134.60    44.18    77.40    88.12     1.92   167.39
   34 -128.721176   -0.508502   -0.045115    0.156200   -0.111085    0.041690    0.007150    0.009835   133.64    42.77    78.23    85.82     4.27   168.20
   35 -131.136047   -0.417158   -0.035130    0.117940   -0.082810    0.034995    0.004130    0.012930   132.14    40.86    79.53    83.15     6.96   169.45
   36 -134.284134   -0.539524   -0.267200    0.837850   -0.570650    0.285550    0.033900    0.148150   129.94    38.33    79.78    81.09     9.05   169.66
   37 -138.665253   -1.156534   -0.219250    0.570850   -0.351600    0.237550    0.037400    0.150700   126.96    34.89    79.43    79.08    11.11   169.24
   38 -141.660507   -1.955061   -0.193150    0.401300   -0.208150    0.201850    0.051450    0.134800   104.36   242.37    32.71    64.48   -52.87  -111.19
   39 -143.824203   -2.495484   -0.145800    0.260150   -0.114350    0.162800    0.061100    0.105300    95.27   244.08    28.05    65.49   -61.88  -104.10
   40 -145.665833   -2.950460   -0.083450    0.136800   -0.053350    0.113300    0.051550    0.067450    91.45   242.31    24.08    68.68   -63.02  -101.46
