   No     Tinit     Trise        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y
  228      3.00     10.00     3.465     119.833054      -0.346950       7.332100      5.00      5.00   356.525    67.619   -12.922    -10.00      5.00
  229      2.00      9.00     3.511     119.831482      -0.301760       7.332100      5.00      5.00   357.393    70.604   -14.115     -5.00      5.00
  230      2.00     10.00     3.453     119.829910      -0.256570       7.332100      5.00      5.00   357.979    71.531   -15.519      0.00      5.00
  231      2.00      9.00     3.223     119.828346      -0.211370       7.332100      5.00      5.00   358.513    71.589   -16.698      5.00      5.00
  232      3.00      8.00     2.782     119.826782      -0.166180       7.332100      5.00      5.00   359.262    71.595   -16.850     10.00      5.00
  233      3.00      7.00     2.215     119.825218      -0.120990       7.332100      5.00      5.00   359.140    69.621   -16.925     15.00      5.00
  234      4.00      3.00     1.678     119.823647      -0.075800       7.332100      5.00      5.00   353.274    58.940   -15.316     20.00      5.00
  235      5.00      0.00     1.372     119.822083      -0.030610       7.332100      5.00      5.00   339.934    38.597   -10.633     25.00      5.00
  236      6.00      0.00     1.263     119.820518       0.014580       7.332100      5.00      5.00   323.165    26.461   -15.804     30.00      5.00
  237      6.00      0.00     1.133     119.818947       0.059770       7.332100      5.00      5.00    69.594    81.051  -104.948     35.00      5.00
  238      7.00      0.00     1.020     119.817390       0.104960       7.332100      5.00      5.00   214.036     9.283  -141.046     40.00      5.00
  239     10.00      0.00     0.826     119.815819       0.150150       7.332100      5.00      5.00   191.624    48.059   151.642     45.00      5.00
  240     10.00      0.00     0.518     119.814247       0.195340       7.332100      5.00      5.00   195.081    55.313   144.435     50.00      5.00
  241     32.00      0.00     0.819     119.871780      -1.929190       2.664200      5.00      5.00   170.633    76.636     5.437   -185.00     10.00
  242     31.00      1.00     1.533     119.870209      -1.884000       2.664200      5.00      5.00   172.066    80.032     7.533   -180.00     10.00
  243     30.00      6.00     2.050     119.868637      -1.838810       2.664200      5.00      5.00   174.372    81.992     7.455   -175.00     10.00
  244     30.00      7.00     2.350     119.867081      -1.793620       2.664200      5.00      5.00   176.846    84.169     6.343   -170.00     10.00
  245     29.00      7.00     2.487     119.865509      -1.748430       2.664200      5.00      5.00   179.546    86.706     5.042   -165.00     10.00
  246     28.00      6.00     2.454     119.863937      -1.703240       2.664200      5.00      5.00   181.962    89.181     5.057   -160.00     10.00
  247     28.00      5.00     2.239     119.862373      -1.658050       2.664200      5.00      5.00     3.386    89.271    -7.626   -155.00     10.00
  248     27.00      4.00     1.942     119.860809      -1.612860       2.664200      5.00      5.00     2.700    88.817   -13.355   -150.00     10.00
  249     25.00      2.00     1.687     119.859238      -1.567660       2.664200      5.00      5.00   358.369    88.682   -20.564   -145.00     10.00
  250     24.00      0.00     1.558     119.857681      -1.522470       2.664200      5.00      5.00   349.646    86.727   -22.204   -140.00     10.00
  251     23.00      0.00     1.647     119.856110      -1.477280       2.664200      5.00      5.00   339.700    85.580   -18.606   -135.00     10.00
  252     23.00      4.00     1.921     119.854538      -1.432090       2.664200      5.00      5.00   333.907    87.622   -14.084   -130.00     10.00
  253     22.00      6.00     2.206     119.852982      -1.386900       2.664200      5.00      5.00   151.891    89.616    12.928   -125.00     10.00
  254     22.00      7.00     2.421     119.851410      -1.341710       2.664200      5.00      5.00   152.037    86.893    15.612   -120.00     10.00
  255     21.00      7.00     2.507     119.849838      -1.296520       2.664200      5.00      5.00   154.340    83.494    19.712   -115.00     10.00
  256     20.00      6.00     2.472     119.848282      -1.251330       2.664200      5.00      5.00   157.727    82.686    23.709   -110.00     10.00
  257     19.00      6.00     2.347     119.846710      -1.206140       2.664200      5.00      5.00   162.274    82.916    26.910   -105.00     10.00
  258     18.00      6.00     2.280     119.845207      -1.160950       2.664200      5.00      5.00   166.255    86.044    29.637   -100.00     10.00
  259     17.00      5.00     2.284     119.843643      -1.115760       2.664200      5.00      5.00   347.866    87.430   -30.333    -95.00     10.00
  260     16.00      5.00     2.373     119.842072      -1.070570       2.664200      5.00      5.00   345.811    75.639   -27.183    -90.00     10.00
  261     15.00      8.00     2.621     119.840500      -1.025380       2.664200      5.00      5.00   341.413    64.237   -25.284    -85.00     10.00
  262     14.00      9.00     2.931     119.838928      -0.980190       2.664200      5.00      5.00   337.003    57.959   -26.777    -80.00     10.00
  263     14.00      9.00     3.243     119.837357      -0.934990       2.664200      5.00      5.00   333.768    55.669   -27.794    -75.00     10.00
  264     13.00     10.00     3.496     119.835793      -0.889800       2.664200      5.00      5.00   333.358    57.889   -25.115    -70.00     10.00
  265     12.00     10.00     3.633     119.834221      -0.844610       2.664200      5.00      5.00   336.332    67.004   -15.363    -65.00     10.00
  266     11.00     10.00     3.761     119.832657      -0.799420       2.664200      5.00      5.00   338.588    79.089    -4.282    -60.00     10.00
  267     10.00     10.00     3.866     119.831093      -0.754230       2.664200      5.00      5.00   339.614    87.310     3.489    -55.00     10.00
  268      9.00     11.00     3.881     119.829521      -0.709040       2.664200      5.00      5.00   340.700    89.418     7.214    -50.00     10.00
  269      9.00     10.00     3.766     119.827950      -0.663850       2.664200      5.00      5.00   342.648    86.972     7.174    -45.00     10.00
  270      8.00     10.00     3.606     119.826378      -0.618660       2.664200      5.00      5.00   345.390    80.797     3.939    -40.00     10.00
  271      7.00     10.00     3.474     119.824806      -0.573470       2.664200      5.00      5.00   348.588    72.949    -0.256    -35.00     10.00
  272      6.00     10.00     3.438     119.823242      -0.528280       2.664200      5.00      5.00   351.506    65.538    -4.228    -30.00     10.00
  273      6.00      9.00     3.464     119.821671      -0.483090       2.664200      5.00      5.00   353.500    61.914    -7.107    -25.00     10.00
  274      5.00      9.00     3.488     119.820099      -0.437900       2.664200      5.00      5.00   354.483    62.246   -10.013    -20.00     10.00
  275      4.00      9.00     3.526     119.818527      -0.392700       2.664200      5.00      5.00   355.257    65.338   -12.924    -15.00     10.00
  276      3.00     10.00     3.598     119.816963      -0.347510       2.664200      5.00      5.00   356.090    68.317   -15.282    -10.00     10.00
  277      3.00     10.00     3.632     119.815399      -0.302320       2.664200      5.00      5.00   356.949    70.703   -16.701     -5.00     10.00
  278      2.00      9.00     3.546     119.813828      -0.257130       2.664200      5.00      5.00   357.733    71.965   -17.663      0.00     10.00
  279      3.00      9.00     3.286     119.812263      -0.211940       2.664200      5.00      5.00   358.336    72.379   -18.228      5.00     10.00
  280      3.00      9.00     2.846     119.810692      -0.166750       2.664200      5.00      5.00   358.290    70.880   -18.702     10.00     10.00
  281      3.00      8.00     2.315     119.809128      -0.121560       2.664200      5.00      5.00   356.749    66.362   -18.731     15.00     10.00
  282      4.00      5.00     1.802     119.807564      -0.076370       2.664200      5.00      5.00   350.504    54.757   -17.236     20.00     10.00
  283      5.00      0.00     1.501     119.806000      -0.031180       2.664200      5.00      5.00   337.280    35.730   -14.859     25.00     10.00
  284      6.00      1.00     1.390     119.804428       0.014020       2.664200      5.00      5.00   320.888    23.737   -23.222     30.00     10.00
  285      7.00      0.00     1.274     119.802856       0.059210       2.664200      5.00      5.00    75.606    79.801   -99.262     35.00     10.00
  286      7.00      0.00     1.110     119.801300       0.104400       2.664200      5.00      5.00   216.296    12.024  -141.941     40.00     10.00
  287      9.00      0.00     0.854     119.799728       0.149590       2.664200      5.00      5.00   189.406    34.210   167.169     45.00     10.00
  288      9.00      0.00     0.500     119.798172       0.194780       2.664200      5.00      5.00   192.617    47.412   153.178     50.00     10.00
