    1    0.042799    0.662389   -0.341400    0.457600   -0.116200   -0.331360   -0.154500   -0.372020    83.31   331.02    68.56    45.99  -131.72   -30.55
    2    0.229912   -0.090986   -1.241120    1.580920   -0.339800   -1.129080   -0.267300   -1.700960    86.75   337.57    69.28    49.02  -135.49   -27.95
    3    0.439992   -0.951064   -1.949600    2.354640   -0.405040   -1.804060   -0.105500   -4.485340   349.57    85.71    62.94    78.18   -13.30  -152.31
    4    0.922695   -0.998158   -2.165420    2.360880   -0.195460   -2.473981    0.115860   -8.159600   355.27    86.81    71.70    85.37    -4.88  -161.64
    5    0.989102   -1.013067   -0.129916    0.152110   -0.022194   -0.295048    0.035998   -1.212098   358.07    88.09    76.40    89.89    -0.11  -166.40
    6    0.315880   -1.008947   -0.011378    0.066002   -0.054624   -0.365728    0.059954   -1.549856   359.15   268.68    76.84    87.97     2.08   166.83
    7   -0.571281   -0.618807   -0.048464    0.125454   -0.076990   -0.498432    0.038834   -1.747186   358.53   268.29    74.19    89.16     0.88   164.19
    8   -1.792606   -0.279632   -0.212674    0.316908   -0.104234   -0.655640   -0.122098   -1.791986   355.88    87.75    69.34    85.07    -5.27  -159.26
    9   -2.781047    0.011164   -0.321166    0.419842   -0.098676   -0.796444   -0.356904   -1.745541   353.18    88.38    64.62    79.19   -11.98  -154.12
   10   -2.964118    0.268629   -0.262786    0.331240   -0.068454   -0.900268   -0.464784   -1.663056   353.05    89.29    61.99    78.45   -13.11  -151.36
   11   -2.968944    0.211868   -0.122920    0.192398   -0.069478   -0.961972   -0.348264   -1.527376   354.59    89.01    58.40    82.86    -8.39  -148.12
   12   -4.277958    0.016071   -0.073750    0.242768   -0.169018   -1.019392   -0.175342   -1.356348   354.29    86.40    53.21    87.18    -3.53  -143.15
   13   -8.824368   -0.043082   -0.147574    0.513362   -0.365788   -1.032440   -0.067812   -1.218464   350.31    82.06    51.10    87.83    -2.79  -141.07
   14  -15.405763   -0.363735   -0.320802    0.938842   -0.618040   -0.881338   -0.022388   -1.151234   343.71    75.83    57.05    86.73    -3.90  -146.99
   15  -20.674738   -0.753172   -0.430596    1.282660   -0.852064   -0.601918   -0.056268   -1.154576   338.85    70.08    68.33    86.90    -3.33  -158.30
   16  -27.726494   -0.758633   -0.464250    1.449852   -0.985602   -0.427090   -0.115296   -1.239340   337.53    68.73    74.20    85.77    -4.40  -164.15
   17  -35.171242   -0.592558   -0.412366    1.400098   -0.987732   -0.417272   -0.123352   -1.369910   339.25    70.23    75.36    86.26    -3.87  -165.33
   18  -40.433781   -0.423553   -0.262362    1.135592   -0.873230   -0.483896   -0.117680   -1.431148   342.36    73.06    73.62    87.60    -2.50  -163.61
   19  -45.055317   -0.266773   -0.200434    0.853750   -0.653316   -0.531118   -0.250262   -1.392636   344.77    77.09    69.40    83.84    -6.58  -159.28
   20  -50.529823   -0.149842   -0.226654    0.579864   -0.353210   -0.527834   -0.373800   -1.300460   347.53    82.64    66.92    78.21   -12.84  -156.40
