    1    0.089965    0.811241   -0.475500    0.656420   -0.180920   -0.420840   -0.192020   -0.491160    82.67   329.48    67.63    46.25  -131.61   -31.79
    2    0.337582    0.205335   -1.440780    1.901400   -0.460620   -1.369080   -0.304100   -2.116020   338.79    85.83    50.30    70.55   -25.64  -137.36
    3    0.320377   -0.018548   -1.986560    2.385660   -0.399100   -2.203320   -0.331560   -4.849600   349.51    86.65    60.92    77.40   -14.45  -150.13
    4    0.599724   -0.687251   -2.058700    2.161900   -0.103200   -2.716920   -0.347780   -8.664101   355.48    87.85    70.70    83.28    -7.12  -160.56
    5    0.595801   -0.754187   -0.120220    0.154178   -0.033958   -0.277844   -0.012122   -1.259036   357.75    88.15    77.35    88.24    -1.80  -167.34
    6   -0.127891   -0.790879   -0.018390    0.093368   -0.074978   -0.369036    0.042856   -1.597390   358.68   268.35    77.10    88.55     1.48   167.10
    7   -1.033265   -0.548372   -0.068114    0.156492   -0.088378   -0.522310    0.032950   -1.809130   358.21   268.07    74.00    89.50     0.52   164.00
    8   -2.209468   -0.227783   -0.242300    0.342760   -0.100460   -0.655518   -0.118850   -1.849220   355.84    87.71    69.80    84.91    -5.42  -159.72
    9   -3.573419    0.154267   -0.362514    0.459686   -0.097172   -0.780956   -0.325634   -1.793314   353.20    88.21    65.17    79.30   -11.80  -154.70
   10   -4.090278    0.350671   -0.315074    0.381720   -0.066646   -0.857396   -0.443024   -1.692916   352.86    89.18    62.95    77.84   -13.68  -152.27
   11   -3.149402   -0.004812   -0.177124    0.230914   -0.053790   -0.955656   -0.364028   -1.536397   354.14    89.29    58.67    81.61    -9.84  -148.29
   12   -2.577873   -0.269372   -0.123726    0.259652   -0.135926   -1.058674   -0.210394   -1.338094   353.70    86.98    51.79    85.83    -5.30  -141.67
   13   -5.219883   -0.494721   -0.212084    0.535494   -0.323410   -1.081770   -0.113546   -1.151120   349.00    82.88    47.79    85.73    -5.77  -137.65
   14   -8.529264   -0.576586   -0.391048    0.961612   -0.570564   -0.901686   -0.057600   -1.032168   341.61    76.64    52.59    83.46    -8.25  -142.30
   15  -12.593348   -0.705996   -0.480774    1.261888   -0.781114   -0.590688   -0.064472   -0.995430   337.08    69.62    65.35    84.49    -6.07  -155.22
   16  -18.902214   -0.570840   -0.483506    1.372204   -0.888698   -0.388068   -0.106200   -1.065408   336.32    67.93    73.24    84.66    -5.57  -163.16
   17  -25.778131   -0.352525   -0.441542    1.354238   -0.912696   -0.381730   -0.135390   -1.216832   338.12    69.59    74.39    84.74    -5.46  -164.32
   18  -29.923653   -0.493888   -0.294022    1.135214   -0.841192   -0.431142   -0.114222   -1.302926   341.24    72.11    74.00    86.96    -3.16  -163.98
   19  -33.559105   -0.401738   -0.206496    0.879342   -0.672846   -0.502914   -0.219894   -1.312352   343.84    75.93    69.69    84.38    -5.99  -159.59
   20  -37.165115   -0.463846   -0.209882    0.663544   -0.453662   -0.538684   -0.327308   -1.283214   346.15    80.35    66.62    80.39   -10.48  -156.27
   21  -41.762154   -0.542300   -0.307332    0.557992   -0.250660   -0.486834   -0.336408   -1.259656   348.23    84.15    66.72    76.53   -14.69  -156.02
   22  -47.221218   -0.568857   -0.419036    0.545468   -0.126432   -0.328684   -0.286738   -1.316864   350.23    85.72    70.89    74.57   -16.35  -160.14
   23  -54.756020   -0.698797   -0.411474    0.523524   -0.112050   -0.211720   -0.217638   -1.387576   352.09    85.10    76.46    77.70   -12.66  -166.14
   24  -62.408039   -1.243707   -0.268934    0.545678   -0.276744   -0.144902   -0.175476   -1.422314   351.37    82.52    81.71    82.16    -7.92  -171.63
   25  -68.855293   -1.534317   -0.072728    0.645046   -0.572318   -0.100402   -0.135582   -1.350558   347.66    78.08    84.85    85.41    -4.61  -174.84
   26  -75.661926   -1.378770    0.116942    0.733942   -0.850884   -0.071348   -0.130504   -1.171798   342.84    73.09    86.20    86.32    -3.69  -176.19
   27  -80.781570   -0.942766    0.268694    0.740062   -1.008756   -0.062446   -0.129744   -1.009256   339.45    69.64    86.55    86.80    -3.20  -176.54
   28  -84.737778   -0.357905    0.306972    0.715018   -1.021990   -0.087898   -0.112218   -0.881578   337.61    67.73    84.76    88.73    -1.27  -174.76
   29  -89.506088    0.223283    2.004240    7.413321   -9.417561   -1.427520   -1.173560   -7.691360   336.11    66.13    81.15    89.90    -0.10  -171.15
   30  -93.691391    0.763555    0.954340    6.870819   -7.825159   -1.959540   -1.956360   -6.529560   335.27    66.02    75.80    87.02    -3.07  -165.78
   31  -97.706703    1.024635    1.372680    3.912858   -5.285539   -1.922580   -1.984340   -5.399521   338.77    69.69    71.59    87.24    -2.91  -161.57
   32 -103.989738    0.521535    2.367881   -0.246602   -2.121279   -1.739340   -1.392319   -4.752538   353.90   260.29    62.77    83.03     7.85   152.55
   33 -109.447006   -0.461516    3.037061   -4.252563    1.215503   -1.741100   -0.876240   -4.711960   284.10    14.16    89.78    74.65   164.65     0.23
   34 -113.426071   -0.978220    2.859400   -6.608721    3.749321   -1.674140   -0.948900   -5.374340   112.46    21.90    80.62    86.64  -176.60    -9.40
   35 -115.913361   -0.921185    2.092839   -6.547060    4.454220   -1.341679   -1.034160   -6.391901   110.68    20.28    81.37    87.36  -177.33    -8.64
   36 -118.028999   -0.624156    1.451640   -4.642558    3.190918   -0.945640   -0.913280   -7.056240   104.75    14.40    82.90    87.20  -177.18    -7.11
   37 -120.431480   -0.206570    1.327360   -2.444798    1.117438   -0.922520   -0.837660   -6.912920    97.50     7.00    83.84    85.41  -175.38    -6.18
   38 -123.752724   -0.147229    0.970599   -0.325058   -0.645541   -0.886400   -0.799360   -5.785618   358.82    89.54    82.82    84.33    -5.71  -172.79
   39 -128.136490   -1.243713   -0.024541    1.490321   -1.465780   -0.533700   -0.859340   -3.855897   348.76    80.28    81.23    80.27    -9.85  -171.10
   40 -131.574554   -2.497080   -0.470560    1.573959   -1.103399   -0.296720   -0.717780   -1.753978   338.95    73.66    74.78    73.19   -17.44  -164.08
