      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all       str       dip      rake flag
   -185.00    -15.00      26.003710       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -185.00    -10.00      21.335800       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -185.00     -5.00      16.667900       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -185.00      0.00      12.000000       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -185.00      5.00       7.332100       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -185.00     10.00       2.664200       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -180.00    -15.00      26.003710       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -180.00    -10.00      21.335800       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -180.00     -5.00      16.667900       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -180.00      0.00      12.000000       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -180.00      5.00       7.332100       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -180.00     10.00       2.664200       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -175.00    -15.00      26.003710       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -175.00    -10.00      21.335800       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -175.00     -5.00      16.667900       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -175.00      0.00      12.000000       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -175.00      5.00       7.332100       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -175.00     10.00       2.664200       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -170.00    -15.00      26.003710       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -170.00    -10.00      21.335800       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -170.00     -5.00      16.667900       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -170.00      0.00      12.000000       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -170.00      5.00       7.332100       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -170.00     10.00       2.664200       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -165.00    -15.00      26.003710       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -165.00    -10.00      21.335800       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -165.00     -5.00      16.667900       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -165.00      0.00      12.000000       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -165.00      5.00       7.332100       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -165.00     10.00       2.664200       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -160.00    -15.00      26.003710       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -160.00    -10.00      21.335800       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -160.00     -5.00      16.667900       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -160.00      0.00      12.000000       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -160.00      5.00       7.332100       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -160.00     10.00       2.664200       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -155.00    -15.00      26.003710       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -155.00    -10.00      21.335800       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -155.00     -5.00      16.667900       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -155.00      0.00      12.000000       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -155.00      5.00       7.332100       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -155.00     10.00       2.664200       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -150.00    -15.00      26.003710       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -150.00    -10.00      21.335800       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -150.00     -5.00      16.667900       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -150.00      0.00      12.000000       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -150.00      5.00       7.332100       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -150.00     10.00       2.664200       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -145.00    -15.00      26.003710       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -145.00    -10.00      21.335800       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -145.00     -5.00      16.667900       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -145.00      0.00      12.000000       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -145.00      5.00       7.332100       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -145.00     10.00       2.664200       0.000000       0.000000        23      22.0      23.0       0.373029   180.000    45.000    90.000    0
   -140.00    -15.00      26.003710       0.021103       0.021103        23      22.0      23.0       0.373029    61.720    51.030  -145.850    1
   -140.00    -10.00      21.335800       0.016591       0.016591        23      22.0      23.0       0.373029   335.250    73.410   -22.010    0
   -140.00     -5.00      16.667900       0.016025       0.016025        23      22.0      23.0       0.373029   218.780    47.260    88.890    1
   -140.00      0.00      12.000000       0.027267       0.027267        23      22.0      23.0       0.373029   358.020    85.640    62.350    0
   -140.00      5.00       7.332100       0.031692       0.031692        23      22.0      23.0       0.373029   152.360    67.880   -27.850    0
   -140.00     10.00       2.664200       0.027674       0.027674        23      22.0      23.0       0.373029   155.230    76.300   -31.500    0
   -135.00    -15.00      26.003710       0.019766       0.019766        23      22.0      23.0       0.373029   167.870    34.860    23.350    0
   -135.00    -10.00      21.335800       0.038489       0.038489        23      22.0      23.0       0.373029   159.090    82.940     2.870    0
   -135.00     -5.00      16.667900       0.053320       0.053320        23      22.0      23.0       0.373029   341.810    87.820    -0.810    0
   -135.00      0.00      12.000000       0.067014       0.067014        23      22.0      23.0       0.373029   158.430    83.150   -33.470    0
   -135.00      5.00       7.332100       0.091123       0.091123        23      22.0      23.0       0.373029   158.230    83.420   -49.080    0
   -135.00     10.00       2.664200       0.085011       0.085011        23      22.0      23.0       0.373029   156.730    82.060   -44.520    0
   -130.00    -15.00      26.003710       0.036791       0.036791        23      22.0      23.0       0.373029   174.870    25.100    39.660    0
   -130.00    -10.00      21.335800       0.059840       0.059840        23      22.0      23.0       0.373029   158.690    75.370   -12.400    0
   -130.00     -5.00      16.667900       0.082941       0.082941        23      22.0      23.0       0.373029   161.100    86.800   -13.150    0
   -130.00      0.00      12.000000       0.104327       0.104327        23      22.0      23.0       0.373029   157.300    83.500   -32.430    0
   -130.00      5.00       7.332100       0.126924       0.126924        23      22.0      23.0       0.373029   153.000    80.900   -45.920    0
   -130.00     10.00       2.664200       0.121119       0.121119        23      22.0      23.0       0.373029   154.500    81.590   -42.690    0
   -125.00    -15.00      26.003710       0.050703       0.050703        23      22.0      23.0       0.373029   179.630    22.720    48.520    0
   -125.00    -10.00      21.335800       0.075559       0.075559        23      22.0      23.0       0.373029   161.500    79.860   -20.600    0
   -125.00     -5.00      16.667900       0.103677       0.103677        23      22.0      23.0       0.373029   163.090    86.260   -21.280    0
   -125.00      0.00      12.000000       0.126212       0.126212        23      22.0      23.0       0.373029   160.190    85.730   -28.650    0
   -125.00      5.00       7.332100       0.143983       0.143983        23      22.0      23.0       0.373029   154.580    81.500   -40.830    0
   -125.00     10.00       2.664200       0.140076       0.140076        23      22.0      23.0       0.373029   157.090    83.400   -37.950    0
   -120.00    -15.00      26.003710       0.054724       0.054724        23      22.0      23.0       0.373029    24.150    69.450    80.940    0
   -120.00    -10.00      21.335800       0.085205       0.085205        23      22.0      23.0       0.373029   348.720    88.500    31.080    0
   -120.00     -5.00      16.667900       0.113855       0.113855        23      22.0      23.0       0.373029   167.300    87.870   -23.910    0
   -120.00      0.00      12.000000       0.133612       0.133612        23      22.0      23.0       0.373029   164.830    87.800   -23.090    0
   -120.00      5.00       7.332100       0.146820       0.146820        23      22.0      23.0       0.373029   161.240    85.380   -30.730    0
   -120.00     10.00       2.664200       0.146812       0.146812        23      22.0      23.0       0.373029   163.080    87.740   -29.210    0
   -115.00    -15.00      26.003710       0.057316       0.057316        23      22.0      23.0       0.373029     8.620    69.530    55.480    0
   -115.00    -10.00      21.335800       0.092349       0.092349        23      22.0      23.0       0.373029   355.380    80.760    34.200    0
   -115.00     -5.00      16.667900       0.119620       0.119620        23      22.0      23.0       0.373029   351.160    89.600    22.380    0
   -115.00      0.00      12.000000       0.138527       0.138527        23      22.0      23.0       0.373029   169.020    89.670   -16.430    0
   -115.00      5.00       7.332100       0.150001       0.150001        23      22.0      23.0       0.373029   347.790    89.590    18.310    0
   -115.00     10.00       2.664200       0.153613       0.153613        23      22.0      23.0       0.373029   348.820    86.840    18.010    0
