   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
  108     1.280     119.902809      -1.430400      16.667900      5.00      5.00     7.138    69.633    13.232   -130.00     -5.00    0
  109     1.150     119.901253      -1.385210      16.667900      5.00      5.00     0.321    85.599     0.537   -125.00     -5.00    0
  110     1.061     119.899681      -1.340020      16.667900      5.00      5.00   172.759    84.003    -0.283   -120.00     -5.00    0
  111     1.094     119.898109      -1.294830      16.667900      5.00      5.00   164.386    73.863     0.202   -115.00     -5.00    0
  112     1.210     119.896553      -1.249630      16.667900      5.00      5.00   157.662    64.673     1.028   -110.00     -5.00    0
  113     1.297     119.894981      -1.204440      16.667900      5.00      5.00   153.829    60.753    -1.224   -105.00     -5.00    0
  114     1.290     119.893410      -1.159250      16.667900      5.00      5.00   151.384    59.798    -8.478   -100.00     -5.00    0
  115     1.226     119.891853      -1.114060      16.667900      5.00      5.00   154.754    66.032   -13.633    -95.00     -5.00    0
  116     1.256     119.890282      -1.068870      16.667900      5.00      5.00   160.925    77.185   -11.984    -90.00     -5.00    0
  117     1.433     119.888710      -1.023680      16.667900      5.00      5.00   167.276    84.275    -6.912    -85.00     -5.00    0
  118     1.672     119.887154      -0.978490      16.667900      5.00      5.00   173.761    86.298     0.502    -80.00     -5.00    0
  119     2.021     119.885582      -0.933300      16.667900      5.00      5.00   356.424    86.941   -11.648    -75.00     -5.00    0
  120     2.395     119.884010      -0.888110      16.667900      5.00      5.00   356.930    82.113   -18.334    -70.00     -5.00    0
  121     2.674     119.882446      -0.842920      16.667900      5.00      5.00   356.501    79.475   -19.880    -65.00     -5.00    0
  122     2.776     119.880882      -0.797730      16.667900      5.00      5.00   355.383    76.559   -20.338    -60.00     -5.00    0
  123     2.761     119.879311      -0.752540      16.667900      5.00      5.00   353.312    74.068   -19.144    -55.00     -5.00    0
  124     2.636     119.877747      -0.707340      16.667900      5.00      5.00   351.546    72.546   -14.107    -50.00     -5.00    0
  125     2.541     119.876183      -0.662150      16.667900      5.00      5.00   350.301    72.589    -8.009    -45.00     -5.00    0
  126     2.530     119.874619      -0.616960      16.667900      5.00      5.00   348.551    70.438    -4.363    -40.00     -5.00    0
  127     2.504     119.873047      -0.571770      16.667900      5.00      5.00   346.615    74.616     0.955    -35.00     -5.00    0
  128     2.513     119.871483      -0.526580      16.667900      5.00      5.00   346.955    78.249     7.407    -30.00     -5.00    0
  129     2.569     119.869919      -0.481390      16.667900      5.00      5.00   348.852    78.494    11.705    -25.00     -5.00    0
  130     2.645     119.868347      -0.436200      16.667900      5.00      5.00   351.739    73.781     9.725    -20.00     -5.00    0
  131     2.807     119.866791      -0.391010      16.667900      5.00      5.00   353.037    68.108     4.328    -15.00     -5.00    0
  132     3.095     119.865219      -0.345820      16.667900      5.00      5.00   352.884    64.556    -0.298    -10.00     -5.00    0
  133     3.444     119.863647      -0.300630      16.667900      5.00      5.00   352.444    59.285    -3.871     -5.00     -5.00    0
  134     3.578     119.862091      -0.255430      16.667900      5.00      5.00   352.205    57.161    -6.018      0.00     -5.00    0
  135     3.394     119.860519      -0.210240      16.667900      5.00      5.00   352.644    57.569    -6.510      5.00     -5.00    0
  136     2.988     119.858948      -0.165050      16.667900      5.00      5.00   353.696    58.356    -3.967     10.00     -5.00    0
  137     2.540     119.857384      -0.119860      16.667900      5.00      5.00   353.359    59.183    -0.099     15.00     -5.00    0
  138     2.006     119.855812      -0.074670      16.667900      5.00      5.00   348.566    60.285     1.724     20.00     -5.00    0
  139     1.457     119.854240      -0.029480      16.667900      5.00      5.00   345.021    63.431    10.097     25.00     -5.00    0
  140     1.202     119.852669       0.015710      16.667900      5.00      5.00   347.899    52.019    31.108     30.00     -5.00    0
  141     1.099     119.851097       0.060900      16.667900      5.00      5.00   215.707    51.999   108.557     35.00     -5.00    0
  142     1.035     119.849533       0.106090      16.667900      5.00      5.00   212.311    54.349   103.509     40.00     -5.00    0
  143     0.843     119.847961       0.151280      16.667900      5.00      5.00   204.222    55.614    96.545     45.00     -5.00    0
  144     0.451     119.846390       0.196470      16.667900      5.00      5.00   196.493    60.137    95.123     50.00     -5.00    0
  145     0.162     119.903961      -1.928060      12.000000      5.00      5.00   119.747    26.122   -52.934   -185.00      0.00    1
  146     0.378     119.902397      -1.882870      12.000000      5.00      5.00   100.189    25.019   -79.472   -180.00      0.00    1
  147     0.568     119.900833      -1.837680      12.000000      5.00      5.00    96.367    24.311   -90.604   -175.00      0.00    1
  148     0.567     119.899261      -1.792490      12.000000      5.00      5.00   101.751    23.755   -98.992   -170.00      0.00    1
  149     0.486     119.897690      -1.747300      12.000000      5.00      5.00   325.138    67.465   -60.291   -165.00      0.00    0
  150     0.582     119.896133      -1.702110      12.000000      5.00      5.00   350.226    72.705   -28.233   -160.00      0.00    0
  151     0.785     119.894562      -1.656920      12.000000      5.00      5.00   356.088    66.058   -12.326   -155.00      0.00    0
  152     1.027     119.892990      -1.611730      12.000000      5.00      5.00   359.567    60.022    -3.131   -150.00      0.00    0
  153     1.233     119.891418      -1.566530      12.000000      5.00      5.00     2.690    61.342    -0.407   -145.00      0.00    0
  154     1.398     119.889862      -1.521340      12.000000      5.00      5.00     6.477    66.187     4.041   -140.00      0.00    0
  155     1.532     119.888290      -1.476150      12.000000      5.00      5.00     7.003    70.588     4.499   -135.00      0.00    0
  156     1.540     119.886719      -1.430960      12.000000      5.00      5.00     4.930    75.352     0.924   -130.00      0.00    0
  157     1.401     119.885162      -1.385770      12.000000      5.00      5.00     1.532    87.187    -8.442   -125.00      0.00    0
  158     1.227     119.883591      -1.340580      12.000000      5.00      5.00   175.318    88.933     5.552   -120.00      0.00    0
  159     1.187     119.882019      -1.295390      12.000000      5.00      5.00   166.893    84.228    -2.204   -115.00      0.00    0
  160     1.298     119.880463      -1.250200      12.000000      5.00      5.00   158.426    75.740    -5.418   -110.00      0.00    0
  161     1.434     119.878891      -1.205010      12.000000      5.00      5.00   152.596    65.071    -6.456   -105.00      0.00    0
  162     1.509     119.877319      -1.159820      12.000000      5.00      5.00   150.560    64.385   -12.690   -100.00      0.00    0
  163     1.535     119.875763      -1.114630      12.000000      5.00      5.00   153.399    71.641   -17.359    -95.00      0.00    0
  164     1.614     119.874191      -1.069440      12.000000      5.00      5.00   159.657    79.215   -14.137    -90.00      0.00    0
  165     1.771     119.872620      -1.024250      12.000000      5.00      5.00   166.919    87.042    -5.582    -85.00      0.00    0
  166     2.072     119.871063      -0.979050      12.000000      5.00      5.00   352.861    88.531    -2.313    -80.00      0.00    0
  167     2.504     119.869492      -0.933860      12.000000      5.00      5.00   354.622    83.217   -10.164    -75.00      0.00    0
  168     2.949     119.867928      -0.888670      12.000000      5.00      5.00   354.180    79.318   -17.891    -70.00      0.00    0
  169     3.207     119.866364      -0.843480      12.000000      5.00      5.00   353.683    76.402   -19.986    -65.00      0.00    0
  170     3.375     119.864792      -0.798290      12.000000      5.00      5.00   353.052    74.823   -20.817    -60.00      0.00    0
  171     3.340     119.863228      -0.753100      12.000000      5.00      5.00   352.350    74.200   -19.039    -55.00      0.00    0
  172     3.202     119.861656      -0.707910      12.000000      5.00      5.00   350.877    71.180   -14.792    -50.00      0.00    0
  173     3.140     119.860092      -0.662720      12.000000      5.00      5.00   348.898    68.859   -10.985    -45.00      0.00    0
  174     3.156     119.858528      -0.617530      12.000000      5.00      5.00   346.474    68.633    -8.043    -40.00      0.00    0
  175     3.068     119.856956      -0.572340      12.000000      5.00      5.00   345.499    74.678    -0.937    -35.00      0.00    0
  176     3.046     119.855400      -0.527150      12.000000      5.00      5.00   345.260    83.876    10.337    -30.00      0.00    0
  177     3.068     119.853828      -0.481950      12.000000      5.00      5.00   347.045    84.512    15.012    -25.00      0.00    0
  178     3.151     119.852257      -0.436760      12.000000      5.00      5.00   350.222    74.492     7.767    -20.00      0.00    0
  179     3.393     119.850700      -0.391570      12.000000      5.00      5.00   352.029    65.633     0.483    -15.00      0.00    0
  180     3.688     119.849129      -0.346380      12.000000      5.00      5.00   352.062    62.329    -3.673    -10.00      0.00    0
  181     4.124     119.847572      -0.301190      12.000000      5.00      5.00   350.277    58.584    -9.189     -5.00      0.00    0
  182     4.247     119.846001      -0.256000      12.000000      5.00      5.00   350.117    57.520   -10.621      0.00      0.00    0
  183     4.025     119.844429      -0.210810      12.000000      5.00      5.00   350.596    57.346    -9.859      5.00      0.00    0
  184     3.515     119.842873      -0.165620      12.000000      5.00      5.00   351.227    58.032    -7.175     10.00      0.00    0
  185     2.886     119.841301      -0.120430      12.000000      5.00      5.00   350.094    59.949    -3.579     15.00      0.00    0
  186     2.290     119.839737      -0.075240      12.000000      5.00      5.00   346.678    62.288    -0.132     20.00      0.00    0
  187     1.798     119.838173      -0.030050      12.000000      5.00      5.00   343.527    64.355     5.705     25.00      0.00    0
  188     1.473     119.836601       0.015150      12.000000      5.00      5.00   339.404    67.286    12.301     30.00      0.00    0
  189     1.266     119.835037       0.060340      12.000000      5.00      5.00   340.662    61.599    23.631     35.00      0.00    0
  190     1.120     119.833473       0.105530      12.000000      5.00      5.00   354.598    44.666    50.987     40.00      0.00    0
  191     0.916     119.831909       0.150720      12.000000      5.00      5.00   211.673    53.724   102.795     45.00      0.00    0
  192     0.532     119.830338       0.195910      12.000000      5.00      5.00   206.340    55.432    98.012     50.00      0.00    0
  193     0.299     119.887871      -1.928620       7.332100      5.00      5.00   115.684    39.040   -48.561   -185.00      5.00    1
  194     0.530     119.886299      -1.883430       7.332100      5.00      5.00   117.178    34.934   -48.873   -180.00      5.00    1
  195     0.638     119.884743      -1.838240       7.332100      5.00      5.00   119.468    31.183   -54.149   -175.00      5.00    1
  196     0.658     119.883171      -1.793050       7.332100      5.00      5.00   125.618    30.491   -61.489   -170.00      5.00    1
  197     0.577     119.881599      -1.747860       7.332100      5.00      5.00   130.602    33.053   -74.524   -165.00      5.00    1
  198     0.656     119.880028      -1.702670       7.332100      5.00      5.00   350.063    75.231   -24.362   -160.00      5.00    0
  199     0.923     119.878471      -1.657480       7.332100      5.00      5.00   355.339    68.723   -14.941   -155.00      5.00    0
  200     1.186     119.876900      -1.612290       7.332100      5.00      5.00   358.316    62.701    -8.056   -150.00      5.00    0
  201     1.397     119.875328      -1.567100       7.332100      5.00      5.00     1.656    64.588    -4.861   -145.00      5.00    0
  202     1.569     119.873772      -1.521910       7.332100      5.00      5.00     4.600    67.846    -2.628   -140.00      5.00    0
  203     1.703     119.872200      -1.476720       7.332100      5.00      5.00     4.610    69.242    -2.099   -135.00      5.00    0
  204     1.714     119.870628      -1.431530       7.332100      5.00      5.00     2.663    73.093    -5.116   -130.00      5.00    0
  205     1.587     119.869072      -1.386340       7.332100      5.00      5.00   359.787    79.193    -7.687   -125.00      5.00    0
  206     1.397     119.867500      -1.341150       7.332100      5.00      5.00   355.123    83.332    -5.882   -120.00      5.00    0
  207     1.277     119.865929      -1.295960       7.332100      5.00      5.00   347.516    85.238     2.440   -115.00      5.00    0
  208     1.331     119.864372      -1.250760       7.332100      5.00      5.00   159.442    84.816    -9.252   -110.00      5.00    0
  209     1.521     119.862801      -1.205570       7.332100      5.00      5.00   152.342    72.259   -11.837   -105.00      5.00    0
  210     1.717     119.861229      -1.160380       7.332100      5.00      5.00   150.228    70.288   -15.950   -100.00      5.00    0
  211     1.816     119.859673      -1.115190       7.332100      5.00      5.00   152.467    73.326   -17.853    -95.00      5.00    0
  212     1.901     119.858101      -1.070000       7.332100      5.00      5.00   158.642    78.958   -14.869    -90.00      5.00    0
  213     2.022     119.856537      -1.024810       7.332100      5.00      5.00   166.776    85.702    -4.926    -85.00      5.00    0
  214     2.330     119.854973      -0.979620       7.332100      5.00      5.00   352.129    88.281    -4.130    -80.00      5.00    0
  215     2.772     119.853401      -0.934430       7.332100      5.00      5.00   353.840    83.183   -11.230    -75.00      5.00    0
  216     3.248     119.851837      -0.889240       7.332100      5.00      5.00   352.780    78.069   -16.775    -70.00      5.00    0
  217     3.598     119.850273      -0.844050       7.332100      5.00      5.00   351.959    74.614   -20.350    -65.00      5.00    0
  218     3.758     119.848701      -0.798860       7.332100      5.00      5.00   351.747    73.005   -20.310    -60.00      5.00    0
  219     3.720     119.847137      -0.753670       7.332100      5.00      5.00   351.275    72.168   -18.655    -55.00      5.00    0
  220     3.620     119.845612      -0.708470       7.332100      5.00      5.00   349.759    69.661   -15.960    -50.00      5.00    0
  221     3.572     119.844040      -0.663280       7.332100      5.00      5.00   347.511    66.746   -12.923    -45.00      5.00    0
  222     3.525     119.842468      -0.618090       7.332100      5.00      5.00   345.458    68.066    -9.760    -40.00      5.00    0
  223     3.478     119.840897      -0.572900       7.332100      5.00      5.00   344.634    73.780    -2.424    -35.00      5.00    0
  224     3.419     119.839333      -0.527710       7.332100      5.00      5.00   344.160    86.375    12.645    -30.00      5.00    0
  225     3.409     119.837761      -0.482520       7.332100      5.00      5.00   345.267    86.604    15.288    -25.00      5.00    0
  226     3.513     119.836189      -0.437330       7.332100      5.00      5.00   348.766    73.095     3.938    -20.00      5.00    0
  227     3.765     119.834618      -0.392140       7.332100      5.00      5.00   350.553    63.806    -3.771    -15.00      5.00    0
  228     4.128     119.833054      -0.346950       7.332100      5.00      5.00   350.674    59.286    -8.069    -10.00      5.00    0
  229     4.462     119.831482      -0.301760       7.332100      5.00      5.00   349.549    58.348   -11.535     -5.00      5.00    0
  230     4.514     119.829910      -0.256570       7.332100      5.00      5.00   349.575    59.002   -12.225      0.00      5.00    0
  231     4.330     119.828346      -0.211370       7.332100      5.00      5.00   349.388    57.955   -12.081      5.00      5.00    0
  232     3.785     119.826782      -0.166180       7.332100      5.00      5.00   349.353    57.437    -9.416     10.00      5.00    0
  233     3.060     119.825218      -0.120990       7.332100      5.00      5.00   348.404    59.940    -5.425     15.00      5.00    0
  234     2.515     119.823647      -0.075800       7.332100      5.00      5.00   345.281    60.956    -2.676     20.00      5.00    0
  235     2.000     119.822083      -0.030610       7.332100      5.00      5.00   341.896    66.164     2.596     25.00      5.00    0
  236     1.670     119.820518       0.014580       7.332100      5.00      5.00   338.388    70.030     7.991     30.00      5.00    0
  237     1.441     119.818947       0.059770       7.332100      5.00      5.00   336.414    69.854    12.045     35.00      5.00    0
  238     1.189     119.817390       0.104960       7.332100      5.00      5.00   338.228    60.456    21.522     40.00      5.00    0
  239     0.935     119.815819       0.150150       7.332100      5.00      5.00   354.521    43.126    50.267     45.00      5.00    0
  240     0.522     119.814247       0.195340       7.332100      5.00      5.00   212.710    51.083   101.624     50.00      5.00    0
  241     0.322     119.871780      -1.929190       2.664200      5.00      5.00   116.233    42.007   -47.190   -185.00     10.00    1
  242     0.542     119.870209      -1.884000       2.664200      5.00      5.00   118.443    40.031   -47.575   -180.00     10.00    1
  243     0.630     119.868637      -1.838810       2.664200      5.00      5.00   123.132    37.621   -50.542   -175.00     10.00    1
  244     0.650     119.867081      -1.793620       2.664200      5.00      5.00   130.832    36.699   -55.265   -170.00     10.00    1
  245     0.611     119.865509      -1.748430       2.664200      5.00      5.00   141.962    38.765   -56.838   -165.00     10.00    0
  246     0.674     119.863937      -1.703240       2.664200      5.00      5.00   350.114    77.033   -20.865   -160.00     10.00    0
  247     0.958     119.862373      -1.658050       2.664200      5.00      5.00   355.578    70.565   -15.774   -155.00     10.00    0
  248     1.245     119.860809      -1.612860       2.664200      5.00      5.00   358.857    66.173   -10.606   -150.00     10.00    0
  249     1.482     119.859238      -1.567660       2.664200      5.00      5.00     1.586    65.480    -6.865   -145.00     10.00    0
  250     1.660     119.857681      -1.522470       2.664200      5.00      5.00     3.600    67.724    -5.776   -140.00     10.00    0
  251     1.783     119.856110      -1.477280       2.664200      5.00      5.00     3.633    68.325    -5.120   -135.00     10.00    0
  252     1.795     119.854538      -1.432090       2.664200      5.00      5.00     1.956    70.618    -6.769   -130.00     10.00    0
  253     1.671     119.852982      -1.386900       2.664200      5.00      5.00   359.212    74.573    -7.882   -125.00     10.00    0
  254     1.477     119.851410      -1.341710       2.664200      5.00      5.00   354.708    77.696    -5.846   -120.00     10.00    0
