   No           lonR           latR             dR        D0    strike       dip      rake   strike2      dip2     rake2         x         y flag
    1     119.952240      -1.926360      26.003710     0.171    48.303    83.063  -108.765   298.734    19.963   -20.717   -185.00    -15.00    1
    2     119.950684      -1.881170      26.003710     0.273   227.859    89.907    95.347   318.851     5.347     1.001   -180.00    -15.00    0
    3     119.949112      -1.835980      26.003710     0.432    74.711     2.908   113.385   231.299    87.331    88.845   -175.00    -15.00    1
    4     119.947540      -1.790790      26.003710     0.421    49.996     4.674    91.843   228.146    85.328    89.849   -170.00    -15.00    1
    5     119.945969      -1.745600      26.003710     0.406    66.675     7.648   113.914   222.570    83.012    86.884   -165.00    -15.00    0
    6     119.944397      -1.700410      26.003710     0.317    75.081     8.367   104.680   240.250    81.908    87.865   -160.00    -15.00    1
    7     119.942841      -1.655220      26.003710     0.326    23.576    15.676    30.695   263.825    82.072   103.567   -155.00    -15.00    0
    8     119.941269      -1.610030      26.003710     0.369    26.301    33.804    22.093   277.663    77.922   121.814   -150.00    -15.00    0
    9     119.939697      -1.564840      26.003710     0.442    22.103    45.788    24.854   274.202    72.467   133.005   -145.00    -15.00    0
   10     119.938133      -1.519650      26.003710     0.525    18.539    49.002    27.740   269.504    69.433   135.517   -140.00    -15.00    0
   11     119.936562      -1.474460      26.003710     0.549    15.202    50.782    28.676   266.125    68.175   137.071   -135.00    -15.00    0
   12     119.934998      -1.429270      26.003710     0.529   263.987    61.443   149.112     9.946    63.198    32.383   -130.00    -15.00    0
   13     119.933434      -1.384080      26.003710     0.527     4.543    74.763    38.271   262.830    53.302   160.865   -125.00    -15.00    0
   14     119.931862      -1.338890      26.003710     0.491   351.091    86.747    27.436   259.403    62.612   176.336   -120.00    -15.00    0
   15     119.930290      -1.293690      26.003710     0.483   160.525    78.260   -13.767   253.379    76.527  -167.922   -115.00    -15.00    0
   16     119.928726      -1.248500      26.003710     0.603   154.948    54.308     1.345    64.163    88.908   144.301   -110.00    -15.00    0
   17     119.927162      -1.203310      26.003710     0.584   152.638    51.717     1.205    61.892    89.054   141.711   -105.00    -15.00    0
   18     119.925591      -1.158120      26.003710     0.491   157.299    49.964     8.037    62.109    83.855   139.685   -100.00    -15.00    0
   19     119.924026      -1.112930      26.003710     0.506   161.027    44.481    12.141    62.301    81.526   133.833    -95.00    -15.00    0
   20     119.922462      -1.067740      26.003710     0.532   162.289    49.754     4.061    69.662    86.901   139.683    -90.00    -15.00    0
   21     119.920891      -1.022550      26.003710     0.516   169.944    69.262    -0.981   260.292    89.082  -159.259    -85.00    -15.00    0
   22     119.919319      -0.977360      26.003710     0.618   172.653    82.497     8.528    81.532    81.546   172.414    -80.00    -15.00    0
   23     119.917763      -0.932170      26.003710     0.742   179.501    80.774    13.215    87.345    76.959   170.527    -75.00    -15.00    0
   24     119.916191      -0.886980      26.003710     0.895    93.049    69.363   176.133   184.414    86.381    20.680    -70.00    -15.00    0
   25     119.914619      -0.841790      26.003710     1.015    95.118    67.855  -175.705     3.496    86.023   -22.202    -65.00    -15.00    0
   26     119.913063      -0.796600      26.003710     1.071    92.485    67.864  -170.711   358.958    81.401   -22.401    -60.00    -15.00    0
   27     119.911491      -0.751410      26.003710     1.053   355.375    74.620   -16.507    89.870    74.100  -163.992    -55.00    -15.00    0
   28     119.909920      -0.706210      26.003710     0.996   351.691    72.846   -15.585    86.394    75.125  -162.232    -50.00    -15.00    0
   29     119.908363      -0.661020      26.003710     0.924   351.831    79.512    -4.818    82.711    85.263  -169.475    -45.00    -15.00    0
   30     119.906792      -0.615830      26.003710     0.855   351.690    86.185     7.655   261.177    82.362   176.151    -40.00    -15.00    0
   31     119.905220      -0.570640      26.003710     0.920   352.714    75.620    14.087   259.148    76.363   165.194    -35.00    -15.00    0
   32     119.903664      -0.525450      26.003710     1.005   351.476    64.610     7.832   258.101    82.928   154.402    -30.00    -15.00    0
   33     119.902092      -0.480260      26.003710     1.049   351.987    60.966     6.439   258.852    84.373   150.812    -25.00    -15.00    0
   34     119.900528      -0.435070      26.003710     1.026   355.327    67.581    13.420   260.128    77.611   157.016    -20.00    -15.00    0
   35     119.898956      -0.389880      26.003710     1.100   356.812    70.697    16.049   261.380    74.876   159.975    -15.00    -15.00    0
   36     119.897392      -0.344690      26.003710     1.181   354.509    74.377     7.822   262.391    82.469   164.237    -10.00    -15.00    0
   37     119.895828      -0.299500      26.003710     1.266   353.976    66.953     0.731   263.689    89.327   156.951     -5.00    -15.00    0
   38     119.894257      -0.254300      26.003710     1.307   354.586    59.036    -2.400    85.822    87.942  -149.014      0.00    -15.00    0
   39     119.892693      -0.209110      26.003710     1.273   356.608    55.922     0.191   266.501    89.842   145.921      5.00    -15.00    0
   40     119.891121      -0.163920      26.003710     1.189   359.453    55.200     4.828   266.694    86.037   145.104     10.00    -15.00    0
   41     119.889549      -0.118730      26.003710     1.060     1.935    55.559    11.658   265.279    80.407   145.000     15.00    -15.00    0
   42     119.887978      -0.073540      26.003710     0.917   352.629    51.825     6.171   258.806    85.153   141.664     20.00    -15.00    0
   43     119.886414      -0.028350      26.003710     0.628   345.230    55.433    11.910   248.406    80.216   144.848     25.00    -15.00    0
   44     119.884850       0.016840      26.003710     0.558   213.584    60.246    98.819    16.222    30.918    74.986     30.00    -15.00    0
   45     119.883278       0.062030      26.003710     0.593   215.212    57.903    95.911    24.186    32.580    80.675     35.00    -15.00    0
   46     119.881706       0.107230      26.003710     0.530   202.504    57.313    87.982    26.237    32.742    93.142     40.00    -15.00    0
   47     119.880142       0.152420      26.003710     0.366   178.590    56.454    84.686     8.145    33.915    97.952     45.00    -15.00    0
   48     119.878571       0.197610      26.003710     0.138   176.875    52.035    89.090   358.354    37.974    91.166     50.00    -15.00    0
   49     119.936150      -1.926930      21.335800     0.201   -47.384    16.240    20.191   203.169    84.461   105.290   -185.00    -10.00    0
   50     119.934578      -1.881740      21.335800     0.322   197.786    86.923   106.566   298.015    16.841    10.678   -180.00    -10.00    0
   51     119.933006      -1.836550      21.335800     0.375   192.469    86.477   104.791   295.571    15.196    13.559   -175.00    -10.00    0
   52     119.931450      -1.791360      21.335800     0.446   199.892    88.602    98.795   298.852     8.905     9.068   -170.00    -10.00    0
   53     119.929878      -1.746170      21.335800     0.451   214.022    85.229    88.556    50.882     4.985   106.800   -165.00    -10.00    0
   54     119.928307      -1.700980      21.335800     0.460    58.907    10.964    97.446   231.325    79.129    88.562   -160.00    -10.00    1
   55     119.926743      -1.655790      21.335800     0.535     6.982    25.698    20.219   258.622    81.381   114.303   -155.00    -10.00    0
   56     119.925179      -1.610590      21.335800     0.652   270.222    81.396   129.077    10.661    39.865    13.498   -150.00    -10.00    0
   57     119.923607      -1.565400      21.335800     0.792   271.188    73.547   138.017    15.486    50.095    21.667   -145.00    -10.00    0
   58     119.922043      -1.520210      21.335800     0.942   270.488    66.678   142.272    17.517    55.812    28.594   -140.00    -10.00    0
   59     119.920471      -1.475020      21.335800     1.023   269.399    65.065   144.568    16.096    58.285    29.709   -135.00    -10.00    0
   60     119.918907      -1.429830      21.335800     0.958   266.547    63.580   148.397    11.857    62.011    30.258   -130.00    -10.00    0
   61     119.917343      -1.384640      21.335800     0.859     0.528    78.810    21.073   266.251    69.346   168.031   -125.00    -10.00    0
   62     119.915771      -1.339450      21.335800     0.844   169.291    73.428    -1.915   259.838    88.164  -163.419   -120.00    -10.00    0
   63     119.914200      -1.294260      21.335800     0.894   162.073    63.714     3.591    70.481    86.781   153.669   -115.00    -10.00    0
   64     119.912643      -1.249070      21.335800     1.019   157.088    54.594     6.224    63.472    84.930   144.434   -110.00    -10.00    0
   65     119.911072      -1.203880      21.335800     1.025   154.185    52.168     4.087    61.676    86.773   142.097   -105.00    -10.00    0
   66     119.909500      -1.158690      21.335800     0.948   154.452    50.552     3.202    62.416    87.528   140.508   -100.00    -10.00    0
   67     119.907944      -1.113500      21.335800     0.876   155.951    61.370    -8.246   249.923    82.768  -151.119    -95.00    -10.00    0
   68     119.906372      -1.068310      21.335800     0.890   160.980    71.270    -9.726   254.130    80.793  -161.017    -90.00    -10.00    0
   69     119.904800      -1.023120      21.335800     1.003   167.944    83.724    -5.632   258.562    84.402  -173.694    -85.00    -10.00    0
   70     119.903236      -0.977920      21.335800     1.203   173.484    87.057     2.017    83.380    87.986   177.055    -80.00    -10.00    0
   71     119.901672      -0.932730      21.335800     1.443   178.324    89.296    13.021    88.161    76.980   179.278    -75.00    -10.00    0
   72     119.900101      -0.887540      21.335800     1.670   359.499    85.437   -17.698    90.953    72.360  -175.212    -70.00    -10.00    0
   73     119.898537      -0.842350      21.335800     1.940    92.396    68.826  -172.314   359.605    82.836   -21.349    -65.00    -10.00    0
   74     119.896973      -0.797160      21.335800     2.022   358.100    80.003   -21.392    91.991    68.949  -169.280    -60.00    -10.00    0
   75     119.895401      -0.751970      21.335800     1.961   354.499    74.011   -18.848    89.871    71.907  -163.155    -55.00    -10.00    0
   76     119.893837      -0.706780      21.335800     1.863   352.425    73.241   -12.621    86.119    77.923  -162.850    -50.00    -10.00    0
   77     119.892273      -0.661590      21.335800     1.812   350.877    76.004    -8.753    83.010    81.509  -165.846    -45.00    -10.00    0
   78     119.890701      -0.616400      21.335800     1.742   350.053    77.282     0.726   259.893    89.292   167.281    -40.00    -10.00    0
   79     119.889137      -0.571210      21.335800     1.757   348.962    77.238     6.528   257.514    83.634   167.157    -35.00    -10.00    0
   80     119.887573      -0.526020      21.335800     1.835   349.139    70.847     5.546   257.315    84.762   160.763    -30.00    -10.00    0
   81     119.886002      -0.480820      21.335800     1.886   351.107    69.428     8.190   258.212    82.335   159.234    -25.00    -10.00    0
   82     119.884438      -0.435630      21.335800     1.930   353.662    71.173    11.532   259.895    79.092   160.813    -20.00    -10.00    0
   83     119.882874      -0.390440      21.335800     2.034   354.188    71.981    10.859   260.792    79.680   161.675    -15.00    -10.00    0
   84     119.881310      -0.345250      21.335800     2.218   353.476    69.373     4.285   261.964    85.990   159.320    -10.00    -10.00    0
   85     119.879738      -0.300060      21.335800     2.447   353.036    63.235    -0.920    83.451    89.178  -153.232     -5.00    -10.00    0
   86     119.878166      -0.254870      21.335800     2.558   352.976    58.505    -4.054    85.096    86.544  -148.441      0.00    -10.00    0
