   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
   66     1.430     119.909500      -1.158690      21.335800      5.00      5.00   345.336    82.428   -39.434   -100.00    -10.00    0
   67     1.493     119.907944      -1.113500      21.335800      5.00      5.00   343.326    77.995   -34.797    -95.00    -10.00    0
   68     1.717     119.906372      -1.068310      21.335800      5.00      5.00   336.425    66.714   -25.768    -90.00    -10.00    0
   69     1.915     119.904800      -1.023120      21.335800      5.00      5.00   335.097    63.219   -18.190    -85.00    -10.00    0
   70     1.918     119.903236      -0.977920      21.335800      5.00      5.00   338.797    67.167    -9.517    -80.00    -10.00    0
   71     1.903     119.901672      -0.932730      21.335800      5.00      5.00   342.090    75.099    -4.092    -75.00    -10.00    0
   72     1.839     119.900101      -0.887540      21.335800      5.00      5.00   343.169    86.195    -1.113    -70.00    -10.00    0
   73     1.765     119.898537      -0.842350      21.335800      5.00      5.00   163.476    86.737    -5.436    -65.00    -10.00    0
   74     1.646     119.896973      -0.797160      21.335800      5.00      5.00   164.634    80.403   -10.047    -60.00    -10.00    0
   75     1.551     119.895401      -0.751970      21.335800      5.00      5.00   166.419    78.836    -5.198    -55.00    -10.00    0
   76     1.487     119.893837      -0.706780      21.335800      5.00      5.00   167.428    87.186    -2.316    -50.00    -10.00    0
   77     1.511     119.892273      -0.661590      21.335800      5.00      5.00   345.979    82.226     1.768    -45.00    -10.00    0
   78     1.566     119.890701      -0.616400      21.335800      5.00      5.00   347.878    68.438    -0.109    -40.00    -10.00    0
   79     1.600     119.889137      -0.571210      21.335800      5.00      5.00   350.027    60.394    -1.354    -35.00    -10.00    0
   80     1.448     119.887573      -0.526020      21.335800      5.00      5.00   355.186    60.930     3.115    -30.00    -10.00    0
   81     1.461     119.886002      -0.480820      21.335800      5.00      5.00   358.712    55.999     2.345    -25.00    -10.00    0
   82     1.452     119.884438      -0.435630      21.335800      5.00      5.00     1.944    57.758    -2.331    -20.00    -10.00    0
   83     1.562     119.882874      -0.390440      21.335800      5.00      5.00     5.762    55.697     1.131    -15.00    -10.00    0
   84     1.638     119.881310      -0.345250      21.335800      5.00      5.00     6.156    67.905     6.498    -10.00    -10.00    0
   85     1.718     119.879738      -0.300060      21.335800      5.00      5.00     4.523    75.617     7.327     -5.00    -10.00    0
   86     1.667     119.878166      -0.254870      21.335800      5.00      5.00     1.694    81.787     5.695      0.00    -10.00    0
   87     1.509     119.876602      -0.209680      21.335800      5.00      5.00   180.628    88.608    -9.814      5.00    -10.00    0
   88     1.311     119.875038      -0.164490      21.335800      5.00      5.00   182.820    82.674   -13.094     10.00    -10.00    0
   89     1.120     119.873466      -0.119300      21.335800      5.00      5.00     8.723    88.489    11.051     15.00    -10.00    0
   90     1.040     119.871902      -0.074100      21.335800      5.00      5.00    11.966    76.795     9.460     20.00    -10.00    0
   91     0.900     119.870331      -0.028910      21.335800      5.00      5.00    12.952    66.340   -11.029     25.00    -10.00    0
   92     0.760     119.868759       0.016280      21.335800      5.00      5.00   109.209    27.672   147.875     30.00    -10.00    1
   93     0.806     119.867188       0.061470      21.335800      5.00      5.00    77.737    24.773    90.264     35.00    -10.00    1
   94     0.863     119.865623       0.106660      21.335800      5.00      5.00    81.960    30.655    80.400     40.00    -10.00    1
   95     0.810     119.864052       0.151850      21.335800      5.00      5.00    62.370    39.246    85.427     45.00    -10.00    1
   96     0.464     119.862480       0.197040      21.335800      5.00      5.00    42.049    39.177    79.146     50.00    -10.00    0
   97     0.794     119.920059      -1.927490      16.667900      5.00      5.00   358.985    55.955     4.557   -185.00     -5.00    0
   98     1.342     119.918488      -1.882300      16.667900      5.00      5.00     0.273    63.030     3.488   -180.00     -5.00    0
   99     1.680     119.916924      -1.837110      16.667900      5.00      5.00     0.644    63.579     6.310   -175.00     -5.00    0
  100     1.758     119.915352      -1.791920      16.667900      5.00      5.00     1.496    69.811     7.489   -170.00     -5.00    0
  101     1.688     119.913788      -1.746730      16.667900      5.00      5.00   359.499    81.368     3.949   -165.00     -5.00    0
  102     1.630     119.912216      -1.701540      16.667900      5.00      5.00   175.087    85.419     3.689   -160.00     -5.00    0
  103     1.625     119.910652      -1.656350      16.667900      5.00      5.00   169.026    82.652     9.768   -155.00     -5.00    0
  104     1.765     119.909081      -1.611160      16.667900      5.00      5.00   160.261    89.806    14.355   -150.00     -5.00    0
  105     1.784     119.907516      -1.565970      16.667900      5.00      5.00   335.386    86.664   -15.839   -145.00     -5.00    0
  106     1.654     119.905952      -1.520780      16.667900      5.00      5.00   334.149    82.772   -12.609   -140.00     -5.00    0
  107     1.455     119.904381      -1.475590      16.667900      5.00      5.00   335.596    76.626    -7.003   -135.00     -5.00    0
  108     1.265     119.902809      -1.430400      16.667900      5.00      5.00   340.735    80.800    -8.423   -130.00     -5.00    0
  109     1.182     119.901253      -1.385210      16.667900      5.00      5.00   167.692    89.157    16.360   -125.00     -5.00    0
  110     1.208     119.899681      -1.340020      16.667900      5.00      5.00   174.660    80.464    22.921   -120.00     -5.00    0
  111     1.353     119.898109      -1.294830      16.667900      5.00      5.00   174.590    83.019    27.016   -115.00     -5.00    0
  112     1.533     119.896553      -1.249630      16.667900      5.00      5.00   350.331    89.333   -30.884   -110.00     -5.00    0
  113     1.660     119.894981      -1.204440      16.667900      5.00      5.00   346.254    84.321   -35.269   -105.00     -5.00    0
  114     1.796     119.893410      -1.159250      16.667900      5.00      5.00   341.711    77.948   -33.837   -100.00     -5.00    0
  115     2.004     119.891853      -1.114060      16.667900      5.00      5.00   340.155    72.475   -30.887    -95.00     -5.00    0
  116     2.393     119.890282      -1.068870      16.667900      5.00      5.00   335.822    61.791   -23.946    -90.00     -5.00    0
  117     2.591     119.888710      -1.023680      16.667900      5.00      5.00   337.336    61.324   -15.397    -85.00     -5.00    0
  118     2.677     119.887154      -0.978490      16.667900      5.00      5.00   339.514    63.048    -9.324    -80.00     -5.00    0
  119     2.679     119.885582      -0.933300      16.667900      5.00      5.00   341.394    67.735    -5.733    -75.00     -5.00    0
  120     2.595     119.884010      -0.888110      16.667900      5.00      5.00   341.987    74.125    -3.715    -70.00     -5.00    0
  121     2.423     119.882446      -0.842920      16.667900      5.00      5.00   342.393    82.176    -2.050    -65.00     -5.00    0
  122     2.233     119.880882      -0.797730      16.667900      5.00      5.00   163.124    86.806    -4.250    -60.00     -5.00    0
  123     2.103     119.879311      -0.752540      16.667900      5.00      5.00   163.265    83.432    -6.378    -55.00     -5.00    0
  124     2.036     119.877747      -0.707340      16.667900      5.00      5.00   343.002    82.797    -2.889    -50.00     -5.00    0
  125     2.115     119.876183      -0.662150      16.667900      5.00      5.00   340.139    62.188   -17.572    -45.00     -5.00    0
  126     2.128     119.874619      -0.616960      16.667900      5.00      5.00   342.788    57.814   -15.148    -40.00     -5.00    0
  127     2.005     119.873047      -0.571770      16.667900      5.00      5.00   348.052    57.154    -8.375    -35.00     -5.00    0
  128     1.918     119.871483      -0.526580      16.667900      5.00      5.00   353.276    53.961    -2.951    -30.00     -5.00    0
  129     1.932     119.869919      -0.481390      16.667900      5.00      5.00   356.679    50.888    -0.996    -25.00     -5.00    0
  130     1.905     119.868347      -0.436200      16.667900      5.00      5.00   359.846    54.040    -3.096    -20.00     -5.00    0
  131     1.984     119.866791      -0.391010      16.667900      5.00      5.00     4.194    58.013    -0.866    -15.00     -5.00    0
  132     2.072     119.865219      -0.345820      16.667900      5.00      5.00     4.597    72.118     3.559    -10.00     -5.00    0
  133     2.163     119.863647      -0.300630      16.667900      5.00      5.00     3.264    80.447     3.365     -5.00     -5.00    0
  134     2.162     119.862091      -0.255430      16.667900      5.00      5.00     1.069    85.326     2.106      0.00     -5.00    0
  135     2.004     119.860519      -0.210240      16.667900      5.00      5.00   180.110    86.777    -6.888      5.00     -5.00    0
  136     1.756     119.858948      -0.165050      16.667900      5.00      5.00   180.631    78.837   -10.077     10.00     -5.00    0
  137     1.512     119.857384      -0.119860      16.667900      5.00      5.00   184.145    78.416    -7.640     15.00     -5.00    0
  138     1.302     119.855812      -0.074670      16.667900      5.00      5.00   189.058    82.843     0.000     20.00     -5.00    0
  139     1.052     119.854240      -0.029480      16.667900      5.00      5.00    11.443    83.870   -16.507     25.00     -5.00    0
  140     0.924     119.852669       0.015710      16.667900      5.00      5.00    84.355    23.380   121.064     30.00     -5.00    1
  141     1.155     119.851097       0.060900      16.667900      5.00      5.00    75.323    24.716   104.494     35.00     -5.00    1
  142     1.232     119.849533       0.106090      16.667900      5.00      5.00    71.809    27.727    96.229     40.00     -5.00    1
  143     1.053     119.847961       0.151280      16.667900      5.00      5.00    68.483    33.763    92.600     45.00     -5.00    1
  144     0.622     119.846390       0.196470      16.667900      5.00      5.00    51.747    29.243    80.656     50.00     -5.00    1
  145     0.838     119.903961      -1.928060      12.000000      5.00      5.00   353.474    68.082    -5.743   -185.00      0.00    0
  146     1.431     119.902397      -1.882870      12.000000      5.00      5.00   354.626    73.429    -8.710   -180.00      0.00    0
  147     1.788     119.900833      -1.837680      12.000000      5.00      5.00   357.172    79.789   -13.786   -175.00      0.00    0
  148     1.887     119.899261      -1.792490      12.000000      5.00      5.00   358.600    86.497   -15.555   -170.00      0.00    0
  149     1.851     119.897690      -1.747300      12.000000      5.00      5.00   177.340    86.508    16.940   -165.00      0.00    0
  150     1.778     119.896133      -1.702110      12.000000      5.00      5.00   172.853    84.083    13.386   -160.00      0.00    0
  151     1.770     119.894562      -1.656920      12.000000      5.00      5.00   166.602    85.611    13.299   -155.00      0.00    0
  152     1.837     119.892990      -1.611730      12.000000      5.00      5.00   338.737    84.983   -13.505   -150.00      0.00    0
  153     1.932     119.891418      -1.566530      12.000000      5.00      5.00   334.000    81.698   -13.451   -145.00      0.00    0
  154     1.863     119.889862      -1.521340      12.000000      5.00      5.00   332.854    79.723   -10.436   -140.00      0.00    0
  155     1.590     119.888290      -1.476150      12.000000      5.00      5.00   335.305    79.431    -4.652   -135.00      0.00    0
  156     1.384     119.886719      -1.430960      12.000000      5.00      5.00   340.305    80.183     0.222   -130.00      0.00    0
  157     1.309     119.885162      -1.385770      12.000000      5.00      5.00   345.114    81.295    -0.060   -125.00      0.00    0
  158     1.340     119.883591      -1.340580      12.000000      5.00      5.00   168.335    87.811    11.454   -120.00      0.00    0
  159     1.504     119.882019      -1.295390      12.000000      5.00      5.00   348.474    87.612   -18.657   -115.00      0.00    0
  160     1.643     119.880463      -1.250200      12.000000      5.00      5.00   347.103    84.047   -26.081   -110.00      0.00    0
  161     1.890     119.878891      -1.205010      12.000000      5.00      5.00   342.098    76.339   -34.094   -105.00      0.00    0
  162     2.210     119.877319      -1.159820      12.000000      5.00      5.00   338.553    71.328   -35.027   -100.00      0.00    0
  163     2.459     119.875763      -1.114630      12.000000      5.00      5.00   336.834    66.993   -30.561    -95.00      0.00    0
  164     2.765     119.874191      -1.069440      12.000000      5.00      5.00   337.194    60.771   -21.388    -90.00      0.00    0
  165     3.094     119.872620      -1.024250      12.000000      5.00      5.00   338.289    57.388   -14.682    -85.00      0.00    0
  166     3.207     119.871063      -0.979050      12.000000      5.00      5.00   339.886    59.398   -10.257    -80.00      0.00    0
  167     3.173     119.869492      -0.933860      12.000000      5.00      5.00   340.544    63.458    -7.588    -75.00      0.00    0
  168     3.053     119.867928      -0.888670      12.000000      5.00      5.00   340.752    71.219    -5.840    -70.00      0.00    0
  169     2.878     119.866364      -0.843480      12.000000      5.00      5.00   340.862    77.884    -3.939    -65.00      0.00    0
  170     2.653     119.864792      -0.798290      12.000000      5.00      5.00   341.412    83.182    -2.220    -60.00      0.00    0
  171     2.506     119.863228      -0.753100      12.000000      5.00      5.00   340.983    82.910    -3.010    -55.00      0.00    0
  172     2.475     119.861656      -0.707910      12.000000      5.00      5.00   338.046    67.009   -16.524    -50.00      0.00    0
  173     2.553     119.860092      -0.662720      12.000000      5.00      5.00   334.912    57.157   -25.414    -45.00      0.00    0
  174     2.518     119.858528      -0.617530      12.000000      5.00      5.00   337.041    52.215   -24.168    -40.00      0.00    0
  175     2.386     119.856956      -0.572340      12.000000      5.00      5.00   341.905    51.281   -19.418    -35.00      0.00    0
  176     2.212     119.855400      -0.527150      12.000000      5.00      5.00   348.934    50.768   -11.567    -30.00      0.00    0
  177     2.102     119.853828      -0.481950      12.000000      5.00      5.00   353.982    52.289    -6.919    -25.00      0.00    0
  178     2.054     119.852257      -0.436760      12.000000      5.00      5.00   357.730    58.015    -8.109    -20.00      0.00    0
  179     2.083     119.850700      -0.391570      12.000000      5.00      5.00     1.266    66.268    -7.554    -15.00      0.00    0
  180     2.227     119.849129      -0.346380      12.000000      5.00      5.00     2.119    73.122    -4.719    -10.00      0.00    0
  181     2.385     119.847572      -0.301190      12.000000      5.00      5.00     0.638    79.215    -6.366     -5.00      0.00    0
  182     2.403     119.846001      -0.256000      12.000000      5.00      5.00   359.509    84.165    -4.861      0.00      0.00    0
  183     2.223     119.844429      -0.210810      12.000000      5.00      5.00   179.528    86.916    -0.235      5.00      0.00    0
  184     1.973     119.842873      -0.165620      12.000000      5.00      5.00   181.231    78.992    -0.724     10.00      0.00    0
  185     1.720     119.841301      -0.120430      12.000000      5.00      5.00   184.507    70.064     0.716     15.00      0.00    0
  186     1.494     119.839737      -0.075240      12.000000      5.00      5.00   188.157    68.679     8.693     20.00      0.00    0
  187     1.177     119.838173      -0.030050      12.000000      5.00      5.00   188.702    82.351    21.061     25.00      0.00    0
  188     1.016     119.836601       0.015150      12.000000      5.00      5.00     9.750    86.366   -34.653     30.00      0.00    0
  189     1.377     119.835037       0.060340      12.000000      5.00      5.00    53.193    16.961    86.318     35.00      0.00    1
  190     1.477     119.833473       0.105530      12.000000      5.00      5.00    58.148    21.094    87.424     40.00      0.00    1
  191     1.328     119.831909       0.150720      12.000000      5.00      5.00    60.989    25.009    84.974     45.00      0.00    1
  192     0.724     119.830338       0.195910      12.000000      5.00      5.00    49.621    24.662    73.116     50.00      0.00    1
  193     0.827     119.887871      -1.928620       7.332100      5.00      5.00   350.596    75.353   -11.771   -185.00      5.00    0
  194     1.531     119.886299      -1.883430       7.332100      5.00      5.00   353.974    84.516   -23.604   -180.00      5.00    0
  195     1.964     119.884743      -1.838240       7.332100      5.00      5.00   177.619    88.832    30.181   -175.00      5.00    0
  196     2.085     119.883171      -1.793050       7.332100      5.00      5.00   178.031    85.961    30.856   -170.00      5.00    0
  197     1.947     119.881599      -1.747860       7.332100      5.00      5.00   176.364    84.267    26.121   -165.00      5.00    0
  198     1.835     119.880028      -1.702670       7.332100      5.00      5.00   169.979    88.678    17.012   -160.00      5.00    0
  199     1.779     119.878471      -1.657480       7.332100      5.00      5.00   343.941    86.307   -11.517   -155.00      5.00    0
  200     1.829     119.876900      -1.612290       7.332100      5.00      5.00   337.560    79.906   -11.039   -150.00      5.00    0
  201     1.933     119.875328      -1.567100       7.332100      5.00      5.00   333.599    77.944   -11.649   -145.00      5.00    0
  202     1.843     119.873772      -1.521910       7.332100      5.00      5.00   333.021    79.933    -8.343   -140.00      5.00    0
  203     1.661     119.872200      -1.476720       7.332100      5.00      5.00   335.044    81.786     0.251   -135.00      5.00    0
  204     1.487     119.870628      -1.431530       7.332100      5.00      5.00   340.129    79.341     9.175   -130.00      5.00    0
  205     1.383     119.869072      -1.386340       7.332100      5.00      5.00   343.897    80.653     7.399   -125.00      5.00    0
  206     1.398     119.867500      -1.341150       7.332100      5.00      5.00   345.615    88.199    -6.391   -120.00      5.00    0
  207     1.575     119.865929      -1.295960       7.332100      5.00      5.00   345.513    84.915   -17.969   -115.00      5.00    0
  208     1.775     119.864372      -1.250760       7.332100      5.00      5.00   342.991    76.216   -29.012   -110.00      5.00    0
  209     2.000     119.862801      -1.205570       7.332100      5.00      5.00   339.992    72.499   -34.441   -105.00      5.00    0
  210     2.345     119.861229      -1.160380       7.332100      5.00      5.00   336.949    67.292   -34.224   -100.00      5.00    0
  211     2.716     119.859673      -1.115190       7.332100      5.00      5.00   335.931    62.665   -29.465    -95.00      5.00    0
  212     3.015     119.858101      -1.070000       7.332100      5.00      5.00   337.835    57.439   -20.470    -90.00      5.00    0
  213     3.384     119.856537      -1.024810       7.332100      5.00      5.00   339.198    54.293   -14.406    -85.00      5.00    0
  214     3.491     119.854973      -0.979620       7.332100      5.00      5.00   339.251    57.364   -12.142    -80.00      5.00    0
  215     3.421     119.853401      -0.934430       7.332100      5.00      5.00   339.630    61.727    -9.527    -75.00      5.00    0
  216     3.336     119.851837      -0.889240       7.332100      5.00      5.00   339.565    67.128    -8.598    -70.00      5.00    0
  217     3.119     119.850273      -0.844050       7.332100      5.00      5.00   339.777    73.671    -7.172    -65.00      5.00    0
  218     2.906     119.848701      -0.798860       7.332100      5.00      5.00   339.588    76.425    -7.727    -60.00      5.00    0
  219     2.784     119.847137      -0.753670       7.332100      5.00      5.00   337.976    71.291   -12.253    -55.00      5.00    0
  220     2.764     119.845612      -0.708470       7.332100      5.00      5.00   335.086    60.076   -20.775    -50.00      5.00    0
  221     2.823     119.844040      -0.663280       7.332100      5.00      5.00   333.084    52.659   -26.565    -45.00      5.00    0
  222     2.815     119.842468      -0.618090       7.332100      5.00      5.00   334.614    48.094   -25.630    -40.00      5.00    0
  223     2.608     119.840897      -0.572900       7.332100      5.00      5.00   339.680    47.653   -20.468    -35.00      5.00    0
  224     2.307     119.839333      -0.527710       7.332100      5.00      5.00   346.675    49.876   -13.644    -30.00      5.00    0
  225     2.196     119.837761      -0.482520       7.332100      5.00      5.00   350.564    53.223   -13.468    -25.00      5.00    0
  226     2.097     119.836189      -0.437330       7.332100      5.00      5.00   355.102    61.975   -15.302    -20.00      5.00    0
  227     2.104     119.834618      -0.392140       7.332100      5.00      5.00   359.313    69.354   -14.975    -15.00      5.00    0
  228     2.273     119.833054      -0.346950       7.332100      5.00      5.00   359.389    69.738   -13.340    -10.00      5.00    0
  229     2.444     119.831482      -0.301760       7.332100      5.00      5.00   358.953    75.472   -14.916     -5.00      5.00    0
  230     2.443     119.829910      -0.256570       7.332100      5.00      5.00   358.586    82.738   -15.175      0.00      5.00    0
  231     2.274     119.828346      -0.211370       7.332100      5.00      5.00   358.510    89.407   -12.779      5.00      5.00    0
  232     1.995     119.826782      -0.166180       7.332100      5.00      5.00   181.454    80.391     9.082     10.00      5.00    0
  233     1.819     119.825218      -0.120990       7.332100      5.00      5.00   185.395    69.273     9.041     15.00      5.00    0
  234     1.596     119.823647      -0.075800       7.332100      5.00      5.00   185.922    67.933    13.792     20.00      5.00    0
  235     1.355     119.822083      -0.030610       7.332100      5.00      5.00   182.719    83.988    30.838     25.00      5.00    0
  236     1.236     119.820518       0.014580       7.332100      5.00      5.00     2.541    85.411   -37.860     30.00      5.00    0
  237     1.392     119.818947       0.059770       7.332100      5.00      5.00    26.712    15.787    61.273     35.00      5.00    0
  238     1.662     119.817390       0.104960       7.332100      5.00      5.00    39.126    17.823    66.693     40.00      5.00    0
  239     1.506     119.815819       0.150150       7.332100      5.00      5.00    52.925    19.590    77.357     45.00      5.00    1
  240     0.903     119.814247       0.195340       7.332100      5.00      5.00    48.004    20.620    69.059     50.00      5.00    1
  241     0.811     119.871780      -1.929190       2.664200      5.00      5.00   351.359    82.133   -21.364   -185.00     10.00    0
  242     1.555     119.870209      -1.884000       2.664200      5.00      5.00   354.297    87.457   -30.612   -180.00     10.00    0
  243     2.045     119.868637      -1.838810       2.664200      5.00      5.00   177.100    88.032    36.255   -175.00     10.00    0
  244     2.157     119.867081      -1.793620       2.664200      5.00      5.00   177.059    86.142    35.738   -170.00     10.00    0
  245     1.988     119.865509      -1.748430       2.664200      5.00      5.00   174.221    86.728    29.513   -165.00     10.00    0
  246     1.836     119.863937      -1.703240       2.664200      5.00      5.00   348.056    87.434   -19.080   -160.00     10.00    0
  247     1.779     119.862373      -1.658050       2.664200      5.00      5.00   342.386    81.505   -11.756   -155.00     10.00    0
  248     1.817     119.860809      -1.612860       2.664200      5.00      5.00   337.090    77.175    -9.785   -150.00     10.00    0
  249     1.872     119.859238      -1.567660       2.664200      5.00      5.00   333.947    77.105    -9.588   -145.00     10.00    0
  250     1.798     119.857681      -1.522470       2.664200      5.00      5.00   333.561    79.253    -5.559   -140.00     10.00    0
  251     1.643     119.856110      -1.477280       2.664200      5.00      5.00   335.516    81.268     2.990   -135.00     10.00    0
  252     1.524     119.854538      -1.432090       2.664200      5.00      5.00   339.244    81.209    10.644   -130.00     10.00    0
  253     1.434     119.852982      -1.386900       2.664200      5.00      5.00   342.198    83.902     8.364   -125.00     10.00    0
  254     1.432     119.851410      -1.341710       2.664200      5.00      5.00   344.052    88.581    -2.446   -120.00     10.00    0
