   No           lonR           latR             dR        D0    strike       dip      rake   strike2      dip2     rake2         x         y flag
    1     120.010109      -1.921610      26.003710     0.181    64.721    76.324  -101.819   286.231    18.001   -49.912   -185.00    -15.00    1
    2     120.006973      -1.876500      26.003710     0.313    55.155    86.168   -93.898   280.707     5.464   -44.579   -180.00    -15.00    1
    3     120.003838      -1.831400      26.003710     0.533    57.106    89.619   -89.403   179.686     0.708  -147.400   -175.00    -15.00    0
    4     120.000702      -1.786290      26.003710     0.576     7.192     2.752    42.517   234.707    88.141    92.029   -170.00    -15.00    0
    5     119.997566      -1.741180      26.003710     0.583    -0.003     5.200    37.302   232.809    86.852    94.140   -165.00    -15.00    0
    6     119.994431      -1.696070      26.003710     0.455     9.326     7.150    26.125   253.377    86.858    96.426   -160.00    -15.00    0
    7     119.991302      -1.650960      26.003710     0.430   270.562    89.149   103.986     3.975    14.012     3.518   -155.00    -15.00    0
    8     119.988159      -1.605860      26.003710     0.376   281.457    80.808   122.629    25.466    33.761    16.705   -150.00    -15.00    0
    9     119.985031      -1.560750      26.003710     0.472   265.509    47.094   156.424    12.055    72.964    45.401   -145.00    -15.00    0
   10     119.981888      -1.515640      26.003710     0.548   267.700    52.035   153.488    14.759    69.395    41.088   -140.00    -15.00    0
   11     119.978760      -1.470530      26.003710     0.581   269.996    55.781   153.908    15.394    68.674    37.135   -135.00    -15.00    0
   12     119.975632      -1.425430      26.003710     0.618   272.658    46.872   165.835    12.447    79.712    44.011   -130.00    -15.00    0
   13     119.972488      -1.380320      26.003710     0.661    18.270    79.966    55.684   273.951    35.580   162.576   -125.00    -15.00    0
   14     119.969360      -1.335210      26.003710     0.494   177.577    87.389   -31.725   269.190    58.311  -176.931   -120.00    -15.00    0
   15     119.966217      -1.290100      26.003710     0.447   166.206    80.039    -7.522   257.514    82.592  -169.954   -115.00    -15.00    0
   16     119.963089      -1.244990      26.003710     0.567   162.271    70.733    13.922    67.595    76.872   160.194   -110.00    -15.00    0
   17     119.959961      -1.199880      26.003710     0.643   338.699    76.798     4.315   247.711    85.799   166.762   -105.00    -15.00    0
   18     119.956818      -1.154780      26.003710     0.742   343.762    68.771    12.361   249.225    78.490   158.313   -100.00    -15.00    0
   19     119.953690      -1.109670      26.003710     0.713   349.769    76.468     7.056   258.111    83.141   166.369    -95.00    -15.00    0
   20     119.950562      -1.064560      26.003710     0.724   177.331    80.241    16.199    84.512    74.042   169.845    -90.00    -15.00    0
   21     119.947418      -1.019450      26.003710     0.843    86.877    53.202   160.057   189.139    74.149    38.511    -85.00    -15.00    0
   22     119.944290      -0.974340      26.003710     0.986   184.451    81.391    40.339    87.206    50.207   168.765    -80.00    -15.00    0
   23     119.941162      -0.929240      26.003710     1.036   181.525    84.850    38.645    87.419    51.540   173.417    -75.00    -15.00    0
   24     119.938019      -0.884130      26.003710     1.042   357.816    88.023   -36.217    89.263    53.808  -177.550    -70.00    -15.00    0
   25     119.934891      -0.839020      26.003710     1.007   354.282    77.326   -24.251    89.927    66.377  -166.144    -65.00    -15.00    0
   26     119.931763      -0.793910      26.003710     0.940   352.682    72.513   -14.927    87.262    75.778  -161.941    -60.00    -15.00    0
   27     119.928627      -0.748800      26.003710     0.909   345.573    66.800   -10.907    79.914    79.984  -156.419    -55.00    -15.00    0
   28     119.925491      -0.703690      26.003710     0.975   340.574    67.419    -8.431    73.832    82.219  -157.197    -50.00    -15.00    0
   29     119.922363      -0.658590      26.003710     1.033   340.134    76.114     1.312   249.819    88.726   166.111    -45.00    -15.00    0
   30     119.919228      -0.613480      26.003710     0.990   340.583    85.329    13.183   249.490    76.862   175.203    -40.00    -15.00    0
   31     119.916100      -0.568370      26.003710     0.997   347.040    78.318    22.576   252.228    67.917   167.379    -35.00    -15.00    0
   32     119.912956      -0.523260      26.003710     1.001   354.314    69.158    25.580   254.648    66.202   157.116    -30.00    -15.00    0
   33     119.909828      -0.478150      26.003710     0.971   358.781    66.417    21.983   259.606    69.936   154.791    -25.00    -15.00    0
   34     119.906700      -0.433040      26.003710     0.949     2.565    68.558    22.355   264.016    69.267   156.992    -20.00    -15.00    0
   35     119.903572      -0.387940      26.003710     1.081   266.518    69.696   157.232     4.805    68.718    21.864    -15.00    -15.00    0
   36     119.900436      -0.342830      26.003710     1.185   267.318    71.291   161.020     3.614    72.058    19.703    -10.00    -15.00    0
   37     119.897301      -0.297720      26.003710     1.249   268.726    76.220   160.861     3.452    71.432    14.553     -5.00    -15.00    0
   38     119.894173      -0.252610      26.003710     1.233   272.544    76.857   159.131     7.498    69.703    14.030      0.00    -15.00    0
   39     119.891037      -0.207500      26.003710     1.135   276.662    74.679   160.526    12.000    71.245    16.203      5.00    -15.00    0
   40     119.887901      -0.162390      26.003710     1.033   277.975    74.352   156.755    14.583    67.664    16.954     10.00    -15.00    0
   41     119.884773      -0.117280      26.003710     0.890   275.781    76.202   147.154    14.534    58.215    16.294     15.00    -15.00    0
   42     119.881630      -0.072170      26.003710     0.823     4.702    30.309    26.485   251.427    76.994   117.619     20.00    -15.00    0
   43     119.878502      -0.027070      26.003710     0.651   218.243    72.413    94.889    22.436    18.234    74.950     25.00    -15.00    0
   44     119.875359       0.018040      26.003710     0.583   194.680    69.500    88.440    19.127    20.557    94.164     30.00    -15.00    0
   45     119.872231       0.063150      26.003710     0.476   177.634    61.225    88.389     0.977    28.816    92.930     35.00    -15.00    0
   46     119.869087       0.108260      26.003710     0.450   174.303    49.858    77.637    13.081    41.693   104.246     40.00    -15.00    0
   47     119.865959       0.153370      26.003710     0.418   163.830    37.765    55.910    24.398    59.524   113.471     45.00    -15.00    0
   48     119.862823       0.198480      26.003710     0.306   327.509    82.941    34.093   232.754    56.201   171.495     50.00    -15.00    0
   49     119.994049      -1.922740      21.335800     0.207   -45.686    15.695    16.732   208.173    85.533   105.061   -185.00    -10.00    0
   50     119.990913      -1.877630      21.335800     0.425   203.454    88.940    98.867   300.217     8.929     6.845   -180.00    -10.00    0
   51     119.987778      -1.832530      21.335800     0.560   203.940    89.343    99.938   297.683     9.959     3.799   -175.00    -10.00    0
   52     119.984642      -1.787420      21.335800     0.655    36.212    88.653  -100.570   299.033    10.655    -7.303   -170.00    -10.00    0
   53     119.981499      -1.742310      21.335800     0.666   230.861    88.438    99.025   330.600     9.158     9.862   -165.00    -10.00    0
   54     119.978371      -1.697200      21.335800     0.619   355.308    17.527    19.008   247.123    84.371   106.625   -160.00    -10.00    0
   55     119.975243      -1.652100      21.335800     0.638     3.121    32.858    13.009   262.138    82.985   122.183   -155.00    -10.00    0
   56     119.972099      -1.606990      21.335800     0.705   268.186    76.579   137.465    10.208    48.885    17.944   -150.00    -10.00    0
   57     119.968971      -1.561880      21.335800     0.864   271.223    61.938   148.647    17.217    62.668    31.974   -145.00    -10.00    0
   58     119.965828      -1.516770      21.335800     1.057   274.111    56.375   151.967    20.539    66.962    36.995   -140.00    -10.00    0
   59     119.962700      -1.471660      21.335800     1.159   275.874    55.526   155.381    20.415    69.914    37.062   -135.00    -10.00    0
   60     119.959557      -1.426560      21.335800     1.106   276.753    53.608   162.247    17.509    75.792    37.737   -130.00    -10.00    0
   61     119.956429      -1.381450      21.335800     0.971   276.045    58.972   179.086     6.516    89.217    31.031   -125.00    -10.00    0
   62     119.953300      -1.336340      21.335800     0.912   171.738    75.319   -18.537   266.595    72.089  -164.553   -120.00    -10.00    0
   63     119.950157      -1.291230      21.335800     0.905   163.100    71.223    -2.145   253.791    87.969  -161.210   -115.00    -10.00    0
   64     119.947029      -1.246120      21.335800     1.064   157.680    82.668     2.452    67.367    87.568   172.661   -110.00    -10.00    0
   65     119.943901      -1.201010      21.335800     1.278   336.393    84.269     3.200   246.073    86.816   174.260   -105.00    -10.00    0
   66     119.940758      -1.155910      21.335800     1.359   339.996    80.852     4.248   249.320    85.806   170.827   -100.00    -10.00    0
   67     119.937630      -1.110800      21.335800     1.361   345.143    81.720    -3.706    75.678    86.333  -171.703    -95.00    -10.00    0
   68     119.934502      -1.065690      21.335800     1.394   351.563    88.208   -16.993    82.110    73.015  -178.127    -90.00    -10.00    0
   69     119.931358      -1.020580      21.335800     1.555   177.577    87.985    26.371    86.578    63.646   177.752    -85.00    -10.00    0
   70     119.928230      -0.975470      21.335800     1.754   181.182    86.811    32.387    89.161    57.669   176.225    -80.00    -10.00    0
   71     119.925102      -0.930370      21.335800     1.920   179.892    89.463    36.003    89.502    53.999   179.336    -75.00    -10.00    0
   72     119.921959      -0.885260      21.335800     1.918   354.372    79.504   -28.682    90.063    61.841  -168.076    -70.00    -10.00    0
   73     119.918831      -0.840150      21.335800     1.937   353.108    74.965   -23.574    89.565    67.279  -163.667    -65.00    -10.00    0
