    1   -0.168087    0.464314   -0.265340    0.403580   -0.138240   -0.303700   -0.134480   -0.360080   334.04    81.17    48.48    71.60   -24.94  -135.68
    2   -0.029111   -0.371094   -1.047620    1.425440   -0.377820   -0.994340   -0.166960   -1.647420   340.24    85.08    52.06    71.82   -23.30  -139.67
    3    0.237485   -1.058497   -1.633400    2.055380   -0.421980   -1.716980    0.018200   -4.368521   351.15    85.10    65.37    81.46    -9.40  -155.08
    4    0.941110   -0.995548   -1.902960    2.025840   -0.122880   -2.386960    0.221380   -7.996039   356.08    87.13    72.49    86.68    -3.48  -162.46
    5    1.255531   -1.075681   -0.120604    0.122418   -0.001814   -0.282486    0.052186   -1.197668   358.72   268.57    76.91    89.34     0.67   166.91
    6    0.490452   -1.111101    0.010524    0.010492   -0.021016   -0.357088    0.082078   -1.541246     0.05   269.40    77.03    87.14     2.93   167.01
    7   -0.463065   -0.715100   -0.033364    0.075362   -0.041998   -0.480578    0.060180   -1.744256   359.29   268.89    74.71    88.53     1.52   164.70
    8   -1.794380   -0.364236   -0.225788    0.300152   -0.074364   -0.638982   -0.114396   -1.799316   356.28    88.14    69.81    84.96    -5.37  -159.73
    9   -2.989993   -0.065271   -0.340082    0.421786   -0.081704   -0.775520   -0.351930   -1.765304   353.39    88.58    65.22    78.91   -12.23  -154.72
   10   -3.133163    0.238979   -0.289468    0.356898   -0.067430   -0.886550   -0.461232   -1.690164   352.96    89.26    62.48    78.10   -13.45  -151.82
   11   -3.161182    0.264922   -0.165070    0.248098   -0.083028   -0.947500   -0.332898   -1.559960   354.16    88.75    59.07    82.39    -8.88  -148.76
   12   -4.666774    0.091690   -0.128044    0.323798   -0.195754   -1.025994   -0.148510   -1.392232   353.52    86.02    53.75    86.60    -4.22  -143.68
   13   -9.207990    0.050409   -0.195188    0.604394   -0.409206   -1.075752   -0.042720   -1.251660   349.44    81.54    51.03    87.41    -3.33  -140.98
   14  -15.546628   -0.227399   -0.359606    1.036146   -0.676540   -0.947670    0.006198   -1.183676   343.12    75.16    56.67    86.90    -3.71  -146.62
   15  -20.744705   -0.601895   -0.449428    1.364200   -0.914772   -0.671504   -0.033360   -1.178578   338.48    69.38    67.73    87.80    -2.38  -157.72
   16  -27.638056   -0.697012   -0.488322    1.528740   -1.040418   -0.496824   -0.104618   -1.247380   336.98    68.12    72.94    86.29    -3.88  -162.91
   17  -34.925541   -0.548948   -0.418938    1.430978   -1.012040   -0.464002   -0.106906   -1.358272   338.92    69.78    74.48    86.90    -3.22  -164.46
