    1    0.135855    0.890474   -0.497380    0.646940   -0.149560   -0.422000   -0.218180   -0.544520    84.20   331.48    66.94    47.79  -133.09   -31.93
    2    0.353060    0.086720   -1.508140    1.821740   -0.313600   -1.244800   -0.294460   -2.356400   341.50    87.34    53.28    69.89   -25.40  -140.45
    3    0.242142   -0.225910   -2.026880    2.051739   -0.024860   -1.724980   -0.178020   -5.337960   353.01    87.47    67.40    79.40   -11.50  -156.99
    4    0.547141   -0.881368   -1.970400    1.383100    0.587300   -1.658520   -0.281100   -9.292661   358.41    89.41    78.46    85.15    -4.95  -168.41
    5    0.717967   -0.874466   -0.097504    0.052562    0.044942   -0.116204   -0.037086   -1.315512   359.83    90.03    84.73    87.85    -2.16  -174.72
    6   -0.104240   -1.027515    0.000316    0.008352   -0.008668   -0.209332    0.011548   -1.623036   359.88   269.82    82.65    89.59     0.42   172.65
    7   -1.142340   -0.890071   -0.056292    0.108688   -0.052396   -0.431342    0.009070   -1.770308   358.73    88.75    76.33    89.93    -0.08  -166.33
    8   -2.771334   -0.501546   -0.224552    0.329942   -0.105390   -0.645172   -0.168360   -1.709586   355.26    87.77    68.60    83.63    -6.84  -158.46
    9   -4.654896   -0.144507   -0.330842    0.444412   -0.113570   -0.840176   -0.427790   -1.552514   351.24    88.13    61.20    77.68   -14.09  -150.46
   10   -5.835066   -0.001804   -0.243190    0.317784   -0.074594   -0.919904   -0.576238   -1.365828   350.55    88.84    58.00    77.00   -15.38  -147.06
   11   -4.994370   -0.469883   -0.101944    0.198694   -0.096750   -0.948036   -0.448362   -1.211636   351.69    87.33    53.13    82.53    -9.35  -142.77
   12   -4.845025   -0.551883   -0.103184    0.357472   -0.254288   -0.950300   -0.191794   -1.137885   350.94    83.67    50.64    86.67    -4.30  -140.56
   13   -9.108485   -0.735340   -0.188098    0.648700   -0.460602   -0.887786   -0.078042   -1.106336   346.95    78.99    53.78    87.22    -3.44  -143.73
   14  -15.576035   -1.122128   -0.369822    1.018116   -0.648294   -0.695168   -0.089450   -1.171928   342.09    74.71    62.50    84.99    -5.65  -152.38
   15  -21.958044   -1.114441   -0.485492    1.253414   -0.767922   -0.426470   -0.145790   -1.272356   340.05    72.43    71.67    82.85    -7.54  -161.52
   16  -28.673761   -0.989505   -0.444838    1.266502   -0.821664   -0.279154   -0.132304   -1.337612   340.58    71.81    77.72    84.40    -5.73  -167.66
   17  -35.367519   -0.887167   -0.355798    1.215814   -0.860016   -0.311390   -0.036588   -1.395588   341.72    71.93    79.63    88.88    -1.14  -169.63
   18  -42.523563   -1.158389   -0.222604    1.037792   -0.815188   -0.409994   -0.060430   -1.327428   342.64    72.83    75.65    89.26    -0.76  -165.65
   19  -49.790482   -1.190373   -0.156664    0.830922   -0.674258   -0.436850   -0.228486   -1.174084   342.76    74.80    70.39    84.28    -6.08  -160.28
   20  -54.787296   -0.898965   -0.173676    0.614022   -0.440346   -0.327606   -0.350224   -1.046986   344.32    78.92    70.97    76.92   -13.85  -160.44
   21  -63.729908   -0.611883   -2.636860    4.606640   -1.969779   -1.546059   -3.530640   -9.574578   347.56    83.29    74.82    69.80   -20.96  -163.80
   22  -71.291534   -0.533616   -3.996760    4.769580   -0.772820   -0.219280   -3.084260   -9.800920   348.66    84.43    76.38    67.45   -23.24  -165.23
   23  -75.222130   -1.093647   -0.413492    0.513462   -0.099970    0.026512   -0.229816   -1.011098   349.58    82.62    80.41    72.59   -17.67  -169.95
   24  -79.395241   -1.916854   -0.256554    0.547458   -0.290904    0.022216   -0.132078   -1.020528   348.56    78.95    87.12    82.11    -7.90  -177.10
   25  -83.362839   -2.272542   -0.496399    6.012119   -5.515720   -0.645960   -0.632100   -9.575619   344.39    74.57    85.80    87.52    -2.49  -175.80
   26  -87.268074   -2.016215    1.491780    5.848521   -7.340301   -1.335200   -0.645440   -8.100799   340.43   250.30    81.78    89.13     0.88   171.78
   27  -91.558540   -1.324404    2.931780    5.282320   -8.214101   -1.019120   -0.944800   -7.183640   338.32   248.24    82.25    89.42     0.58   172.25
   28  -95.633209   -0.847227    3.053879    5.430498   -8.484378   -0.543040   -1.117740   -6.781120   337.01    67.21    85.87    87.18    -2.83  -175.86
   29  -99.816017   -0.799445    1.922520    6.456440   -8.378960   -0.941160   -1.415060   -6.797121   336.00    66.38    82.82    87.01    -3.01  -172.81
   30 -102.959679   -0.659928    1.090140    6.289239   -7.379379   -1.708120   -2.093220   -6.679920   336.49    67.54    77.01    85.45    -4.67  -166.97
   31 -106.758995   -0.245391    1.491580    3.567559   -5.059139   -1.742640   -1.895060   -6.113760   341.49    72.58    74.82    85.99    -4.16  -164.78
   32 -111.994667   -0.212535    2.452120   -0.517801   -1.934319   -1.343360   -1.171560   -5.582419   355.66    86.08    77.08    88.18    -1.87  -167.07
   33 -116.853088   -0.663043    3.301120   -4.651762    1.350642   -1.121620   -0.605720   -5.332161   104.73    14.41    87.11    83.73  -173.72    -2.90
   34 -120.532326   -0.750817    3.173839   -6.647200    3.473361   -0.967800   -0.819900   -5.710620   110.91   201.08    81.03    88.93   178.91     8.97
   35 -123.581886   -0.563618    2.327899   -5.790818    3.462919   -0.721200   -0.956080   -6.250782   108.32   198.50    81.17    88.84   178.83     8.83
