   No     Tinit     Trise        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y
   48     10.00      0.00     0.377     119.846390       0.196470      24.667900      5.00      5.00   318.104    78.794    24.916     50.00     -5.00
   49     37.00      0.00     0.252     119.903961      -1.928060      20.000000      5.00      5.00   200.587    30.911   159.516   -185.00      0.00
   50     36.00      0.00     0.313     119.902397      -1.882870      20.000000      5.00      5.00   205.133    45.173   177.290   -180.00      0.00
   51     35.00      0.00     0.381     119.900833      -1.837680      20.000000      5.00      5.00   209.888    77.112   165.629   -175.00      0.00
   52     34.00      0.00     0.507     119.899261      -1.792490      20.000000      5.00      5.00    37.268    83.733  -136.015   -170.00      0.00
   53     33.00      0.00     0.778     119.897690      -1.747300      20.000000      5.00      5.00    38.986    85.139  -123.779   -165.00      0.00
   54     33.00      0.00     0.994     119.896133      -1.702110      20.000000      5.00      5.00    47.250    83.847  -118.565   -160.00      0.00
   55     32.00      0.00     1.011     119.894562      -1.656920      20.000000      5.00      5.00   317.618    27.955   -10.202   -155.00      0.00
   56     30.00      0.00     0.954     119.892990      -1.611730      20.000000      5.00      5.00   331.683    34.603    -8.424   -150.00      0.00
   57     30.00      0.00     0.801     119.891418      -1.566530      20.000000      5.00      5.00   349.024    52.481     4.350   -145.00      0.00
   58     29.00      0.00     0.909     119.889862      -1.521340      20.000000      5.00      5.00     1.749    70.173    27.605   -140.00      0.00
   59     28.00      0.00     1.154     119.888290      -1.476150      20.000000      5.00      5.00    11.898    68.932    37.556   -135.00      0.00
   60     27.00      0.00     1.254     119.886719      -1.430960      20.000000      5.00      5.00    16.373    68.818    39.459   -130.00      0.00
   61     25.00      0.00     1.078     119.885162      -1.385770      20.000000      5.00      5.00    23.172    64.772    46.147   -125.00      0.00
   62     25.00      0.00     0.903     119.883591      -1.340580      20.000000      5.00      5.00    41.443    60.087    75.878   -120.00      0.00
   63     24.00      0.00     0.841     119.882019      -1.295390      20.000000      5.00      5.00    28.343    66.755    71.971   -115.00      0.00
   64     22.00      0.00     0.846     119.880463      -1.250200      20.000000      5.00      5.00   163.941    80.298   -20.523   -110.00      0.00
   65     22.00      0.00     1.068     119.878891      -1.205010      20.000000      5.00      5.00   155.748    71.005    -5.131   -105.00      0.00
   66     20.00      0.00     1.314     119.877319      -1.159820      20.000000      5.00      5.00   156.503    81.152   -12.836   -100.00      0.00
   67     20.00      0.00     1.379     119.875763      -1.114630      20.000000      5.00      5.00   162.381    86.431   -10.946    -95.00      0.00
   68     19.00      0.00     1.377     119.874191      -1.069440      20.000000      5.00      5.00   351.160    82.966     0.253    -90.00      0.00
   69     17.00      0.00     1.572     119.872620      -1.024250      20.000000      5.00      5.00   355.626    83.070   -21.149    -85.00      0.00
   70     18.00      0.00     1.841     119.871063      -0.979050      20.000000      5.00      5.00   358.665    84.772   -28.347    -80.00      0.00
   71     15.00      0.00     2.086     119.869492      -0.933860      20.000000      5.00      5.00   357.670    85.102   -31.251    -75.00      0.00
   72     14.00      0.00     2.237     119.867928      -0.888670      20.000000      5.00      5.00   358.377    87.127   -36.454    -70.00      0.00
   73     15.00      0.00     2.076     119.866364      -0.843480      20.000000      5.00      5.00   355.463    80.039   -28.217    -65.00      0.00
   74     13.00      0.00     2.042     119.864792      -0.798290      20.000000      5.00      5.00   353.721    74.931   -22.347    -60.00      0.00
   75     12.00      0.00     1.974     119.863228      -0.753100      20.000000      5.00      5.00   349.063    66.611   -14.978    -55.00      0.00
   76     10.00      0.00     1.999     119.861656      -0.707910      20.000000      5.00      5.00   342.204    57.038   -10.271    -50.00      0.00
   77     10.00      0.00     2.018     119.860092      -0.662720      20.000000      5.00      5.00   339.801    63.829    -4.358    -45.00      0.00
   78      8.00      0.00     2.052     119.858528      -0.617530      20.000000      5.00      5.00   339.478    71.658    -0.665    -40.00      0.00
   79      7.00      0.00     1.912     119.856956      -0.572340      20.000000      5.00      5.00   341.217    83.990    10.270    -35.00      0.00
   80      6.00      0.00     1.775     119.855400      -0.527150      20.000000      5.00      5.00   346.483    89.313    16.931    -30.00      0.00
   81      5.00      0.00     1.901     119.853828      -0.481950      20.000000      5.00      5.00   355.492    82.430    21.265    -25.00      0.00
   82      5.00      3.00     2.234     119.852257      -0.436760      20.000000      5.00      5.00     2.239    73.723    20.716    -20.00      0.00
   83      4.00      4.00     2.625     119.850700      -0.391570      20.000000      5.00      5.00     5.274    70.719    17.435    -15.00      0.00
   84      3.00      5.00     3.045     119.849129      -0.346380      20.000000      5.00      5.00     5.368    70.395    17.416    -10.00      0.00
   85      1.00      7.00     3.624     119.847572      -0.301190      20.000000      5.00      5.00     1.837    64.226     7.606     -5.00      0.00
   86      1.00      7.00     3.797     119.846001      -0.256000      20.000000      5.00      5.00     0.655    59.829     2.075      0.00      0.00
   87      2.00      6.00     3.346     119.844429      -0.210810      20.000000      5.00      5.00     0.506    61.625    -0.999      5.00      0.00
   88      2.00      5.00     2.592     119.842873      -0.165620      20.000000      5.00      5.00     0.732    67.412    -4.246     10.00      0.00
   89      3.00      2.00     1.612     119.841301      -0.120430      20.000000      5.00      5.00   359.961    82.435   -17.366     15.00      0.00
   90      4.00      0.00     0.915     119.839737      -0.075240      20.000000      5.00      5.00   191.982    68.799    55.037     20.00      0.00
   91      5.00      0.00     0.941     119.838173      -0.030050      20.000000      5.00      5.00   204.915    67.621    84.026     25.00      0.00
   92      6.00      0.00     1.003     119.836601       0.015150      20.000000      5.00      5.00   181.312    61.611    85.484     30.00      0.00
   93      8.00      0.00     0.922     119.835037       0.060340      20.000000      5.00      5.00   180.326    52.484    89.209     35.00      0.00
   94      8.00      0.00     0.868     119.833473       0.105530      20.000000      5.00      5.00   170.478    42.515    75.685     40.00      0.00
   95     10.00      0.00     0.940     119.831909       0.150720      20.000000      5.00      5.00   134.338    83.089   -14.797     45.00      0.00
   96     10.00      0.00     0.733     119.830338       0.195910      20.000000      5.00      5.00   137.547    81.748   -27.390     50.00      0.00
   97     38.00      0.00     0.221     119.887871      -1.928620      15.332100      5.00      5.00   186.413    25.621  -172.426   -185.00      5.00
   98     36.00      0.00     0.294     119.886299      -1.883430      15.332100      5.00      5.00   180.552    44.248   169.499   -180.00      5.00
   99     36.00      0.00     0.351     119.884743      -1.838240      15.332100      5.00      5.00    26.950    79.584  -145.977   -175.00      5.00
  100     34.00      0.00     0.642     119.883171      -1.793050      15.332100      5.00      5.00    43.389    55.055  -145.580   -170.00      5.00
  101     33.00      0.00     0.813     119.881599      -1.747860      15.332100      5.00      5.00    50.403    59.771  -141.037   -165.00      5.00
  102     32.00      0.00     0.965     119.880028      -1.702670      15.332100      5.00      5.00    56.838    68.969  -132.941   -160.00      5.00
  103     31.00      0.00     1.061     119.878471      -1.657480      15.332100      5.00      5.00   320.968    42.904   -19.121   -155.00      5.00
  104     31.00      0.00     1.092     119.876900      -1.612290      15.332100      5.00      5.00   338.711    48.075   -10.407   -150.00      5.00
  105     30.00      0.00     1.078     119.875328      -1.567100      15.332100      5.00      5.00   354.852    66.041     0.729   -145.00      5.00
  106     29.00      0.00     1.237     119.873772      -1.521910      15.332100      5.00      5.00     2.701    73.893     9.125   -140.00      5.00
  107     28.00      0.00     1.450     119.872200      -1.476720      15.332100      5.00      5.00     8.685    72.264    18.258   -135.00      5.00
  108     27.00      0.00     1.521     119.870628      -1.431530      15.332100      5.00      5.00    11.014    75.028    17.553   -130.00      5.00
  109     26.00      0.00     1.401     119.869072      -1.386340      15.332100      5.00      5.00    10.794    78.480    16.066   -125.00      5.00
  110     25.00      0.00     1.117     119.867500      -1.341150      15.332100      5.00      5.00     5.306    84.030     9.208   -120.00      5.00
  111     24.00      0.00     0.942     119.865929      -1.295960      15.332100      5.00      5.00   357.016    77.741    20.701   -115.00      5.00
  112     22.00      0.00     1.179     119.864372      -1.250760      15.332100      5.00      5.00   160.910    89.198   -18.067   -110.00      5.00
  113     22.00      0.00     1.632     119.862801      -1.205570      15.332100      5.00      5.00   153.690    80.865   -14.617   -105.00      5.00
  114     20.00      0.00     1.920     119.861229      -1.160380      15.332100      5.00      5.00   154.229    80.160    -9.306   -100.00      5.00
  115     20.00      0.00     1.955     119.859673      -1.115190      15.332100      5.00      5.00   158.757    84.184    -5.768    -95.00      5.00
  116     19.00      0.00     1.938     119.858101      -1.070000      15.332100      5.00      5.00   345.550    87.265    -2.716    -90.00      5.00
  117     17.00      1.00     2.091     119.856537      -1.024810      15.332100      5.00      5.00   350.909    83.639   -18.043    -85.00      5.00
  118     17.00      2.00     2.396     119.854973      -0.979620      15.332100      5.00      5.00   356.323    86.415   -27.083    -80.00      5.00
  119     16.00      5.00     2.601     119.853401      -0.934430      15.332100      5.00      5.00   358.938    86.665   -29.896    -75.00      5.00
  120     15.00      5.00     2.819     119.851837      -0.889240      15.332100      5.00      5.00   354.748    78.252   -26.297    -70.00      5.00
  121     14.00      4.00     2.909     119.850273      -0.844050      15.332100      5.00      5.00   353.110    75.558   -24.806    -65.00      5.00
  122     13.00      3.00     2.888     119.848701      -0.798860      15.332100      5.00      5.00   349.988    69.373   -19.643    -60.00      5.00
  123     13.00      4.00     2.815     119.847137      -0.753670      15.332100      5.00      5.00   346.343    63.974   -14.781    -55.00      5.00
  124     11.00      4.00     2.843     119.845612      -0.708470      15.332100      5.00      5.00   342.161    60.824   -12.467    -50.00      5.00
  125     10.00      5.00     2.832     119.844040      -0.663280      15.332100      5.00      5.00   340.305    64.290    -6.958    -45.00      5.00
  126      9.00      4.00     2.763     119.842468      -0.618090      15.332100      5.00      5.00   340.352    73.862     1.563    -40.00      5.00
  127      7.00      1.00     2.682     119.840897      -0.572900      15.332100      5.00      5.00   341.309    75.225     1.838    -35.00      5.00
  128      7.00      0.00     2.398     119.839333      -0.527710      15.332100      5.00      5.00   345.173    83.998     7.922    -30.00      5.00
  129      6.00      1.00     2.379     119.837761      -0.482520      15.332100      5.00      5.00   351.391    81.808    10.408    -25.00      5.00
  130      4.00      5.00     2.739     119.836189      -0.437330      15.332100      5.00      5.00   356.745    75.229    11.744    -20.00      5.00
  131      4.00      6.00     3.149     119.834618      -0.392140      15.332100      5.00      5.00     0.992    72.672    11.550    -15.00      5.00
  132      3.00      7.00     3.674     119.833054      -0.346950      15.332100      5.00      5.00     2.491    68.765     7.935    -10.00      5.00
  133      2.00      8.00     4.169     119.831482      -0.301760      15.332100      5.00      5.00     1.133    66.170     2.589     -5.00      5.00
  134      2.00      9.00     4.329     119.829910      -0.256570      15.332100      5.00      5.00   359.783    62.597    -2.885      0.00      5.00
  135      2.00      8.00     4.024     119.828346      -0.211370      15.332100      5.00      5.00   358.551    61.789    -7.495      5.00      5.00
  136      2.00      6.00     3.093     119.826782      -0.166180      15.332100      5.00      5.00   357.757    65.843   -11.644     10.00      5.00
  137      4.00      3.00     1.919     119.825218      -0.120990      15.332100      5.00      5.00   355.501    68.775   -14.918     15.00      5.00
  138      4.00      0.00     1.190     119.823647      -0.075800      15.332100      5.00      5.00   195.530    76.291    60.060     20.00      5.00
  139      5.00      0.00     0.974     119.822083      -0.030610      15.332100      5.00      5.00   202.750    65.721    86.982     25.00      5.00
  140      7.00      0.00     0.956     119.820518       0.014580      15.332100      5.00      5.00   197.010    61.175    99.728     30.00      5.00
  141      9.00      0.00     0.974     119.818947       0.059770      15.332100      5.00      5.00   190.350    52.079   102.477     35.00      5.00
  142      8.00      0.00     0.995     119.817390       0.104960      15.332100      5.00      5.00   159.155    44.194    61.713     40.00      5.00
  143      9.00      0.00     1.070     119.815819       0.150150      15.332100      5.00      5.00   134.585    72.044    -0.605     45.00      5.00
  144     10.00      0.00     0.848     119.814247       0.195340      15.332100      5.00      5.00   135.528    61.565    -7.977     50.00      5.00
  145     39.00      0.00     0.286     119.871780      -1.929190      10.664200      5.00      5.00   153.578    30.805   165.519   -185.00     10.00
  146     36.00      0.00     0.221     119.870209      -1.884000      10.664200      5.00      5.00   171.934    64.571   160.618   -180.00     10.00
  147     35.00      0.00     0.353     119.868637      -1.838810      10.664200      5.00      5.00    38.474    46.545  -134.212   -175.00     10.00
  148     34.00      0.00     0.732     119.867081      -1.793620      10.664200      5.00      5.00    61.214    37.542  -128.319   -170.00     10.00
  149     34.00      0.00     0.962     119.865509      -1.748430      10.664200      5.00      5.00    71.018    36.494  -130.736   -165.00     10.00
  150     33.00      0.00     1.031     119.863937      -1.703240      10.664200      5.00      5.00   318.746    66.133   -55.881   -160.00     10.00
  151     32.00      0.00     1.084     119.862373      -1.658050      10.664200      5.00      5.00   336.982    69.364   -42.505   -155.00     10.00
  152     31.00      0.00     1.169     119.860809      -1.612860      10.664200      5.00      5.00   352.372    79.229   -26.576   -150.00     10.00
  153     30.00      0.00     1.391     119.859238      -1.567660      10.664200      5.00      5.00   182.814    89.388    19.681   -145.00     10.00
  154     29.00      0.00     1.625     119.857681      -1.522470      10.664200      5.00      5.00   187.670    83.640    18.958   -140.00     10.00
  155     28.00      0.00     1.753     119.856110      -1.477280      10.664200      5.00      5.00   189.747    82.602    14.612   -135.00     10.00
  156     27.00      0.00     1.759     119.854538      -1.432090      10.664200      5.00      5.00   189.788    87.748     7.449   -130.00     10.00
  157     26.00      0.00     1.627     119.852982      -1.386900      10.664200      5.00      5.00     8.438    83.546    -1.195   -125.00     10.00
  158     25.00      0.00     1.362     119.851410      -1.341710      10.664200      5.00      5.00     1.685    82.053    -1.629   -120.00     10.00
  159     24.00      0.00     1.236     119.849838      -1.296520      10.664200      5.00      5.00   349.487    81.929     5.872   -115.00     10.00
  160     23.00      0.00     1.484     119.848282      -1.251330      10.664200      5.00      5.00   339.492    86.556    13.520   -110.00     10.00
  161     21.00      0.00     2.024     119.846710      -1.206140      10.664200      5.00      5.00   153.261    85.327   -14.301   -105.00     10.00
  162     21.00      0.00     2.390     119.845207      -1.160950      10.664200      5.00      5.00   152.378    80.068   -11.080   -100.00     10.00
  163     20.00      3.00     2.452     119.843643      -1.115760      10.664200      5.00      5.00   155.735    82.592    -7.235    -95.00     10.00
  164     18.00      2.00     2.415     119.842072      -1.070570      10.664200      5.00      5.00   340.536    87.532    -5.679    -90.00     10.00
  165     18.00      1.00     2.513     119.840500      -1.025380      10.664200      5.00      5.00   345.881    81.725   -15.786    -85.00     10.00
  166     17.00      5.00     2.805     119.838928      -0.980190      10.664200      5.00      5.00   350.546    79.051   -24.058    -80.00     10.00
  167     15.00      6.00     3.079     119.837357      -0.934990      10.664200      5.00      5.00   353.618    76.538   -24.712    -75.00     10.00
  168     14.00      6.00     3.325     119.835793      -0.889800      10.664200      5.00      5.00   353.145    73.550   -23.620    -70.00     10.00
  169     13.00      8.00     3.504     119.834221      -0.844610      10.664200      5.00      5.00   350.386    71.258   -22.984    -65.00     10.00
  170     13.00      9.00     3.452     119.832657      -0.799420      10.664200      5.00      5.00   347.647    67.302   -19.202    -60.00     10.00
  171     13.00      8.00     3.537     119.831093      -0.754230      10.664200      5.00      5.00   343.959    62.556   -16.449    -55.00     10.00
  172     11.00      7.00     3.552     119.829521      -0.709040      10.664200      5.00      5.00   341.633    62.201   -13.462    -50.00     10.00
  173     10.00      8.00     3.380     119.827950      -0.663850      10.664200      5.00      5.00   341.463    67.411    -6.045    -45.00     10.00
  174      9.00      7.00     3.275     119.826378      -0.618660      10.664200      5.00      5.00   340.757    70.844    -3.264    -40.00     10.00
  175      8.00      3.00     3.079     119.824806      -0.573470      10.664200      5.00      5.00   341.476    75.423    -2.037    -35.00     10.00
  176      7.00      6.00     2.883     119.823242      -0.528280      10.664200      5.00      5.00   343.690    76.582    -2.753    -30.00     10.00
  177      6.00      5.00     2.835     119.821671      -0.483090      10.664200      5.00      5.00   347.499    71.866    -4.771    -25.00     10.00
  178      5.00      7.00     3.019     119.820099      -0.437900      10.664200      5.00      5.00   352.730    68.671    -2.069    -20.00     10.00
  179      4.00      7.00     3.385     119.818527      -0.392700      10.664200      5.00      5.00   356.679    67.974    -0.212    -15.00     10.00
  180      3.00      8.00     3.868     119.816963      -0.347510      10.664200      5.00      5.00   358.880    63.757    -1.324    -10.00     10.00
  181      3.00      9.00     4.170     119.815399      -0.302320      10.664200      5.00      5.00   359.662    62.549    -2.908     -5.00     10.00
  182      2.00      9.00     4.266     119.813828      -0.257130      10.664200      5.00      5.00   358.421    59.191    -7.721      0.00     10.00
  183      3.00      8.00     3.874     119.812263      -0.211940      10.664200      5.00      5.00   356.936    59.729   -11.715      5.00     10.00
  184      3.00      8.00     3.275     119.810692      -0.166750      10.664200      5.00      5.00   353.442    59.056   -17.683     10.00     10.00
  185      3.00      4.00     2.323     119.809128      -0.121560      10.664200      5.00      5.00   350.282    58.050   -18.940     15.00     10.00
  186      4.00      0.00     1.337     119.807564      -0.076370      10.664200      5.00      5.00   358.396    84.957   -42.224     20.00     10.00
  187      6.00      0.00     1.028     119.806000      -0.031180      10.664200      5.00      5.00   341.892    32.144    23.680     25.00     10.00
  188      9.00      0.00     0.959     119.804428       0.014020      10.664200      5.00      5.00   218.117    65.945   127.910     30.00     10.00
  189      8.00      0.00     0.953     119.802856       0.059210      10.664200      5.00      5.00   209.393    55.501   131.500     35.00     10.00
  190      8.00      0.00     0.985     119.801300       0.104400      10.664200      5.00      5.00   135.290    85.500    -3.160     40.00     10.00
  191      9.00      0.00     1.077     119.799728       0.149590      10.664200      5.00      5.00   136.105    68.887     3.217     45.00     10.00
  192     10.00      0.00     0.796     119.798172       0.194780      10.664200      5.00      5.00   136.193    64.330   -10.332     50.00     10.00
  193     38.00      0.00     0.309     119.855682      -1.929750       5.996290      5.00      5.00   145.791    22.844   164.830   -185.00     15.00
  194     36.00      0.00     0.224     119.854118      -1.884560       5.996290      5.00      5.00   154.794    43.659   178.637   -180.00     15.00
  195     36.00      0.00     0.231     119.852547      -1.839370       5.996290      5.00      5.00    17.314    49.006  -130.586   -175.00     15.00
  196     35.00      0.00     0.567     119.850983      -1.794180       5.996290      5.00      5.00    84.668    25.522  -108.901   -170.00     15.00
  197     34.00      0.00     0.952     119.849419      -1.748990       5.996290      5.00      5.00    91.134    28.580  -115.502   -165.00     15.00
  198     33.00      0.00     1.133     119.847847      -1.703800       5.996290      5.00      5.00   318.301    66.609   -67.955   -160.00     15.00
  199     32.00      0.00     1.177     119.846283      -1.658610       5.996290      5.00      5.00   341.118    75.428   -50.538   -155.00     15.00
  200     31.00      0.00     1.381     119.844818      -1.613420       5.996290      5.00      5.00   180.495    89.118    30.674   -150.00     15.00
  201     30.00      0.00     1.682     119.843246      -1.568230       5.996290      5.00      5.00   187.320    84.852    26.656   -145.00     15.00
  202     29.00      0.00     1.935     119.841682      -1.523040       5.996290      5.00      5.00   191.258    79.962    25.643   -140.00     15.00
  203     28.00      0.00     2.046     119.840111      -1.477850       5.996290      5.00      5.00   192.659    78.045    24.553   -135.00     15.00
  204     27.00      0.00     1.990     119.838539      -1.432660       5.996290      5.00      5.00   192.616    80.079    22.883   -130.00     15.00
  205     26.00      0.00     1.770     119.836967      -1.387470       5.996290      5.00      5.00     7.428    89.409   -17.599   -125.00     15.00
  206     25.00      0.00     1.536     119.835403      -1.342280       5.996290      5.00      5.00   358.313    74.856    -5.872   -120.00     15.00
  207     24.00      0.00     1.518     119.833832      -1.297090       5.996290      5.00      5.00   346.815    73.381     1.081   -115.00     15.00
  208     23.00      0.00     1.834     119.832260      -1.251900       5.996290      5.00      5.00   337.792    80.683     6.618   -110.00     15.00
  209     22.00      3.00     2.281     119.830688      -1.206700       5.996290      5.00      5.00   333.348    88.916    10.401   -105.00     15.00
  210     21.00      5.00     2.699     119.829117      -1.161510       5.996290      5.00      5.00   151.630    82.848   -11.536   -100.00     15.00
  211     19.00      5.00     2.871     119.827553      -1.116320       5.996290      5.00      5.00   153.676    82.830    -6.907    -95.00     15.00
  212     19.00      5.00     2.782     119.825981      -1.071130       5.996290      5.00      5.00   338.044    87.665    -3.819    -90.00     15.00
  213     17.00      4.00     2.778     119.824409      -1.025940       5.996290      5.00      5.00   342.814    78.135   -16.192    -85.00     15.00
  214     17.00      6.00     2.971     119.822838      -0.980750       5.996290      5.00      5.00   348.603    76.670   -20.457    -80.00     15.00
  215     16.00      7.00     3.278     119.821274      -0.935560       5.996290      5.00      5.00   352.299    76.862   -23.796    -75.00     15.00
  216     15.00      7.00     3.539     119.819710      -0.890370       5.996290      5.00      5.00   352.608    73.389   -22.505    -70.00     15.00
  217     14.00      9.00     3.747     119.818138      -0.845180       5.996290      5.00      5.00   349.595    68.269   -20.096    -65.00     15.00
  218     13.00      9.00     3.906     119.816566      -0.799990       5.996290      5.00      5.00   346.117    64.616   -18.445    -60.00     15.00
  219     12.00      9.00     3.980     119.815002      -0.754800       5.996290      5.00      5.00   343.152    62.138   -16.751    -55.00     15.00
  220     12.00      9.00     3.904     119.813431      -0.709610       5.996290      5.00      5.00   341.977    63.817   -13.268    -50.00     15.00
  221     11.00      8.00     3.765     119.811859      -0.664420       5.996290      5.00      5.00   341.320    68.074    -8.615    -45.00     15.00
  222      9.00      8.00     3.552     119.810287      -0.619220       5.996290      5.00      5.00   341.529    73.507    -2.676    -40.00     15.00
  223      8.00      7.00     3.339     119.808723      -0.574030       5.996290      5.00      5.00   341.460    73.509    -5.476    -35.00     15.00
  224      7.00      7.00     3.228     119.807152      -0.528840       5.996290      5.00      5.00   341.066    67.834   -13.287    -30.00     15.00
  225      6.00      6.00     3.185     119.805580      -0.483650       5.996290      5.00      5.00   342.583    63.242   -16.335    -25.00     15.00
  226      6.00      7.00     3.288     119.804008      -0.438460       5.996290      5.00      5.00   346.661    61.097   -15.131    -20.00     15.00
  227      5.00      7.00     3.564     119.802452      -0.393270       5.996290      5.00      5.00   350.769    58.520   -13.840    -15.00     15.00
  228      4.00      8.00     3.886     119.800880      -0.348080       5.996290      5.00      5.00   353.660    57.183   -12.585    -10.00     15.00
  229      4.00      8.00     4.020     119.799309      -0.302890       5.996290      5.00      5.00   355.239    56.565   -12.236     -5.00     15.00
  230      4.00      7.00     3.929     119.797737      -0.257700       5.996290      5.00      5.00   355.318    56.324   -13.207      0.00     15.00
