   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
  253     1.929     119.846977      -1.308900       2.664200      5.00      5.00   354.523    82.947    26.785   -125.00     10.00    0
  254     2.115     119.845413      -1.263710       2.664200      5.00      5.00   352.375    82.900    25.531   -120.00     10.00    0
  255     2.296     119.843842      -1.218520       2.664200      5.00      5.00   351.703    81.136    21.403   -115.00     10.00    0
  256     2.464     119.842278      -1.173330       2.664200      5.00      5.00   352.134    77.677    15.535   -110.00     10.00    0
  257     2.633     119.840714      -1.128140       2.664200      5.00      5.00   351.917    76.349     7.317   -105.00     10.00    0
  258     2.829     119.839211      -1.082950       2.664200      5.00      5.00   351.535    78.203    -2.060   -100.00     10.00    0
  259     3.010     119.837639      -1.037760       2.664200      5.00      5.00   351.410    79.298   -10.145    -95.00     10.00    0
  260     3.190     119.836067      -0.992570       2.664200      5.00      5.00   351.004    78.264   -16.486    -90.00     10.00    0
  261     3.364     119.834503      -0.947380       2.664200      5.00      5.00   349.607    74.954   -20.771    -85.00     10.00    0
  262     3.473     119.832932      -0.902190       2.664200      5.00      5.00   348.206    72.071   -23.015    -80.00     10.00    0
  263     3.495     119.831360      -0.856990       2.664200      5.00      5.00   347.147    70.006   -23.099    -75.00     10.00    0
  264     3.458     119.829788      -0.811800       2.664200      5.00      5.00   345.929    67.981   -21.417    -70.00     10.00    0
  265     3.374     119.828232      -0.766610       2.664200      5.00      5.00   344.868    66.304   -18.788    -65.00     10.00    0
  266     3.251     119.826660      -0.721420       2.664200      5.00      5.00   344.364    65.856   -15.290    -60.00     10.00    0
  267     3.171     119.825089      -0.676230       2.664200      5.00      5.00   344.300    66.779   -10.168    -55.00     10.00    0
  268     3.168     119.823517      -0.631040       2.664200      5.00      5.00   344.305    69.566    -4.250    -50.00     10.00    0
  269     3.219     119.821953      -0.585850       2.664200      5.00      5.00   344.256    73.864     1.792    -45.00     10.00    0
  270     3.281     119.820381      -0.540660       2.664200      5.00      5.00   344.579    76.468     6.328    -40.00     10.00    0
  271     3.287     119.818810      -0.495470       2.664200      5.00      5.00   346.008    75.625     7.904    -35.00     10.00    0
  272     3.285     119.817238      -0.450280       2.664200      5.00      5.00   349.021    71.073     6.121    -30.00     10.00    0
  273     3.378     119.815666      -0.405090       2.664200      5.00      5.00   352.436    63.917     1.787    -25.00     10.00    0
  274     3.562     119.814102      -0.359900       2.664200      5.00      5.00   355.169    59.586    -0.968    -20.00     10.00    0
  275     3.811     119.812531      -0.314700       2.664200      5.00      5.00   356.511    57.143    -3.471    -15.00     10.00    0
  276     3.967     119.810959      -0.269510       2.664200      5.00      5.00   356.436    55.853    -6.151    -10.00     10.00    0
  277     4.045     119.809402      -0.224320       2.664200      5.00      5.00   355.802    55.635    -8.749     -5.00     10.00    0
  278     3.938     119.807831      -0.179130       2.664200      5.00      5.00   354.981    55.285   -10.849      0.00     10.00    0
  279     3.622     119.806259      -0.133940       2.664200      5.00      5.00   354.129    54.656   -12.398      5.00     10.00    0
  280     3.078     119.804688      -0.088750       2.664200      5.00      5.00   353.323    53.570   -13.058     10.00     10.00    0
  281     2.501     119.803131      -0.043560       2.664200      5.00      5.00   351.092    51.956   -15.276     15.00     10.00    0
  282     1.913     119.801559       0.001630       2.664200      5.00      5.00   343.821    45.051   -25.077     20.00     10.00    0
  283     1.547     119.800003       0.046820       2.664200      5.00      5.00   111.119    61.052   -96.339     25.00     10.00    1
  284     1.445     119.798431       0.092020       2.664200      5.00      5.00   125.691    60.855   -65.736     30.00     10.00    1
  285     1.413     119.796860       0.137210       2.664200      5.00      5.00   126.090    58.998   -53.578     35.00     10.00    1
  286     1.261     119.795303       0.182400       2.664200      5.00      5.00   124.291    56.697   -48.264     40.00     10.00    1
  287     0.937     119.793732       0.227590       2.664200      5.00      5.00   122.654    55.571   -46.141     45.00     10.00    1
  288     0.501     119.792168       0.272780       2.664200      5.00      5.00   121.448    55.487   -46.430     50.00     10.00    1
