   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
   22     0.763     119.919319      -0.977360      26.003710      5.00      5.00   169.180    53.687    18.896    -80.00    -15.00    0
   23     0.710     119.917763      -0.932170      26.003710      5.00      5.00   165.773    76.707     5.722    -75.00    -15.00    0
   24     0.748     119.916191      -0.886980      26.003710      5.00      5.00   346.360    80.780     1.116    -70.00    -15.00    0
   25     0.906     119.914619      -0.841790      26.003710      5.00      5.00   347.656    78.177   -14.713    -65.00    -15.00    0
   26     0.970     119.913063      -0.796600      26.003710      5.00      5.00   355.647    83.538   -14.643    -60.00    -15.00    0
   27     1.102     119.911491      -0.751410      26.003710      5.00      5.00     0.320    83.674   -16.837    -55.00    -15.00    0
   28     1.225     119.909920      -0.706210      26.003710      5.00      5.00   358.298    76.518   -18.259    -50.00    -15.00    0
   29     1.268     119.908363      -0.661020      26.003710      5.00      5.00   353.892    69.801   -11.325    -45.00    -15.00    0
   30     1.301     119.906792      -0.615830      26.003710      5.00      5.00   352.337    74.965    -9.206    -40.00    -15.00    0
   31     1.205     119.905220      -0.570640      26.003710      5.00      5.00   354.102    78.438     2.963    -35.00    -15.00    0
   32     1.243     119.903664      -0.525450      26.003710      5.00      5.00   356.331    80.263    18.665    -30.00    -15.00    0
   33     1.302     119.902092      -0.480260      26.003710      5.00      5.00   353.757    78.122    14.628    -25.00    -15.00    0
   34     1.317     119.900528      -0.435070      26.003710      5.00      5.00   354.310    73.955     8.019    -20.00    -15.00    0
   35     1.303     119.898956      -0.389880      26.003710      5.00      5.00   356.589    75.762     7.920    -15.00    -15.00    0
   36     1.453     119.897392      -0.344690      26.003710      5.00      5.00   356.988    75.357     8.113    -10.00    -15.00    0
   37     1.470     119.895828      -0.299500      26.003710      5.00      5.00   357.634    76.865     4.711     -5.00    -15.00    0
   38     1.450     119.894257      -0.254300      26.003710      5.00      5.00   357.874    70.522    -0.914      0.00    -15.00    0
   39     1.442     119.892693      -0.209110      26.003710      5.00      5.00   357.986    59.237    -2.633      5.00    -15.00    0
   40     1.258     119.891121      -0.163920      26.003710      5.00      5.00     0.870    56.345     5.567     10.00    -15.00    0
   41     0.998     119.889549      -0.118730      26.003710      5.00      5.00   354.679    56.413     5.740     15.00    -15.00    0
   42     0.685     119.887978      -0.073540      26.003710      5.00      5.00   353.651    44.542    24.409     20.00    -15.00    0
   43     0.575     119.886414      -0.028350      26.003710      5.00      5.00    22.366    31.609    56.794     25.00    -15.00    0
   44     0.648     119.884850       0.016840      26.003710      5.00      5.00    34.529    24.779    71.505     30.00    -15.00    0
   45     0.385     119.883278       0.062030      26.003710      5.00      5.00   214.556    56.158   120.922     35.00    -15.00    0
   46     0.271     119.881706       0.107230      26.003710      5.00      5.00    38.480    74.161   168.305     40.00    -15.00    0
   47     0.216     119.880142       0.152420      26.003710      5.00      5.00    39.084    86.651   177.056     45.00    -15.00    0
   48     0.151     119.878571       0.197610      26.003710      5.00      5.00   137.462    66.795   -22.926     50.00    -15.00    0
   49     0.000     119.936150      -1.926930      21.335800      5.00      5.00   180.000    45.000    90.000   -185.00    -10.00    0
   50     0.000     119.934578      -1.881740      21.335800      5.00      5.00   180.000    45.000    90.000   -180.00    -10.00    0
   51     0.000     119.933006      -1.836550      21.335800      5.00      5.00   180.000    45.000    90.000   -175.00    -10.00    0
   52     0.000     119.931450      -1.791360      21.335800      5.00      5.00   180.000    45.000    90.000   -170.00    -10.00    0
   53     0.000     119.929878      -1.746170      21.335800      5.00      5.00   180.000    45.000    90.000   -165.00    -10.00    0
   54     0.067     119.928307      -1.700980      21.335800      5.00      5.00    55.810    84.143  -104.318   -160.00    -10.00    1
   55     0.063     119.926743      -1.655790      21.335800      5.00      5.00    40.031    62.581  -107.856   -155.00    -10.00    0
   56     0.171     119.925179      -1.610590      21.335800      5.00      5.00    94.585    59.772   -63.217   -150.00    -10.00    1
   57     0.188     119.923607      -1.565400      21.335800      5.00      5.00   107.937    62.053   -58.808   -145.00    -10.00    1
   58     0.165     119.922043      -1.520210      21.335800      5.00      5.00   324.286    73.826   -27.403   -140.00    -10.00    0
   59     0.246     119.920471      -1.475020      21.335800      5.00      5.00   184.554    80.022    40.291   -135.00    -10.00    0
   60     0.481     119.918907      -1.429830      21.335800      5.00      5.00    12.117    59.683    13.943   -130.00    -10.00    0
   61     0.723     119.917343      -1.384640      21.335800      5.00      5.00    16.152    63.549    16.969   -125.00    -10.00    0
   62     0.840     119.915771      -1.339450      21.335800      5.00      5.00    16.902    67.347    20.590   -120.00    -10.00    0
   63     0.901     119.914200      -1.294260      21.335800      5.00      5.00    11.632    70.681    16.165   -115.00    -10.00    0
   64     1.031     119.912643      -1.249070      21.335800      5.00      5.00    14.164    63.264    31.860   -110.00    -10.00    0
   65     1.124     119.911072      -1.203880      21.335800      5.00      5.00    14.306    59.275    41.563   -105.00    -10.00    0
   66     1.196     119.909500      -1.158690      21.335800      5.00      5.00     3.522    65.718    42.496   -100.00    -10.00    0
   67     1.293     119.907944      -1.113500      21.335800      5.00      5.00   350.437    76.349    35.364    -95.00    -10.00    0
   68     1.392     119.906372      -1.068310      21.335800      5.00      5.00   160.806    89.254   -21.373    -90.00    -10.00    0
   69     1.464     119.904800      -1.023120      21.335800      5.00      5.00   156.916    74.394   -10.223    -85.00    -10.00    0
   70     1.387     119.903236      -0.977920      21.335800      5.00      5.00   161.311    66.274     3.263    -80.00    -10.00    0
   71     1.285     119.901672      -0.932730      21.335800      5.00      5.00   164.812    74.216     6.123    -75.00    -10.00    0
   72     1.381     119.900101      -0.887540      21.335800      5.00      5.00   346.995    87.180     1.831    -70.00    -10.00    0
   73     1.648     119.898537      -0.842350      21.335800      5.00      5.00   349.733    81.983    -9.579    -65.00    -10.00    0
   74     1.855     119.896973      -0.797160      21.335800      5.00      5.00   354.778    82.045   -13.717    -60.00    -10.00    0
   75     2.151     119.895401      -0.751970      21.335800      5.00      5.00   356.638    80.102   -16.170    -55.00    -10.00    0
   76     2.346     119.893837      -0.706780      21.335800      5.00      5.00   355.851    74.888   -16.110    -50.00    -10.00    0
   77     2.404     119.892273      -0.661590      21.335800      5.00      5.00   352.943    69.537   -11.374    -45.00    -10.00    0
   78     2.356     119.890701      -0.616400      21.335800      5.00      5.00   352.870    77.225    -6.112    -40.00    -10.00    0
   79     2.303     119.889137      -0.571210      21.335800      5.00      5.00   352.234    80.033     2.526    -35.00    -10.00    0
   80     2.322     119.887573      -0.526020      21.335800      5.00      5.00   351.968    82.056    11.354    -30.00    -10.00    0
   81     2.394     119.886002      -0.480820      21.335800      5.00      5.00   351.620    79.732    11.187    -25.00    -10.00    0
   82     2.424     119.884438      -0.435630      21.335800      5.00      5.00   353.545    75.603     8.555    -20.00    -10.00    0
   83     2.515     119.882874      -0.390440      21.335800      5.00      5.00   356.158    71.807     7.213    -15.00    -10.00    0
   84     2.758     119.881310      -0.345250      21.335800      5.00      5.00   355.537    70.569     4.590    -10.00    -10.00    0
   85     2.898     119.879738      -0.300060      21.335800      5.00      5.00   355.812    69.513     3.568     -5.00    -10.00    0
   86     2.884     119.878166      -0.254870      21.335800      5.00      5.00   355.360    66.393    -0.854      0.00    -10.00    0
   87     2.733     119.876602      -0.209680      21.335800      5.00      5.00   354.864    62.103    -4.437      5.00    -10.00    0
   88     2.278     119.875038      -0.164490      21.335800      5.00      5.00   356.590    62.152    -1.208     10.00    -10.00    0
   89     1.925     119.873466      -0.119300      21.335800      5.00      5.00   353.254    54.179     1.240     15.00    -10.00    0
   90     1.219     119.871902      -0.074100      21.335800      5.00      5.00   351.065    51.402    15.604     20.00    -10.00    0
   91     0.937     119.870331      -0.028910      21.335800      5.00      5.00     0.673    40.699    40.922     25.00    -10.00    0
   92     0.943     119.868759       0.016280      21.335800      5.00      5.00    12.868    34.495    56.911     30.00    -10.00    0
   93     0.683     119.867188       0.061470      21.335800      5.00      5.00   206.367    48.379   107.329     35.00    -10.00    0
   94     0.481     119.865623       0.106660      21.335800      5.00      5.00   192.960    55.498   109.958     40.00    -10.00    0
   95     0.482     119.864052       0.151850      21.335800      5.00      5.00   220.294    81.631   166.620     45.00    -10.00    0
   96     0.343     119.862480       0.197040      21.335800      5.00      5.00   315.628    56.404    -8.733     50.00    -10.00    0
   97     0.000     119.920059      -1.927490      16.667900      5.00      5.00   180.000    45.000    90.000   -185.00     -5.00    0
   98     0.000     119.918488      -1.882300      16.667900      5.00      5.00   180.000    45.000    90.000   -180.00     -5.00    0
   99     0.000     119.916924      -1.837110      16.667900      5.00      5.00   180.000    45.000    90.000   -175.00     -5.00    0
  100     0.000     119.915352      -1.791920      16.667900      5.00      5.00   180.000    45.000    90.000   -170.00     -5.00    0
  101     0.000     119.913788      -1.746730      16.667900      5.00      5.00   180.000    45.000    90.000   -165.00     -5.00    0
  102     0.058     119.912216      -1.701540      16.667900      5.00      5.00    89.867     1.687   -89.249   -160.00     -5.00    1
  103     0.209     119.910652      -1.656350      16.667900      5.00      5.00   102.309    26.580   -76.467   -155.00     -5.00    1
  104     0.359     119.909081      -1.611160      16.667900      5.00      5.00   104.023    34.040   -68.471   -150.00     -5.00    1
  105     0.276     119.907516      -1.565970      16.667900      5.00      5.00   116.167    39.239   -61.032   -145.00     -5.00    1
  106     0.301     119.905952      -1.520780      16.667900      5.00      5.00   328.840    66.006   -43.163   -140.00     -5.00    0
  107     0.436     119.904381      -1.475590      16.667900      5.00      5.00   359.294    83.119   -30.616   -135.00     -5.00    0
  108     0.749     119.902809      -1.430400      16.667900      5.00      5.00   196.746    88.209    21.245   -130.00     -5.00    0
  109     1.033     119.901253      -1.385210      16.667900      5.00      5.00    16.549    76.400    -2.451   -125.00     -5.00    0
  110     1.186     119.899681      -1.340020      16.667900      5.00      5.00    14.632    76.054    -2.740   -120.00     -5.00    0
  111     1.255     119.898109      -1.294830      16.667900      5.00      5.00    10.667    81.075    -7.997   -115.00     -5.00    0
  112     1.289     119.896553      -1.249630      16.667900      5.00      5.00     7.070    76.138     3.071   -110.00     -5.00    0
  113     1.314     119.894981      -1.204440      16.667900      5.00      5.00     6.890    61.808    22.772   -105.00     -5.00    0
  114     1.381     119.893410      -1.159250      16.667900      5.00      5.00     0.846    60.027    29.982   -100.00     -5.00    0
  115     1.539     119.891853      -1.114060      16.667900      5.00      5.00   347.323    74.762    22.910    -95.00     -5.00    0
  116     1.769     119.890282      -1.068870      16.667900      5.00      5.00   158.591    88.295   -13.836    -90.00     -5.00    0
  117     1.910     119.888710      -1.023680      16.667900      5.00      5.00   155.271    77.031    -6.354    -85.00     -5.00    0
  118     1.860     119.887154      -0.978490      16.667900      5.00      5.00   157.548    73.378    -3.716    -80.00     -5.00    0
  119     1.831     119.885582      -0.933300      16.667900      5.00      5.00   161.744    80.502     0.367    -75.00     -5.00    0
  120     1.979     119.884010      -0.888110      16.667900      5.00      5.00   346.382    86.862    -4.056    -70.00     -5.00    0
  121     2.261     119.882446      -0.842920      16.667900      5.00      5.00   351.109    79.886    -7.259    -65.00     -5.00    0
  122     2.633     119.880882      -0.797730      16.667900      5.00      5.00   353.478    78.904   -12.639    -60.00     -5.00    0
  123     3.025     119.879311      -0.752540      16.667900      5.00      5.00   354.377    77.549   -15.498    -55.00     -5.00    0
  124     3.211     119.877747      -0.707340      16.667900      5.00      5.00   354.050    74.833   -15.338    -50.00     -5.00    0
  125     3.244     119.876183      -0.662150      16.667900      5.00      5.00   352.651    71.575   -12.226    -45.00     -5.00    0
  126     3.184     119.874619      -0.616960      16.667900      5.00      5.00   352.009    74.646    -6.375    -40.00     -5.00    0
  127     3.220     119.873047      -0.571770      16.667900      5.00      5.00   350.601    75.509    -1.649    -35.00     -5.00    0
  128     3.200     119.871483      -0.526580      16.667900      5.00      5.00   349.537    79.237     4.205    -30.00     -5.00    0
  129     3.249     119.869919      -0.481390      16.667900      5.00      5.00   349.704    80.366     7.730    -25.00     -5.00    0
  130     3.287     119.868347      -0.436200      16.667900      5.00      5.00   351.926    77.811     8.889    -20.00     -5.00    0
  131     3.397     119.866791      -0.391010      16.667900      5.00      5.00   353.901    73.070     5.024    -15.00     -5.00    0
  132     3.738     119.865219      -0.345820      16.667900      5.00      5.00   354.230    69.110     0.872    -10.00     -5.00    0
  133     4.054     119.863647      -0.300630      16.667900      5.00      5.00   354.297    65.093    -1.472     -5.00     -5.00    0
  134     4.096     119.862091      -0.255430      16.667900      5.00      5.00   353.724    63.256    -4.693      0.00     -5.00    0
  135     3.765     119.860519      -0.210240      16.667900      5.00      5.00   353.179    62.725    -7.221      5.00     -5.00    0
  136     3.075     119.858948      -0.165050      16.667900      5.00      5.00   353.536    61.324    -5.546     10.00     -5.00    0
  137     2.410     119.857384      -0.119860      16.667900      5.00      5.00   350.202    58.658    -3.415     15.00     -5.00    0
  138     1.618     119.855812      -0.074670      16.667900      5.00      5.00   348.974    55.627     9.090     20.00     -5.00    0
  139     1.272     119.854240      -0.029480      16.667900      5.00      5.00   351.557    45.398    25.940     25.00     -5.00    0
  140     1.076     119.852669       0.015710      16.667900      5.00      5.00   349.524    46.199    38.292     30.00     -5.00    0
  141     0.889     119.851097       0.060900      16.667900      5.00      5.00   220.940    59.541   127.707     35.00     -5.00    0
  142     0.658     119.849533       0.106090      16.667900      5.00      5.00   216.800    64.496   133.638     40.00     -5.00    0
  143     0.587     119.847961       0.151280      16.667900      5.00      5.00   316.006    75.871     3.460     45.00     -5.00    0
  144     0.493     119.846390       0.196470      16.667900      5.00      5.00   314.273    61.166   -15.217     50.00     -5.00    0
  145     0.000     119.903961      -1.928060      12.000000      5.00      5.00   180.000    45.000    90.000   -185.00      0.00    0
  146     0.000     119.902397      -1.882870      12.000000      5.00      5.00   180.000    45.000    90.000   -180.00      0.00    0
  147     0.000     119.900833      -1.837680      12.000000      5.00      5.00   180.000    45.000    90.000   -175.00      0.00    0
  148     0.000     119.899261      -1.792490      12.000000      5.00      5.00   180.000    45.000    90.000   -170.00      0.00    0
  149     0.000     119.897690      -1.747300      12.000000      5.00      5.00   180.000    45.000    90.000   -165.00      0.00    0
  150     0.043     119.896133      -1.702110      12.000000      5.00      5.00   314.404    76.559   -68.401   -160.00      0.00    0
  151     0.142     119.894562      -1.656920      12.000000      5.00      5.00    66.306    33.541  -131.345   -155.00      0.00    1
  152     0.232     119.892990      -1.611730      12.000000      5.00      5.00   108.776    32.519   -70.354   -150.00      0.00    1
  153     0.276     119.891418      -1.566530      12.000000      5.00      5.00   121.857    33.665   -67.700   -145.00      0.00    1
  154     0.407     119.889862      -1.521340      12.000000      5.00      5.00   336.067    64.172   -44.933   -140.00      0.00    0
  155     0.643     119.888290      -1.476150      12.000000      5.00      5.00   357.595    76.280   -35.233   -135.00      0.00    0
  156     0.980     119.886719      -1.430960      12.000000      5.00      5.00    14.083    86.376   -27.548   -130.00      0.00    0
  157     1.360     119.885162      -1.385770      12.000000      5.00      5.00   200.831    88.246    28.050   -125.00      0.00    0
  158     1.596     119.883591      -1.340580      12.000000      5.00      5.00   201.769    85.856    31.591   -120.00      0.00    0
  159     1.657     119.882019      -1.295390      12.000000      5.00      5.00   197.702    87.455    30.237   -115.00      0.00    0
  160     1.603     119.880463      -1.250200      12.000000      5.00      5.00     9.620    84.330   -18.932   -110.00      0.00    0
  161     1.530     119.878891      -1.205010      12.000000      5.00      5.00     0.792    68.649    -1.081   -105.00      0.00    0
  162     1.545     119.877319      -1.159820      12.000000      5.00      5.00   354.597    61.110    12.740   -100.00      0.00    0
  163     1.646     119.875763      -1.114630      12.000000      5.00      5.00   346.136    70.831    15.248    -95.00      0.00    0
  164     1.923     119.874191      -1.069440      12.000000      5.00      5.00   337.204    88.927     9.357    -90.00      0.00    0
  165     2.205     119.872620      -1.024250      12.000000      5.00      5.00   154.395    81.123    -6.468    -85.00      0.00    0
  166     2.261     119.871063      -0.979050      12.000000      5.00      5.00   155.581    79.506    -4.594    -80.00      0.00    0
  167     2.313     119.869492      -0.933860      12.000000      5.00      5.00   160.584    83.346    -0.567    -75.00      0.00    0
  168     2.457     119.867928      -0.888670      12.000000      5.00      5.00   346.392    85.900    -5.552    -70.00      0.00    0
  169     2.756     119.866364      -0.843480      12.000000      5.00      5.00   351.453    79.893    -7.987    -65.00      0.00    0
  170     3.318     119.864792      -0.798290      12.000000      5.00      5.00   352.067    76.762   -14.067    -60.00      0.00    0
  171     3.664     119.863228      -0.753100      12.000000      5.00      5.00   352.424    74.647   -15.518    -55.00      0.00    0
  172     3.918     119.861656      -0.707910      12.000000      5.00      5.00   351.795    72.988   -15.227    -50.00      0.00    0
  173     3.944     119.860092      -0.662720      12.000000      5.00      5.00   351.188    72.105   -12.900    -45.00      0.00    0
  174     3.853     119.858528      -0.617530      12.000000      5.00      5.00   350.891    72.954    -7.854    -40.00      0.00    0
  175     3.853     119.856956      -0.572340      12.000000      5.00      5.00   349.784    74.041    -2.715    -35.00      0.00    0
  176     3.843     119.855400      -0.527150      12.000000      5.00      5.00   348.137    78.045     1.475    -30.00      0.00    0
  177     3.851     119.853828      -0.481950      12.000000      5.00      5.00   347.946    82.305     7.854    -25.00      0.00    0
  178     3.921     119.852257      -0.436760      12.000000      5.00      5.00   349.398    79.843     7.924    -20.00      0.00    0
  179     4.080     119.850700      -0.391570      12.000000      5.00      5.00   351.889    72.704     2.068    -15.00      0.00    0
  180     4.354     119.849129      -0.346380      12.000000      5.00      5.00   352.908    68.526    -2.045    -10.00      0.00    0
  181     4.838     119.847572      -0.301190      12.000000      5.00      5.00   351.406    63.824    -8.479     -5.00      0.00    0
  182     4.891     119.846001      -0.256000      12.000000      5.00      5.00   351.000    62.163   -10.960      0.00      0.00    0
  183     4.487     119.844429      -0.210810      12.000000      5.00      5.00   350.858    60.757   -11.478      5.00      0.00    0
  184     3.709     119.842873      -0.165620      12.000000      5.00      5.00   350.907    58.969    -9.637     10.00      0.00    0
  185     2.761     119.841301      -0.120430      12.000000      5.00      5.00   348.570    56.967    -5.166     15.00      0.00    0
  186     1.993     119.839737      -0.075240      12.000000      5.00      5.00   345.841    56.514     0.450     20.00      0.00    0
  187     1.540     119.838173      -0.030050      12.000000      5.00      5.00   344.160    53.594    12.267     25.00      0.00    0
  188     1.220     119.836601       0.015150      12.000000      5.00      5.00   340.533    60.229    24.213     30.00      0.00    0
  189     1.020     119.835037       0.060340      12.000000      5.00      5.00   337.177    56.673    27.534     35.00      0.00    0
  190     0.814     119.833473       0.105530      12.000000      5.00      5.00   328.337    60.303    16.997     40.00      0.00    0
  191     0.711     119.831909       0.150720      12.000000      5.00      5.00   319.953    77.255    -6.922     45.00      0.00    0
  192     0.516     119.830338       0.195910      12.000000      5.00      5.00   307.673    64.755   -36.045     50.00      0.00    1
  193     0.000     119.887871      -1.928620       7.332100      5.00      5.00   180.000    45.000    90.000   -185.00      5.00    0
  194     0.000     119.886299      -1.883430       7.332100      5.00      5.00   180.000    45.000    90.000   -180.00      5.00    0
  195     0.000     119.884743      -1.838240       7.332100      5.00      5.00   180.000    45.000    90.000   -175.00      5.00    0
  196     0.000     119.883171      -1.793050       7.332100      5.00      5.00   180.000    45.000    90.000   -170.00      5.00    0
  197     0.000     119.881599      -1.747860       7.332100      5.00      5.00   180.000    45.000    90.000   -165.00      5.00    0
  198     0.061     119.880028      -1.702670       7.332100      5.00      5.00    93.282     9.133   128.415   -160.00      5.00    1
  199     0.085     119.878471      -1.657480       7.332100      5.00      5.00   148.494    81.102    98.611   -155.00      5.00    0
  200     0.155     119.876900      -1.612290       7.332100      5.00      5.00   133.232    16.634   -53.395   -150.00      5.00    0
  201     0.211     119.875328      -1.567100       7.332100      5.00      5.00   131.826    36.701   -68.171   -145.00      5.00    1
  202     0.433     119.873772      -1.521910       7.332100      5.00      5.00   344.654    63.741   -41.169   -140.00      5.00    0
  203     0.743     119.872200      -1.476720       7.332100      5.00      5.00     0.593    73.824   -36.102   -135.00      5.00    0
  204     1.167     119.870628      -1.431530       7.332100      5.00      5.00    11.961    82.338   -33.703   -130.00      5.00    0
  205     1.605     119.869072      -1.386340       7.332100      5.00      5.00    19.741    89.561   -35.904   -125.00      5.00    0
  206     1.949     119.867500      -1.341150       7.332100      5.00      5.00   201.879    87.678    39.685   -120.00      5.00    0
  207     2.041     119.865929      -1.295960       7.332100      5.00      5.00   201.637    86.100    41.596   -115.00      5.00    0
  208     1.956     119.864372      -1.250760       7.332100      5.00      5.00   197.862    86.191    41.292   -110.00      5.00    0
  209     1.724     119.862801      -1.205570       7.332100      5.00      5.00     5.202    83.448   -25.121   -105.00      5.00    0
  210     1.635     119.861229      -1.160380       7.332100      5.00      5.00   355.709    52.983    14.481   -100.00      5.00    0
  211     1.669     119.859673      -1.115190       7.332100      5.00      5.00   346.019    65.539    11.928    -95.00      5.00    0
  212     1.956     119.858101      -1.070000       7.332100      5.00      5.00   337.402    83.428     7.243    -90.00      5.00    0
  213     2.346     119.856537      -1.024810       7.332100      5.00      5.00   153.873    83.954    -6.580    -85.00      5.00    0
  214     2.580     119.854973      -0.979620       7.332100      5.00      5.00   155.039    81.835    -4.987    -80.00      5.00    0
  215     2.639     119.853401      -0.934430       7.332100      5.00      5.00   159.803    84.160    -1.892    -75.00      5.00    0
  216     2.775     119.851837      -0.889240       7.332100      5.00      5.00   345.797    87.008    -5.077    -70.00      5.00    0
  217     3.135     119.850273      -0.844050       7.332100      5.00      5.00   350.109    79.292   -10.569    -65.00      5.00    0
  218     3.690     119.848701      -0.798860       7.332100      5.00      5.00   351.270    74.496   -12.780    -60.00      5.00    0
  219     4.073     119.847137      -0.753670       7.332100      5.00      5.00   351.161    73.963   -15.132    -55.00      5.00    0
  220     4.332     119.845612      -0.708470       7.332100      5.00      5.00   350.796    72.986   -14.989    -50.00      5.00    0
  221     4.331     119.844040      -0.663280       7.332100      5.00      5.00   350.845    72.940   -12.092    -45.00      5.00    0
  222     4.281     119.842468      -0.618090       7.332100      5.00      5.00   350.236    71.947    -8.097    -40.00      5.00    0
  223     4.237     119.840897      -0.572900       7.332100      5.00      5.00   348.965    74.162    -4.339    -35.00      5.00    0
  224     4.259     119.839333      -0.527710       7.332100      5.00      5.00   347.006    78.299     0.227    -30.00      5.00    0
  225     4.281     119.837761      -0.482520       7.332100      5.00      5.00   346.767    82.876     6.961    -25.00      5.00    0
  226     4.324     119.836189      -0.437330       7.332100      5.00      5.00   348.361    79.115     5.714    -20.00      5.00    0
  227     4.490     119.834618      -0.392140       7.332100      5.00      5.00   350.592    71.365    -0.775    -15.00      5.00    0
  228     4.826     119.833054      -0.346950       7.332100      5.00      5.00   351.257    65.455    -7.404    -10.00      5.00    0
  229     5.212     119.831482      -0.301760       7.332100      5.00      5.00   349.997    63.315   -12.511     -5.00      5.00    0
  230     5.216     119.829910      -0.256570       7.332100      5.00      5.00   349.809    63.113   -14.171      0.00      5.00    0
  231     4.886     119.828346      -0.211370       7.332100      5.00      5.00   349.184    60.290   -15.000      5.00      5.00    0
  232     4.043     119.826782      -0.166180       7.332100      5.00      5.00   348.726    57.368   -12.775     10.00      5.00    0
  233     3.069     119.825218      -0.120990       7.332100      5.00      5.00   346.436    53.881    -9.071     15.00      5.00    0
  234     2.186     119.823647      -0.075800       7.332100      5.00      5.00   345.352    55.009    -0.566     20.00      5.00    0
  235     1.702     119.822083      -0.030610       7.332100      5.00      5.00   342.535    56.398     9.445     25.00      5.00    0
  236     1.404     119.820518       0.014580       7.332100      5.00      5.00   337.135    64.458    17.293     30.00      5.00    0
  237     1.142     119.818947       0.059770       7.332100      5.00      5.00   332.661    69.078    14.247     35.00      5.00    0
  238     0.929     119.817390       0.104960       7.332100      5.00      5.00   328.099    73.881     6.147     40.00      5.00    0
  239     0.783     119.815819       0.150150       7.332100      5.00      5.00   321.656    78.134    -9.652     45.00      5.00    0
  240     0.507     119.814247       0.195340       7.332100      5.00      5.00    59.278    59.308  -143.875     50.00      5.00    1
  241     0.000     119.871780      -1.929190       2.664200      5.00      5.00   180.000    45.000    90.000   -185.00     10.00    0
  242     0.000     119.870209      -1.884000       2.664200      5.00      5.00   180.000    45.000    90.000   -180.00     10.00    0
  243     0.000     119.868637      -1.838810       2.664200      5.00      5.00   180.000    45.000    90.000   -175.00     10.00    0
  244     0.000     119.867081      -1.793620       2.664200      5.00      5.00   180.000    45.000    90.000   -170.00     10.00    0
  245     0.000     119.865509      -1.748430       2.664200      5.00      5.00   180.000    45.000    90.000   -165.00     10.00    0
  246     0.024     119.863937      -1.703240       2.664200      5.00      5.00   125.775    77.141   108.177   -160.00     10.00    1
  247     0.065     119.862373      -1.658050       2.664200      5.00      5.00    93.579    72.610    91.991   -155.00     10.00    1
  248     0.059     119.860809      -1.612860       2.664200      5.00      5.00   169.647    62.486   -17.368   -150.00     10.00    0
  249     0.146     119.859238      -1.567660       2.664200      5.00      5.00   170.729    74.068   -17.620   -145.00     10.00    0
  250     0.414     119.857681      -1.522470       2.664200      5.00      5.00   351.229    64.671   -36.605   -140.00     10.00    0
  251     0.788     119.856110      -1.477280       2.664200      5.00      5.00     2.591    74.516   -38.307   -135.00     10.00    0
  252     1.267     119.854538      -1.432090       2.664200      5.00      5.00    12.504    83.061   -39.722   -130.00     10.00    0
  253     1.722     119.852982      -1.386900       2.664200      5.00      5.00    19.056    88.879   -41.065   -125.00     10.00    0
  254     2.125     119.851410      -1.341710       2.664200      5.00      5.00   202.974    87.267    44.621   -120.00     10.00    0
