    1    0.082009    0.748532   -0.442500    0.614780   -0.172280   -0.422360   -0.171600   -0.477660    82.91   330.48    68.61    45.75  -131.46   -30.61
    2    0.348927    0.233279   -1.322100    1.774420   -0.452320   -1.393280   -0.230660   -2.093480   340.39    85.72    50.43    72.25   -23.29  -138.02
    3    0.327519    0.090338   -1.779180    2.238540   -0.459360   -2.300940   -0.202560   -4.783181   350.29    86.27    60.84    79.43   -12.13  -150.29
    4    0.616428   -0.526408   -1.802040    2.097700   -0.295660   -2.887840   -0.116360   -8.459681   355.50    87.31    69.96    85.05    -5.27  -159.88
    5    0.598986   -0.660615   -0.100262    0.155484   -0.055222   -0.301934    0.035608   -1.215558   357.69   267.59    76.23    89.59     0.42   166.23
    6   -0.072236   -0.740926   -0.001410    0.095792   -0.094382   -0.377332    0.115892   -1.528880   358.76   267.77    76.49    85.89     4.23   166.46
    7   -0.855964   -0.561987   -0.034422    0.145980   -0.111558   -0.498218    0.126616   -1.726494   358.45   267.46    74.38    86.46     3.67   164.35
    8   -1.657052   -0.390969   -0.177480    0.304482   -0.127002   -0.609284   -0.007622   -1.765548   356.43    87.03    70.87    88.26    -1.84  -160.86
    9   -2.646017   -0.099561   -0.280676    0.410710   -0.130034   -0.726770   -0.203226   -1.708410   354.00    87.40    66.01    82.42    -8.31  -155.78
   10   -3.089683    0.234701   -0.251574    0.363036   -0.111462   -0.816148   -0.311136   -1.598858   353.27    88.12    62.55    80.75   -10.43  -152.16
   11   -2.126398    0.006155   -0.140938    0.239334   -0.098396   -0.933260   -0.237082   -1.433102   354.39    88.13    57.03    84.26    -6.85  -146.84
   12   -1.405345   -0.209180   -0.083864    0.232934   -0.149070   -1.059992   -0.097224   -1.233658   354.81    86.61    49.50    87.90    -2.76  -139.46
   13   -3.867393   -0.258273   -0.148658    0.430808   -0.282150   -1.109746   -0.017236   -1.055000   351.30    83.93    44.65    87.40    -3.69  -134.59
   14   -7.411147   -0.016232   -3.246881    7.986579   -4.739699   -9.645060    0.179240   -9.439961   343.86    79.07    47.75    84.30    -7.72  -137.50
   15  -11.422690   -0.119522   -0.441734    1.101646   -0.659912   -0.681778   -0.002810   -0.918590   338.62    71.64    60.24    84.74    -6.06  -150.11
   16  -16.264387   -0.055036   -0.445716    1.246558   -0.800842   -0.436190   -0.051856   -0.990844   337.07    68.29    71.73    86.33    -3.86  -161.69
   17  -19.806671   -0.253883   -0.391344    1.273504   -0.882160   -0.327744   -0.083234   -1.157078   338.39    69.14    76.87    86.81    -3.28  -166.85
   18  -22.240299   -0.278871   -0.255118    1.110522   -0.855404   -0.333768   -0.079344   -1.338170   341.80    72.17    77.98    88.28    -1.76  -167.97
   19  -23.979317   -0.141723   -0.157326    0.880602   -0.723276   -0.382392   -0.144834   -1.497234   345.61    76.38    76.20    86.85    -3.24  -166.18
   20  -25.433041   -0.358044   -0.144266    0.684028   -0.539762   -0.406456   -0.213272   -1.621525   348.99    80.42    75.45    84.51    -5.67  -165.38
   21  -28.383316   -0.576591   -0.233768    0.606808   -0.373040   -0.379494   -0.232324   -1.680802   350.99    82.89    75.92    82.46    -7.77  -165.80
   22  -33.675697   -0.519465   -0.359626    0.615788   -0.256162   -0.302428   -0.213324   -1.697876   351.90    83.86    77.37    81.31    -8.91  -167.22
   23  -40.845997   -0.364174   -0.382882    0.586456   -0.203574   -0.247334   -0.183480   -1.683138   352.66    84.26    78.95    81.83    -8.32  -168.84
   24  -49.246834   -0.730649   -0.236476    0.508380   -0.271904   -0.223944   -0.173480   -1.636796   352.79    83.87    80.68    83.45    -6.64  -170.62
   25  -55.019398   -0.916222   -0.008264    0.478966   -0.470702   -0.195818   -0.184594   -1.496818   350.82    81.57    82.10    84.66    -5.40  -172.06
   26  -58.305424   -0.891508    0.158292    0.563148   -0.721440   -0.173940   -0.192900   -1.252020   346.08    76.68    82.21    85.61    -4.44  -172.19
   27  -62.435871   -0.782381    0.252454    0.669042   -0.921496   -0.172072   -0.154702   -1.002902   340.59    70.77    80.89    88.85    -1.17  -170.89
   28  -67.317299   -0.392630    0.253500    0.748662   -1.002162   -0.187550   -0.057024   -0.791088   336.34   245.52    79.33    85.64     4.44   169.30
   29  -74.535110    0.340831    1.608080    8.048775   -9.656855   -1.985580   -0.186080   -6.200500   333.01   241.87    79.22    84.06     6.05   169.17
   30  -80.685516    0.630492    0.934860    7.437279   -8.372139   -1.800519   -0.914660   -4.624960   330.34   239.80    77.26    87.61     2.45   167.24
   31  -87.555527    0.651476    1.249300    5.027599   -6.276899   -1.383740   -1.305300   -3.442778   330.45   240.24    74.17    89.26     0.77   164.17
   32  -95.533440    0.047419    2.067360    1.468339   -3.535699   -1.410760   -1.068120   -3.136901   343.26   243.57    56.93    75.50    17.38   145.70
   33 -101.789330   -0.690430    2.596300   -2.210002   -0.386298   -1.968961   -0.720860   -3.564800    20.12   256.22    40.02    64.90    41.27   122.26
   34 -107.029602   -1.028883    2.428360   -4.976042    2.547682   -2.286860   -0.875320   -4.504041   110.08    18.75    84.55    76.26  -166.20    -5.61
   35 -109.897057   -1.141101    1.827460   -6.062221    4.234761   -1.830680   -1.142640   -5.674282   111.75    20.78    79.45    84.78  -174.69   -10.59
   36 -111.398560   -0.971516    1.304320   -5.315498    4.011179   -0.991559   -1.292680   -6.705741   107.64    17.41    79.71    88.74  -178.72   -10.30
   37 -112.658401   -0.516789    1.103320   -3.551758    2.448438   -0.539500   -1.339880   -7.039560   101.61   191.69    79.39    89.60   179.60    10.61
   38 -114.415245   -0.564829    0.763979   -1.450538    0.686559   -0.520120   -1.047439   -6.369258    94.99     4.67    80.84    87.98  -177.96    -9.17
   39 -117.813690   -1.797364    0.018759    0.454502   -0.473261   -0.560620   -0.712960   -4.654798   356.68    87.64    83.15    82.02    -8.04  -173.08
   40 -121.597115   -2.864351   -0.305760    0.886279   -0.580520   -0.419260   -0.508140   -2.323258   350.00    82.50    77.64    78.75   -11.52  -167.39
