   No           lonR           latR             dR        D0    strike       dip      rake   strike2      dip2     rake2         x         y flag
   30     119.906792      -0.615830      26.003710     0.945   350.106    73.727    25.145   252.613    65.928   162.127    -40.00    -15.00    0
   31     119.905220      -0.570640      26.003710     0.907   355.351    69.206    25.855   255.590    65.940   157.121    -35.00    -15.00    0
   32     119.903664      -0.525450      26.003710     0.867     0.730    64.761    25.422   259.273    67.152   152.438    -30.00    -15.00    0
   33     119.902092      -0.480260      26.003710     0.894   266.736    71.734   152.593     5.966    64.080    20.394    -25.00    -15.00    0
   34     119.900528      -0.435070      26.003710     1.003   271.015    76.451   150.683     8.510    61.575    15.450    -20.00    -15.00    0
   35     119.898956      -0.389880      26.003710     1.064   271.852    75.098   157.477     7.939    68.274    16.072    -15.00    -15.00    0
   36     119.897392      -0.344690      26.003710     1.125   273.083    78.538   159.292     7.379    69.724    12.231    -10.00    -15.00    0
   37     119.895828      -0.299500      26.003710     1.127   273.534    78.061   162.157     7.344    72.556    12.523     -5.00    -15.00    0
   38     119.894257      -0.254300      26.003710     1.089   273.716    79.764   166.091     6.236    76.317    10.539      0.00    -15.00    0
   39     119.892693      -0.209110      26.003710     1.028   273.474    81.278   163.585     6.032    73.780     9.086      5.00    -15.00    0
   40     119.891121      -0.163920      26.003710     0.932   274.541    77.652   158.038     9.470    68.572    13.281     10.00    -15.00    0
   41     119.889549      -0.118730      26.003710     0.794   273.059    69.734   145.746    16.331    58.128    24.071     15.00    -15.00    0
   42     119.887978      -0.073540      26.003710     0.749    18.476    41.500    28.400   266.430    71.630   127.891     20.00    -15.00    0
   43     119.886414      -0.028350      26.003710     0.625    23.689    22.370    47.181   248.747    73.790   105.628     25.00    -15.00    0
   44     119.884850       0.016840      26.003710     0.440   218.929    72.826    88.265    44.786    17.259    95.595     30.00    -15.00    0
   45     119.883278       0.062030      26.003710     0.464   198.817    71.957   102.514   343.194    21.839    56.371     35.00    -15.00    0
   46     119.881706       0.107230      26.003710     0.451   157.751    53.768    92.925   332.811    36.334    86.016     40.00    -15.00    0
   47     119.880142       0.152420      26.003710     0.355   144.547    51.015    62.031     4.713    46.645   120.091     45.00    -15.00    0
   48     119.878571       0.197610      26.003710     0.275   162.903    43.835    57.769    24.059    54.136   117.116     50.00    -15.00    0
   49     119.936150      -1.926930      21.335800     0.331    85.905    32.071   146.139   205.527    72.792    62.512   -185.00    -10.00    0
   50     119.934578      -1.881740      21.335800     0.599    95.330    41.358   164.427   197.145    79.782    49.702   -180.00    -10.00    0
   51     119.933006      -1.836550      21.335800     0.826    94.073    83.912  -158.072     1.628    68.202    -6.559   -175.00    -10.00    0
   52     119.931450      -1.791360      21.335800     1.028   273.548    88.551   157.219     4.156    67.227     1.571   -170.00    -10.00    0
   53     119.929878      -1.746170      21.335800     1.199   273.837    82.414   158.508     6.813    68.705     8.145   -165.00    -10.00    0
   54     119.928307      -1.700980      21.335800     1.244   273.432    80.714   163.799     6.116    74.017     9.663   -160.00    -10.00    0
   55     119.926743      -1.655790      21.335800     1.203   272.210    78.531   168.008     4.628    78.251    11.717   -155.00    -10.00    0
   56     119.925179      -1.610590      21.335800     1.095   270.611    78.491   172.078     2.202    82.238    11.617   -150.00    -10.00    0
   57     119.923607      -1.565400      21.335800     0.969   359.172    80.475    14.946   266.643    75.265   170.148   -145.00    -10.00    0
   58     119.922043      -1.520210      21.335800     0.878   353.785    82.194    13.815   261.872    76.315   171.964   -140.00    -10.00    0
   59     119.920471      -1.475020      21.335800     0.844   347.364    88.066     1.075   257.327    88.925   178.066   -135.00    -10.00    0
   60     119.918907      -1.429830      21.335800     0.932   342.769    86.544    -4.746    73.056    85.263  -176.532   -130.00    -10.00    0
   61     119.917343      -1.384640      21.335800     1.076   339.620    83.889    -4.320    70.081    85.705  -173.872   -125.00    -10.00    0
   62     119.915771      -1.339450      21.335800     1.235   338.266    75.145    -2.641    68.944    87.447  -165.130   -120.00    -10.00    0
   63     119.914200      -1.294260      21.335800     1.326   337.988    78.236    -8.788    69.793    81.398  -168.101   -115.00    -10.00    0
   64     119.912643      -1.249070      21.335800     1.326   341.662    84.415   -18.532    73.531    71.560  -174.112   -110.00    -10.00    0
   65     119.911072      -1.203880      21.335800     1.312   170.955    85.012    28.111    78.295    62.005   174.348   -105.00    -10.00    0
   66     119.909500      -1.158690      21.335800     1.402   179.540    79.524    37.302    81.653    53.422   166.914   -100.00    -10.00    0
   67     119.907944      -1.113500      21.335800     1.477   183.521    79.738    39.140    85.271    51.602   166.861    -95.00    -10.00    0
   68     119.906372      -1.068310      21.335800     1.584   179.507    89.712    36.946    89.290    53.055   179.641    -90.00    -10.00    0
   69     119.904800      -1.023120      21.335800     1.675   354.760    81.791   -32.720    90.002    57.656  -170.270    -85.00    -10.00    0
   70     119.903236      -0.977920      21.335800     1.751   347.105    69.294   -24.471    86.246    67.202  -157.448    -80.00    -10.00    0
   71     119.901672      -0.932730      21.335800     1.810   343.254    67.283   -24.375    83.179    67.623  -155.315    -75.00    -10.00    0
   72     119.900101      -0.887540      21.335800     1.850   338.084    66.272   -25.115    78.765    67.136  -154.106    -70.00    -10.00    0
   73     119.898537      -0.842350      21.335800     1.859   335.189    66.121   -21.845    74.407    70.108  -154.501    -65.00    -10.00    0
   74     119.896973      -0.797160      21.335800     1.829   337.029    76.254    -7.784    68.890    82.440  -166.131    -60.00    -10.00    0
   75     119.895401      -0.751970      21.335800     1.848   337.678    87.246     3.205   247.524    86.799   177.242    -55.00    -10.00    0
   76     119.893837      -0.706780      21.335800     1.795   339.416    89.248     7.605   249.315    82.396   179.242    -50.00    -10.00    0
   77     119.892273      -0.661590      21.335800     1.762   341.642    88.103    12.323   251.227    77.684   178.058    -45.00    -10.00    0
   78     119.890701      -0.616400      21.335800     1.664   345.582    82.132    13.918   253.640    76.215   171.897    -40.00    -10.00    0
   79     119.889137      -0.571210      21.335800     1.584   351.638    73.532    16.453   256.852    74.240   162.869    -35.00    -10.00    0
   80     119.887573      -0.526020      21.335800     1.550   357.183    69.604    17.416   260.944    73.708   158.710    -30.00    -10.00    0
   81     119.886002      -0.480820      21.335800     1.587     0.624    67.258    12.370   265.778    78.605   156.774    -25.00    -10.00    0
   82     119.884438      -0.435630      21.335800     1.700   270.314    81.726   158.374     3.580    68.611     8.891    -20.00    -10.00    0
   83     119.882874      -0.390440      21.335800     1.920   271.543    83.505   158.587     4.083    68.731     6.972    -15.00    -10.00    0
   84     119.881310      -0.345250      21.335800     2.073   272.220    86.445   163.190     3.293    73.223     3.714    -10.00    -10.00    0
   85     119.879738      -0.300060      21.335800     2.156   272.252    87.400   163.583     3.018    73.600     2.711     -5.00    -10.00    0
   86     119.878166      -0.254870      21.335800     2.141   272.756    88.620   163.234     3.172    73.239     1.441      0.00    -10.00    0
   87     119.876602      -0.209680      21.335800     2.021   273.589    88.516   161.999     4.071    72.005     1.560      5.00    -10.00    0
   88     119.875038      -0.164490      21.335800     1.753   275.882    88.989   161.592     6.218    71.595     1.065     10.00    -10.00    0
   89     119.873466      -0.119300      21.335800     1.432   277.262    86.659   157.971     8.612    68.010     3.603     15.00    -10.00    0
   90     119.871902      -0.074100      21.335800     1.151   268.493    76.360   138.784    10.164    50.185    17.879     20.00    -10.00    0
   91     119.870331      -0.028910      21.335800     0.868    28.120    24.688    56.148   244.556    69.704   104.363     25.00    -10.00    0
   92     119.868759       0.016280      21.335800     0.649   228.240    72.812    98.380    21.742    19.066    64.771     30.00    -10.00    0
   93     119.867188       0.061470      21.335800     0.628   193.822    62.524   111.526   333.295    34.379    54.795     35.00    -10.00    0
   94     119.865623       0.106660      21.335800     0.618   183.678    56.241   111.043   328.982    39.109    61.755     40.00    -10.00    0
   95     119.864052       0.151850      21.335800     0.521   165.903    53.709    80.392     1.864    37.372   102.805     45.00    -10.00    0
   96     119.862480       0.197040      21.335800     0.309   164.641    51.686    74.516     8.718    40.875   108.669     50.00    -10.00    0
   97     119.920059      -1.927490      16.667900     0.443   357.806    88.981   -28.855    88.367    61.150  -178.837   -185.00     -5.00    0
   98     119.918488      -1.882300      16.667900     0.833   357.520    83.817   -20.609    89.840    69.516  -173.398   -180.00     -5.00    0
   99     119.916924      -1.837110      16.667900     1.161   359.002    80.877   -12.068    90.943    78.087  -170.674   -175.00     -5.00    0
  100     119.915352      -1.791920      16.667900     1.413    92.602    86.155  -170.852     1.983    80.873    -3.895   -170.00     -5.00    0
  101     119.913788      -1.746730      16.667900     1.606   273.804    87.259   170.257     4.275    80.268     2.781   -165.00     -5.00    0
  102     119.912216      -1.701540      16.667900     1.700   273.885    83.290   170.002     5.065    80.071     6.813   -160.00     -5.00    0
  103     119.910652      -1.656350      16.667900     1.642   273.224    82.507   169.747     4.575    79.835     7.613   -155.00     -5.00    0
  104     119.909081      -1.611160      16.667900     1.487   270.595    83.889   172.568     1.391    82.610     6.163   -150.00     -5.00    0
  105     119.907516      -1.565970      16.667900     1.310   356.917    86.378     5.568   266.564    84.443   176.361   -145.00     -5.00    0
  106     119.905952      -1.520780      16.667900     1.203   351.325    86.817     4.899   261.052    85.109   176.805   -140.00     -5.00    0
  107     119.904381      -1.475590      16.667900     1.215   344.437    85.675     3.466   254.175    86.544   175.667   -135.00     -5.00    0
  108     119.902809      -1.430400      16.667900     1.355   340.023    83.297     2.696   249.708    87.322   173.290   -130.00     -5.00    0
  109     119.901253      -1.385210      16.667900     1.554   337.459    81.032    -0.539    67.543    89.468  -171.032   -125.00     -5.00    0
  110     119.899681      -1.340020      16.667900     1.674   337.209    81.217    -3.637    67.765    86.406  -171.200   -120.00     -5.00    0
  111     119.898109      -1.294830      16.667900     1.727   338.305    82.075   -10.033    69.702    80.064  -171.953   -115.00     -5.00    0
  112     119.896553      -1.249630      16.667900     1.733   342.144    85.931   -17.957    73.462    72.089  -175.723   -110.00     -5.00    0
  113     119.894981      -1.204440      16.667900     1.739   170.357    86.075    28.084    78.265    61.987   175.553   -105.00     -5.00    0
  114     119.893410      -1.159250      16.667900     1.808   177.602    82.880    31.678    83.228    58.595   171.649   -100.00     -5.00    0
  115     119.891853      -1.114060      16.667900     1.934   180.009    86.278    32.878    87.606    57.200   175.571    -95.00     -5.00    0
  116     119.890282      -1.068870      16.667900     2.116   354.817    81.884   -30.195    89.513    60.139  -170.631    -90.00     -5.00    0
  117     119.888710      -1.023680      16.667900     2.295   349.389    73.653   -26.464    87.364    64.684  -161.859    -85.00     -5.00    0
  118     119.887154      -0.978490      16.667900     2.464   344.662    66.976   -25.104    85.046    67.017  -154.859    -80.00     -5.00    0
  119     119.885582      -0.933300      16.667900     2.615   339.669    61.714   -25.364    82.330    67.838  -149.225    -75.00     -5.00    0
  120     119.884010      -0.888110      16.667900     2.763   335.481    58.809   -25.487    79.349    68.401  -146.151    -70.00     -5.00    0
  121     119.882446      -0.842920      16.667900     2.738   334.289    62.288   -22.136    75.001    70.514  -150.443    -65.00     -5.00    0
  122     119.880882      -0.797730      16.667900     2.602   337.248    75.514    -7.201    69.058    83.029  -165.403    -60.00     -5.00    0
  123     119.879311      -0.752540      16.667900     2.570   337.974    89.539     5.851   247.927    84.150   179.537    -55.00     -5.00    0
  124     119.877747      -0.707340      16.667900     2.525   158.706    88.400    -7.517   248.917    82.486  -178.386    -50.00     -5.00    0
  125     119.876183      -0.662150      16.667900     2.409   340.768    87.885     6.918   250.512    83.087   177.870    -45.00     -5.00    0
  126     119.874619      -0.616960      16.667900     2.246   343.897    83.769     8.280   252.993    81.769   173.704    -40.00     -5.00    0
  127     119.873047      -0.571770      16.667900     2.115   348.385    78.028     9.305   256.438    80.899   167.873    -35.00     -5.00    0
  128     119.871483      -0.526580      16.667900     2.083   353.346    71.977     9.326   260.437    81.136   161.752    -30.00     -5.00    0
  129     119.869919      -0.481390      16.667900     2.146   357.193    68.684     5.117   265.329    85.234   158.607    -25.00     -5.00    0
  130     119.868347      -0.436200      16.667900     2.280   359.607    69.996     2.503   268.750    87.648   159.979    -20.00     -5.00    0
  131     119.866791      -0.391010      16.667900     2.573   270.799    89.353   158.479     1.055    68.480     0.695    -15.00     -5.00    0
  132     119.865219      -0.345820      16.667900     2.803    91.515    89.859  -161.495     1.468    71.495    -0.148    -10.00     -5.00    0
  133     119.863647      -0.300630      16.667900     2.922    91.703    88.162  -161.636     1.093    71.646    -1.937     -5.00     -5.00    0
  134     119.862091      -0.255430      16.667900     2.934    92.017    86.240  -160.315     0.673    70.360    -3.992      0.00     -5.00    0
  135     119.860519      -0.210240      16.667900     2.757    92.562    85.147  -159.429     0.744    69.507    -5.182      5.00     -5.00    0
  136     119.858948      -0.165050      16.667900     2.390    94.345    83.718  -159.327     1.980    69.457    -6.711     10.00     -5.00    0
  137     119.857384      -0.119860      16.667900     1.919    95.916    84.943  -158.856     3.964    68.942    -5.420     15.00     -5.00    0
  138     119.855812      -0.074670      16.667900     1.348    95.392    86.638  -158.091     4.040    68.131    -3.623     20.00     -5.00    0
  139     119.854240      -0.029480      16.667900     0.895    29.689    24.409    66.151   235.583    67.792   100.397     25.00     -5.00    0
  140     119.852669       0.015710      16.667900     0.695   226.014    72.818   110.173   354.816    26.264    41.881     30.00     -5.00    0
  141     119.851097       0.060900      16.667900     0.739   206.506    64.288   118.487   335.149    37.637    45.273     35.00     -5.00    0
  142     119.849533       0.106090      16.667900     0.742   200.236    58.858   118.688   333.619    41.339    51.535     40.00     -5.00    0
  143     119.847961       0.151280      16.667900     0.606   188.703    55.295   102.049   348.152    36.488    73.227     45.00     -5.00    0
  144     119.846390       0.196470      16.667900     0.351   190.061    56.498   103.092   347.214    35.690    71.109     50.00     -5.00    0
  145     119.903961      -1.928060      12.000000     0.525   352.378    88.236   -12.739    82.777    77.267  -178.191   -185.00      0.00    0
  146     119.902397      -1.882870      12.000000     1.020   354.780    87.840   -13.006    85.278    77.003  -177.783   -180.00      0.00    0
  147     119.900833      -1.837680      12.000000     1.428   357.751    88.746   -10.188    87.976    79.814  -178.726   -175.00      0.00    0
  148     119.899261      -1.792490      12.000000     1.721    90.434    84.202   179.875   180.447    89.875     5.798   -170.00      0.00    0
  149     119.897690      -1.747300      12.000000     1.921    92.300    88.817  -178.660     2.272    88.660    -1.183   -165.00      0.00    0
  150     119.896133      -1.702110      12.000000     2.009   273.325    87.372   175.994     3.509    85.998     2.635   -160.00      0.00    0
  151     119.894562      -1.656920      12.000000     1.931   273.077    86.415   174.482     3.423    84.493     3.602   -155.00      0.00    0
  152     119.892990      -1.611730      12.000000     1.745   270.586    86.851   172.165     1.019    82.177     3.179   -150.00      0.00    0
  153     119.891418      -1.566530      12.000000     1.566   355.291    85.005     0.320   265.263    89.681   175.005   -145.00      0.00    0
  154     119.889862      -1.521340      12.000000     1.475   349.019    86.081     0.179   259.007    89.821   176.081   -140.00      0.00    0
  155     119.888290      -1.476150      12.000000     1.514   342.572    84.048     3.179   252.242    86.838   174.039   -135.00      0.00    0
  156     119.886719      -1.430960      12.000000     1.719   338.124    81.223     4.766   247.395    85.289   171.193   -130.00      0.00    0
  157     119.885162      -1.385770      12.000000     1.914   336.045    81.052     2.086   245.720    87.939   171.046   -125.00      0.00    0
  158     119.883591      -1.340580      12.000000     2.022   335.788    83.468    -3.024    66.133    86.996  -173.459   -120.00      0.00    0
  159     119.882019      -1.295390      12.000000     2.044   337.849    82.889    -9.211    68.999    80.860  -172.797   -115.00      0.00    0
  160     119.880463      -1.250200      12.000000     1.994   342.099    85.166   -14.870    73.381    75.184  -174.999   -110.00      0.00    0
  161     119.878891      -1.205010      12.000000     2.013   348.103    87.936   -22.452    78.956    67.563  -177.767   -105.00      0.00    0
  162     119.877319      -1.159820      12.000000     2.120   354.520    89.601   -27.353    84.726    62.648  -179.551   -100.00      0.00    0
  163     119.875763      -1.114630      12.000000     2.267   355.612    86.411   -27.984    87.518    62.075  -175.937    -95.00      0.00    0
  164     119.874191      -1.069440      12.000000     2.510   351.973    76.555   -25.867    88.405    64.892  -165.121    -90.00      0.00    0
  165     119.872620      -1.024250      12.000000     2.816   346.727    68.031   -25.093    86.663    66.841  -155.990    -85.00      0.00    0
  166     119.871063      -0.979050      12.000000     3.051   342.196    62.277   -24.552    84.194    68.419  -149.982    -80.00      0.00    0
  167     119.869492      -0.933860      12.000000     3.279   337.518    57.435   -25.461    81.892    68.758  -144.726    -75.00      0.00    0
  168     119.867928      -0.888670      12.000000     3.432   334.433    56.735   -25.415    79.041    68.970  -144.009    -70.00      0.00    0
  169     119.866364      -0.843480      12.000000     3.358   334.471    61.110   -21.215    75.093    71.529  -149.378    -65.00      0.00    0
  170     119.864792      -0.798290      12.000000     3.190   337.286    73.335    -9.095    69.914    81.290  -163.135    -60.00      0.00    0
  171     119.863228      -0.753100      12.000000     3.129   338.084    86.661     2.056   247.964    87.947   176.659    -55.00      0.00    0
  172     119.861656      -0.707910      12.000000     3.040   158.709    89.324    -5.061   248.768    84.939  -179.322    -50.00      0.00    0
  173     119.860092      -0.662720      12.000000     2.902   339.860    88.066     2.850   249.764    87.152   178.063    -45.00      0.00    0
  174     119.858528      -0.617530      12.000000     2.677   342.415    82.663     2.406   252.108    87.613   172.656    -40.00      0.00    0
  175     119.856956      -0.572340      12.000000     2.527   345.841    78.255     2.456   255.341    87.596   168.244    -35.00      0.00    0
  176     119.855400      -0.527150      12.000000     2.488   350.392    73.575     2.671   259.636    87.438   163.558    -30.00      0.00    0
  177     119.853828      -0.481950      12.000000     2.533   354.143    70.585     0.334   264.032    89.685   160.585    -25.00      0.00    0
  178     119.852257      -0.436760      12.000000     2.694   356.924    70.977    -1.358    87.367    88.716  -160.972    -20.00      0.00    0
  179     119.850700      -0.391570      12.000000     2.963   358.763    71.237    -2.624    89.608    87.516  -161.219    -15.00      0.00    0
  180     119.849129      -0.346380      12.000000     3.241   359.167    70.679    -4.620    90.698    85.641  -160.620    -10.00      0.00    0
  181     119.847572      -0.301190      12.000000     3.461   358.108    69.917    -8.300    90.976    82.208  -159.722     -5.00      0.00    0
  182     119.846001      -0.256000      12.000000     3.492   357.403    68.291   -10.413    91.291    80.333  -157.962      0.00      0.00    0
  183     119.844429      -0.210810      12.000000     3.275   357.017    66.678   -11.895    91.783    79.090  -156.223      5.00      0.00    0
  184     119.842873      -0.165620      12.000000     2.847    93.124    78.100  -156.158   357.917    66.701   -12.974     10.00      0.00    0
  185     119.841301      -0.120430      12.000000     2.200    94.460    77.893  -157.575   359.513    68.100   -13.065     15.00      0.00    0
  186     119.839737      -0.075240      12.000000     1.531    94.989    76.055  -160.549     0.124    71.144   -14.753     20.00      0.00    0
  187     119.838173      -0.030050      12.000000     0.987   352.822    38.740    12.081   253.344    82.474   128.115     25.00      0.00    0
  188     119.836601       0.015150      12.000000     0.849   337.033    31.886    11.320   237.387    84.049   121.383     30.00      0.00    0
  189     119.835037       0.060340      12.000000     0.883   329.930    34.647    11.048   230.805    83.746   124.147     35.00      0.00    0
  190     119.833473       0.105530      12.000000     0.811   217.309    69.160   132.564   328.484    46.501    29.370     40.00      0.00    0
  191     119.831909       0.150720      12.000000     0.705   215.669    66.109   121.387   339.246    38.691    40.380     45.00      0.00    0
  192     119.830338       0.195910      12.000000     0.400   207.679    58.928   119.963   339.517    42.094    50.347     50.00      0.00    0
  193     119.887871      -1.928620       7.332100     0.597   170.111    82.563    -3.542   260.570    86.488  -172.549   -185.00      5.00    0
  194     119.886299      -1.883430       7.332100     1.132   172.948    86.041     5.137    82.592    84.876   176.025   -180.00      5.00    0
  195     119.884743      -1.838240       7.332100     1.566   176.433    85.390     6.712    85.891    83.310   175.359   -175.00      5.00    0
  196     119.883171      -1.793050       7.332100     1.882   178.888    86.128     5.876    88.490    84.137   176.108   -170.00      5.00    0
  197     119.881599      -1.747860       7.332100     2.103    90.999    87.989   177.788   181.077    87.790     2.013   -165.00      5.00    0
  198     119.880028      -1.702670       7.332100     2.192   272.306    88.833   178.507     2.337    88.507     1.168   -160.00      5.00    0
  199     119.878471      -1.657480       7.332100     2.097   272.393    87.854   175.334     2.568    85.338     2.153   -155.00      5.00    0
  200     119.876900      -1.612290       7.332100     1.899    89.991    89.115  -174.174   359.901    84.175    -0.889   -150.00      5.00    0
  201     119.875328      -1.567100       7.332100     1.722   354.520    82.892    -3.508    84.955    86.519  -172.878   -145.00      5.00    0
  202     119.873772      -1.521910       7.332100     1.652   347.742    82.173    -1.579    77.957    88.435  -172.170   -140.00      5.00    0
  203     119.872200      -1.476720       7.332100     1.746   341.228    81.914     2.818   250.832    87.211   171.905   -135.00      5.00    0
  204     119.870628      -1.431530       7.332100     1.970   336.836    80.932     4.749   246.085    85.310   170.901   -130.00      5.00    0
  205     119.869072      -1.386340       7.332100     2.170   335.152    81.671     3.926   244.582    86.116   171.651   -125.00      5.00    0
  206     119.867500      -1.341150       7.332100     2.245   335.369    81.585    -1.303    65.560    88.711  -171.583   -120.00      5.00    0
  207     119.865929      -1.295960       7.332100     2.211   337.948    83.555    -7.130    68.752    82.915  -173.505   -115.00      5.00    0
  208     119.864372      -1.250760       7.332100     2.181   341.582    81.961   -12.944    73.423    77.186  -171.755   -110.00      5.00    0
  209     119.862801      -1.205570       7.332100     2.174   347.099    84.420   -18.546    78.968    71.545  -174.116   -105.00      5.00    0
  210     119.861229      -1.160380       7.332100     2.311   351.046    82.781   -22.415    84.013    67.772  -172.198   -100.00      5.00    0
  211     119.859673      -1.115190       7.332100     2.553   351.355    78.936   -24.787    86.419    65.704  -167.845    -95.00      5.00    0
  212     119.858101      -1.070000       7.332100     2.825   349.364    70.702   -23.621    87.588    67.780  -159.085    -90.00      5.00    0
  213     119.856537      -1.024810       7.332100     3.184   344.684    62.614   -23.416    85.950    69.337  -150.554    -85.00      5.00    0
  214     119.854973      -0.979620       7.332100     3.481   340.006    58.547   -25.225    83.817    68.681  -145.936    -80.00      5.00    0
  215     119.853401      -0.934430       7.332100     3.740   336.042    55.527   -26.084    81.530    68.748  -142.604    -75.00      5.00    0
  216     119.851837      -0.889240       7.332100     3.867   333.983    55.851   -25.651    79.069    69.007  -143.040    -70.00      5.00    0
  217     119.850273      -0.844050       7.332100     3.761   334.519    61.069   -21.815    75.478    71.021  -149.231    -65.00      5.00    0
  218     119.848701      -0.798860       7.332100     3.567   337.150    72.645   -11.145    70.513    79.369  -162.332    -60.00      5.00    0
  219     119.847137      -0.753670       7.332100     3.459   338.160    85.089    -0.108    68.169    89.893  -175.089    -55.00      5.00    0
  220     119.845612      -0.708470       7.332100     3.349   338.482    89.009     3.895   248.414    86.106   179.007    -50.00      5.00    0
  221     119.844040      -0.663280       7.332100     3.172   339.588    85.949     1.530   249.480    88.474   175.948    -45.00      5.00    0
  222     119.842468      -0.618090       7.332100     3.014   341.156    78.805    -1.976    71.540    88.061  -168.798    -40.00      5.00    0
  223     119.840897      -0.572900       7.332100     2.862   344.084    74.198    -3.660    75.081    86.479  -164.167    -35.00      5.00    0
  224     119.839333      -0.527710       7.332100     2.781   347.694    69.800    -5.406    79.566    84.927  -159.717    -30.00      5.00    0
  225     119.837761      -0.482520       7.332100     2.875   350.936    67.277    -6.361    83.401    84.135  -157.151    -25.00      5.00    0
  226     119.836189      -0.437330       7.332100     2.982   354.344    70.070    -6.100    86.430    84.267  -159.965    -20.00      5.00    0
  227     119.834618      -0.392140       7.332100     3.210   356.243    69.867    -7.490    88.834    82.970  -159.708    -15.00      5.00    0
  228     119.833054      -0.346950       7.332100     3.501   356.584    68.620    -9.116    89.931    81.516  -158.372    -10.00      5.00    0
  229     119.831482      -0.301760       7.332100     3.696   356.176    69.559   -11.714    90.318    79.033  -159.161     -5.00      5.00    0
  230     119.829910      -0.256570       7.332100     3.751   355.198    68.113   -14.285    90.620    76.764  -157.484      0.00      5.00    0
  231     119.828346      -0.211370       7.332100     3.598   353.923    65.336   -17.188    91.278    74.422  -154.328      5.00      5.00    0
  232     119.826782      -0.166180       7.332100     3.080   354.632    65.120   -17.349    92.120    74.305  -154.087     10.00      5.00    0
  233     119.825218      -0.120990       7.332100     2.415   355.572    66.627   -18.578    93.167    72.995  -155.490     15.00      5.00    0
  234     119.823647      -0.075800       7.332100     1.687   354.374    68.989   -21.488    92.408    70.004  -157.571     20.00      5.00    0
  235     119.822083      -0.030610       7.332100     1.194   344.046    53.981   -15.629    83.388    77.414  -142.949     25.00      5.00    0
