   1   1       -1.92636      119.95224       26.00371  358.0   69.0   -6.1 T  -185.0   -15.0
   2   1       -1.88117      119.95068       26.00371  358.0   69.0   -6.1 T  -180.0   -15.0
   3   1       -1.83598      119.94911       26.00371  358.0   69.0   -6.1 T  -175.0   -15.0
   4   1       -1.79079      119.94754       26.00371  358.0   69.0   -6.1 T  -170.0   -15.0
   5   1       -1.74560      119.94597       26.00371  358.0   69.0   -6.1 T  -165.0   -15.0
   6   1       -1.70041      119.94440       26.00371  358.0   69.0   -6.1 T  -160.0   -15.0
   7   1       -1.65522      119.94284       26.00371  358.0   69.0   -6.1 T  -155.0   -15.0
   8   1       -1.61003      119.94127       26.00371  358.0   69.0   -6.1 T  -150.0   -15.0
   9   1       -1.56484      119.93970       26.00371  358.0   69.0   -6.1 T  -145.0   -15.0
  10   1       -1.51965      119.93813       26.00371  358.0   69.0   -6.1 T  -140.0   -15.0
  11   1       -1.47446      119.93656       26.00371  358.0   69.0   -6.1 T  -135.0   -15.0
  12   1       -1.42927      119.93500       26.00371  358.0   69.0   -6.1 T  -130.0   -15.0
  13   1       -1.38408      119.93343       26.00371  358.0   69.0   -6.1 T  -125.0   -15.0
  14   1       -1.33889      119.93186       26.00371  358.0   69.0   -6.1 T  -120.0   -15.0
  15   1       -1.29369      119.93029       26.00371  358.0   69.0   -6.1 T  -115.0   -15.0
  16   1       -1.24850      119.92873       26.00371  358.0   69.0   -6.1 T  -110.0   -15.0
  17   1       -1.20331      119.92716       26.00371  358.0   69.0   -6.1 T  -105.0   -15.0
  18   1       -1.15812      119.92559       26.00371  358.0   69.0   -6.1 T  -100.0   -15.0
  19   1       -1.11293      119.92403       26.00371  358.0   69.0   -6.1 T   -95.0   -15.0
  20   1       -1.06774      119.92246       26.00371  358.0   69.0   -6.1 T   -90.0   -15.0
  21   1       -1.02255      119.92089       26.00371  358.0   69.0   -6.1 T   -85.0   -15.0
  22   1       -0.97736      119.91932       26.00371  358.0   69.0   -6.1 T   -80.0   -15.0
  23   1       -0.93217      119.91776       26.00371  358.0   69.0   -6.1 T   -75.0   -15.0
  24   1       -0.88698      119.91619       26.00371  358.0   69.0   -6.1 T   -70.0   -15.0
  25   1       -0.84179      119.91462       26.00371  358.0   69.0   -6.1 T   -65.0   -15.0
  26   1       -0.79660      119.91306       26.00371  358.0   69.0   -6.1 T   -60.0   -15.0
  27   1       -0.75141      119.91149       26.00371  358.0   69.0   -6.1 T   -55.0   -15.0
  28   1       -0.70621      119.90992       26.00371  358.0   69.0   -6.1 T   -50.0   -15.0
  29   1       -0.66102      119.90836       26.00371  358.0   69.0   -6.1 T   -45.0   -15.0
  30   1       -0.61583      119.90679       26.00371  358.0   69.0   -6.1 T   -40.0   -15.0
  31   1       -0.57064      119.90522       26.00371  358.0   69.0   -6.1 T   -35.0   -15.0
  32   1       -0.52545      119.90366       26.00371  358.0   69.0   -6.1 T   -30.0   -15.0
  33   1       -0.48026      119.90209       26.00371  358.0   69.0   -6.1 T   -25.0   -15.0
  34   1       -0.43507      119.90053       26.00371  358.0   69.0   -6.1 T   -20.0   -15.0
  35   1       -0.38988      119.89896       26.00371  358.0   69.0   -6.1 T   -15.0   -15.0
  36   1       -0.34469      119.89739       26.00371  358.0   69.0   -6.1 T   -10.0   -15.0
  37   1       -0.29950      119.89583       26.00371  358.0   69.0   -6.1 T    -5.0   -15.0
  38   1       -0.25430      119.89426       26.00371  358.0   69.0   -6.1 T     0.0   -15.0
  39   1       -0.20911      119.89269       26.00371  358.0   69.0   -6.1 T     5.0   -15.0
  40   1       -0.16392      119.89112       26.00371  358.0   69.0   -6.1 T    10.0   -15.0
  41   1       -0.11873      119.88955       26.00371  358.0   69.0   -6.1 T    15.0   -15.0
  42   1       -0.07354      119.88798       26.00371  358.0   69.0   -6.1 T    20.0   -15.0
  43   1       -0.02835      119.88641       26.00371  358.0   69.0   -6.1 T    25.0   -15.0
  44   1        0.01684      119.88485       26.00371  358.0   69.0   -6.1 T    30.0   -15.0
