   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
  252     2.077     119.854538      -1.432090       2.664200      5.00      5.00   358.000    69.000   -26.395   -130.00     10.00    0
  253     1.832     119.852982      -1.386900       2.664200      5.00      5.00   358.000    69.000    -7.897   -125.00     10.00    0
  254     2.029     119.851410      -1.341710       2.664200      5.00      5.00   358.000    69.000    20.835   -120.00     10.00    0
  255     2.400     119.849838      -1.296520       2.664200      5.00      5.00   358.000    69.000    30.085   -115.00     10.00    0
  256     2.100     119.848282      -1.251330       2.664200      5.00      5.00   358.000    69.000    23.076   -110.00     10.00    0
  257     1.256     119.846710      -1.206140       2.664200      5.00      5.00   358.000    69.000   -20.270   -105.00     10.00    0
  258     2.066     119.845207      -1.160950       2.664200      5.00      5.00   358.000    69.000   -76.872   -100.00     10.00    0
  259     3.031     119.843643      -1.115760       2.664200      5.00      5.00   358.000    69.000   -83.061    -95.00     10.00    0
  260     2.845     119.842072      -1.070570       2.664200      5.00      5.00   358.000    69.000   -70.489    -90.00     10.00    0
  261     2.652     119.840500      -1.025380       2.664200      5.00      5.00   358.000    69.000   -41.749    -85.00     10.00    0
  262     3.497     119.838928      -0.980190       2.664200      5.00      5.00   358.000    69.000   -17.804    -80.00     10.00    0
  263     4.967     119.837357      -0.934990       2.664200      5.00      5.00   358.000    69.000   -11.490    -75.00     10.00    0
  264     6.052     119.835793      -0.889800       2.664200      5.00      5.00   358.000    69.000    -9.156    -70.00     10.00    0
  265     6.231     119.834221      -0.844610       2.664200      5.00      5.00   358.000    69.000    -6.880    -65.00     10.00    0
  266     5.536     119.832657      -0.799420       2.664200      5.00      5.00   358.000    69.000     1.275    -60.00     10.00    0
  267     4.286     119.831093      -0.754230       2.664200      5.00      5.00   358.000    69.000    14.865    -55.00     10.00    0
  268     3.211     119.829521      -0.709040       2.664200      5.00      5.00   358.000    69.000    31.232    -50.00     10.00    0
  269     2.156     119.827950      -0.663850       2.664200      5.00      5.00   358.000    69.000    34.042    -45.00     10.00    0
  270     1.188     119.826378      -0.618660       2.664200      5.00      5.00   358.000    69.000   -19.737    -40.00     10.00    0
  271     1.798     119.824806      -0.573470       2.664200      5.00      5.00   358.000    69.000   -65.279    -35.00     10.00    0
  272     2.345     119.823242      -0.528280       2.664200      5.00      5.00   358.000    69.000   -66.112    -30.00     10.00    0
  273     2.950     119.821671      -0.483090       2.664200      5.00      5.00   358.000    69.000   -62.176    -25.00     10.00    0
  274     3.676     119.820099      -0.437900       2.664200      5.00      5.00   358.000    69.000   -56.525    -20.00     10.00    0
  275     3.957     119.818527      -0.392700       2.664200      5.00      5.00   358.000    69.000   -45.401    -15.00     10.00    0
  276     4.511     119.816963      -0.347510       2.664200      5.00      5.00   358.000    69.000   -37.578    -10.00     10.00    0
  277     5.766     119.815399      -0.302320       2.664200      5.00      5.00   358.000    69.000   -34.267     -5.00     10.00    0
  278     7.334     119.813828      -0.257130       2.664200      5.00      5.00   358.000    69.000   -36.374      0.00     10.00    0
  279     8.474     119.812263      -0.211940       2.664200      5.00      5.00   358.000    69.000   -38.925      5.00     10.00    0
  280     8.544     119.810692      -0.166750       2.664200      5.00      5.00   358.000    69.000   -40.802     10.00     10.00    0
  281     7.767     119.809128      -0.121560       2.664200      5.00      5.00   358.000    69.000   -42.979     15.00     10.00    0
  282     6.615     119.807564      -0.076370       2.664200      5.00      5.00   358.000    69.000   -46.793     20.00     10.00    0
  283     5.449     119.806000      -0.031180       2.664200      5.00      5.00   358.000    69.000   -54.295     25.00     10.00    0
  284     3.713     119.804428       0.014020       2.664200      5.00      5.00   358.000    69.000   -58.879     30.00     10.00    0
  285     1.552     119.802856       0.059210       2.664200      5.00      5.00   358.000    69.000   -48.762     35.00     10.00    0
  286     0.709     119.801300       0.104400       2.664200      5.00      5.00   358.000    69.000    30.423     40.00     10.00    0
  287     0.855     119.799728       0.149590       2.664200      5.00      5.00   358.000    69.000    64.250     45.00     10.00    0
  288     0.381     119.798172       0.194780       2.664200      5.00      5.00   358.000    69.000    90.196     50.00     10.00    0
